# phiref ra dec tc mc q costheta_jn psi logdistance spin1 spin2 logL
5.522686393179795594e+00 3.718251711942632820e+00 -6.728823028586184973e-01 1.135136350626042366e+09 9.869435409889852906e+00 1.906371163818874337e-01 -4.054601468406691667e-01 2.810026534340860582e+00 5.803439197206303746e+00 5.551660339468635907e-01 2.988147545138314376e-01 -1.433128000000000065e+04
5.210414715262015939e+00 3.344779546666267311e+00 2.710980374293110451e-01 1.135136350637269497e+09 9.851622924391111980e+00 1.358733230507906398e-01 8.388994384765573464e-01 1.093138501716277133e+00 5.714844989067798586e+00 6.004408075176995707e-01 5.574107314020130266e-01 -1.433127000000000044e+04
7.761929729815840728e-01 3.444131759083337130e+00 -2.678074811676263711e-01 1.135136350630328655e+09 9.623789333830515602e+00 5.936105142138938806e-01 -9.235650654824912875e-01 4.622893760822887055e-01 6.613573440145746218e+00 1.223473661931632206e-01 2.307740295514063011e-01 -1.433126000000000022e+04
4.505613174769457885e+00 4.641868708420491707e+00 -1.211508649187230224e+00 1.135136350631113529e+09 9.706446283213075787e+00 4.434871243778468752e-01 -9.588293621996473171e-01 1.818074381573215048e-01 6.648091774224893058e+00 2.960147581974840181e-01 1.957288921309593699e-01 -1.433125000000000000e+04
5.382033371275357858e+00 3.678240093056961424e+00 -6.415254590021794989e-01 1.135136350625852823e+09 9.601910374134352111e+00 2.588264859068027390e-01 8.257763639827589985e-01 8.842720054868316026e-01 6.559461693599393683e+00 3.728679644616958444e-01 7.122329145342171097e-02 -1.433123999999999978e+04
4.607927507501529796e+00 3.452501481976635311e+00 -2.577307090428201386e-01 1.135136350630846977e+09 9.788649878982727870e+00 8.400650492507022449e-01 4.412140797215840515e-01 9.218034521524488545e-01 6.015254118548215345e+00 3.314434170708395744e-01 7.572311488946713298e-02 -1.433121999999999935e+04
2.337263997345773447e-01 3.641213497149630385e+00 -5.237512400968495907e-01 1.135136350627971649e+09 9.704935861961587307e+00 5.664271618769456396e-01 8.508563745795640898e-01 1.452831012780230635e+00 6.184499345002967274e+00 2.615597350550878941e-01 5.008080963649630402e-02 -1.433120999999999913e+04
5.099864398177516023e+00 3.765675979770646720e+00 -8.598532500708487847e-01 1.135136350626620770e+09 9.628381835629369334e+00 5.431407331158634166e-01 7.425415105695009066e-01 2.185001771568207296e+00 6.391173360586012819e+00 1.967590861196376884e-01 8.920515562594663606e-02 -1.433119000000000051e+04
6.320125672000441730e-01 3.760578880233029331e+00 -6.191392073628013692e-01 1.135136350626508951e+09 9.715912021910250829e+00 4.280858761105339472e-01 6.620916801477774172e-01 8.040798826991948367e-01 6.507576804174068030e+00 1.080191116515858418e-01 7.908499436757951973e-01 -1.433118000000000029e+04
3.037298550491136506e+00 5.043300066206363397e+00 -1.238383559190346483e+00 1.135136350632840395e+09 9.655736762818392549e+00 5.398721399209177596e-01 8.116727453427574623e-01 7.640724186292688902e-01 6.002453447393512498e+00 1.928850378264319598e-01 2.284564162646292307e-01 -1.433118000000000029e+04
4.899749797569982412e+00 3.849437784663022555e+00 -8.261716414881368209e-01 1.135136350628152370e+09 9.722473912289849807e+00 6.132577172202021698e-01 7.087853321274869556e-01 5.168255979053993920e-01 6.599784814445269987e+00 1.804242322398494636e-01 3.443877916760699209e-01 -1.433115999999999985e+04
3.133778992622470394e+00 3.584092256199687299e+00 -4.780467464623397444e-01 1.135136350624085665e+09 9.852164749494642493e+00 8.375791215241286392e-02 -9.072818677978318203e-01 1.092439153730054846e+00 6.507151862219985539e+00 6.678099920040309057e-01 7.675464560471982889e-01 -1.433112999999999920e+04
8.710542108268792827e-01 4.893143850432705833e+00 -1.187346607015483890e+00 1.135136350629957199e+09 9.818440977041303697e+00 1.312331912461487393e-01 -9.559900391162382549e-01 1.992521858733646622e+00 6.624699028307611925e+00 6.024943373387252610e-01 2.606403656530980606e-01 -1.433111000000000058e+04
3.241529856882000793e+00 3.479540455078675709e+00 -2.431847642505859386e-01 1.135136350630755901e+09 9.755517095739651978e+00 5.410045314932573346e-01 6.876055596607917320e-01 1.708176903107081479e+00 6.415166841267664566e+00 1.743506578451274880e-01 3.972303467884144568e-01 -1.433111000000000058e+04
4.575830985894422831e+00 3.734653168749087371e+00 -7.240674604096677403e-01 1.135136350627665281e+09 9.903092045697343693e+00 2.405322494647335607e-01 -6.834789971020113208e-01 1.033126695836575237e+00 6.342010686022954147e+00 4.700539858949658867e-01 7.421310863812691228e-01 -1.433109000000000015e+04
1.208662673571648583e+00 3.340498534311756806e+00 -3.423432747487875627e-02 1.135136350634056568e+09 9.719338456077261768e+00 3.038473655924136541e-01 8.710687585510695774e-01 3.035577795431982473e+00 6.069763625850089106e+00 3.084355310540075057e-01 5.387610725653565469e-01 -1.433101000000000022e+04
1.505855310779924627e+00 3.500285480920703129e+00 -4.000240053738781110e-01 1.135136350628709078e+09 9.790870181403596106e+00 3.152649537294983095e-01 -9.970135774586241784e-01 1.829179289245742579e+00 6.632891007770836289e+00 3.818893616096378230e-01 3.158671755192820063e-01 -1.433097999999999956e+04
2.558530108100505629e+00 3.916514512039506624e+00 -8.525493960855113906e-01 1.135136350628237963e+09 9.813376224844542861e+00 8.926560112674110092e-01 -7.740852144096515008e-01 1.451720508873078685e+00 6.584043451658136981e+00 2.166610521195086736e-01 2.062500352983164531e-01 -1.433095000000000073e+04
1.823962036378017348e+00 3.873961943788337248e+00 -8.689675667365666101e-01 1.135136350626737595e+09 9.660771467084449782e+00 4.413051771782329213e-01 8.269747235939506336e-01 1.891542640654138907e+00 6.520985134423411544e+00 4.204628995416906379e-02 7.598892667028345205e-01 -1.433094000000000051e+04
4.682616788268807895e+00 3.887067492424257864e+00 -9.937437977572110004e-01 1.135136350624719381e+09 9.764828830942649418e+00 1.106800355935677327e-01 -6.509646913540416691e-01 1.414275674605081523e+00 6.010064230980312949e+00 6.187737080484979613e-01 2.258204477487920636e-01 -1.433093000000000029e+04
2.350661917303883630e+00 3.715302852585991467e+00 -7.509828023276917675e-01 1.135136350627102137e+09 9.739479137259706931e+00 6.812174446910544967e-01 9.574410331180565059e-01 2.422372161093436560e+00 6.744863232534589415e+00 5.998800973673090731e-02 3.956952498602347990e-01 -1.433092000000000007e+04
2.026081849056663220e+00 4.214329304712145507e+00 -1.059726306296948861e+00 1.135136350626972198e+09 9.935642919612734048e+00 1.171042987439958327e-01 7.285115746435161244e-01 3.756145475224347829e-01 6.131441215146947954e+00 6.855231306575362282e-01 8.852474342846113065e-02 -1.433092000000000007e+04
5.319415207305382864e+00 3.470560106112163368e+00 -2.670580202042106555e-01 1.135136350630103588e+09 9.732295985858154808e+00 3.714875311129010593e-01 -5.532315403354420846e-01 2.107044824555915241e+00 6.288807334069015376e+00 2.038974045296103321e-01 7.160549309363745119e-01 -1.433092000000000007e+04
6.133570583952082877e+00 3.491998119202982309e+00 -1.509193574437358021e-01 1.135136350631418467e+09 9.804911247002904062e+00 4.767018792611497635e-01 9.462387803451423052e-01 1.781594852454037037e+00 6.487032329029465139e+00 1.973641401021534458e-01 5.026551277113516791e-01 -1.433088999999999942e+04
3.057103379849233638e-01 4.818842514373828934e+00 -1.248737044464874657e+00 1.135136350632984638e+09 9.813201208450140101e+00 7.211515138271127334e-01 9.750523525575777173e-01 1.265258069355822634e+00 6.629200643558073480e+00 1.753389966016202783e-01 3.756912668883941597e-01 -1.433088999999999942e+04
4.932015938101524943e-01 4.987788285978617786e+00 -1.200932414428573125e+00 1.135136350630795956e+09 9.790705547614823701e+00 2.019238326532978300e-01 8.408536199823122281e-01 1.715479202669424996e+00 6.311434743871436659e+00 4.667073084605170008e-01 5.913145725515727147e-01 -1.433088999999999942e+04
4.465815267196728833e+00 3.848389981019629591e+00 -8.354101927012793638e-01 1.135136350626886129e+09 9.670916145966186761e+00 3.593985984304360892e-01 9.092536920668022882e-01 2.754425820103433953e+00 6.790826173895399442e+00 2.206879354778040203e-01 5.341148756852382995e-01 -1.433088999999999942e+04
9.264547909778553247e-01 4.168209004801163964e+00 -1.096704517005354651e+00 1.135136350628965616e+09 9.806312210815258723e+00 4.664827675634434234e-01 7.155853442956295885e-01 2.016358646620666772e-01 6.341629632406148964e+00 1.980386090451126402e-01 5.681044426916600498e-01 -1.433085000000000036e+04
1.362090299489755907e+00 4.626852887192146824e+00 -1.192731514230246370e+00 1.135136350630153418e+09 9.756928914933581609e+00 1.796019955266549839e-01 5.703521068912212888e-01 1.471750162981656063e+00 6.088005925886438519e+00 5.634909066777116227e-01 1.246646196473108308e-02 -1.433084000000000015e+04
3.631640429183152996e+00 4.437130200074678399e+00 -1.084629925301657583e+00 1.135136350630634308e+09 9.826570278849031226e+00 4.465701420655126541e-01 -9.845354590776539405e-01 1.955225451326926489e+00 6.561627812379941638e+00 4.147248448573009338e-01 1.054529316141483153e-01 -1.433084000000000015e+04
1.988972284944144464e+00 3.677887804037404340e+00 -5.322783856088288967e-01 1.135136350628279448e+09 9.792942435414776270e+00 6.468570304346673572e-01 9.590493143135778720e-01 3.536254732429691683e-01 6.736295706595487154e+00 1.051815089024285416e-01 5.339884911033779824e-01 -1.433084000000000015e+04
2.260124754936754243e+00 3.570074368095772499e+00 -3.727642585764207039e-01 1.135136350628499746e+09 9.888513547303181994e+00 2.072096404185164997e-01 9.516102976699050142e-01 1.709517446077449598e+00 6.523589329099671374e+00 5.621294668158367536e-01 9.327887593943884337e-02 -1.433081999999999971e+04
4.707847171457943958e+00 3.664276875147833401e+00 -5.632774010038545942e-01 1.135136350623574972e+09 9.938003935283347801e+00 8.772978096270167558e-02 -8.346114343533895807e-01 2.369310862112877558e+00 6.531073270666832187e+00 6.930470324378575908e-01 3.603122008940046750e-01 -1.433081999999999971e+04
4.669845690631506674e-01 4.143354816898312976e+00 -9.820209532317204504e-01 1.135136350628060579e+09 9.672929581347140982e+00 4.550501189866726914e-01 -6.849068543272043286e-01 3.120956518134947455e+00 5.882600025843124136e+00 2.332958343762906728e-01 2.536357526625774295e-01 -1.433080999999999949e+04
9.597897699427907492e-01 4.276674013141259501e+00 -9.930863651297932027e-01 1.135136350629596233e+09 9.782714400282305434e+00 4.286546372029001462e-01 -9.638468776688932094e-01 2.661349855429454792e+00 6.522834782776660845e+00 2.501054187171319887e-01 5.634127199686976839e-01 -1.433079000000000087e+04
5.942536604514490506e+00 4.495362294216378451e+00 -1.155878347916803772e+00 1.135136350629680634e+09 9.587329700866773052e+00 3.577651853676416804e-01 -9.838797448640530519e-01 2.725070463515892882e+00 6.626475854039644453e+00 2.095740602802996233e-01 4.017336330665060018e-01 -1.433076000000000022e+04
1.801265037048249973e-01 3.224463512779857766e+00 2.463864499572472888e-01 1.135136350639436007e+09 9.579913795920150577e+00 8.808032898957658396e-01 9.642181138954122321e-01 1.782040573057512178e+00 6.035185317127695903e+00 1.702726089520016084e-01 1.113334016535747102e-02 -1.433075000000000000e+04
2.316244854273286968e+00 4.035697959598460116e+00 -9.225474950684375841e-01 1.135136350625156879e+09 9.691432622280661491e+00 1.320994909812609475e-01 9.601956365405173166e-01 2.451310806484165994e+00 6.520169933072123669e+00 5.689779905347697175e-01 1.865174572527605878e-01 -1.433075000000000000e+04
