# phiref ra dec tc mc q costheta_jn psi logdistance spin1 spin2 logL
5.013263664454828294e+00 2.197685437578903667e+00 9.464754307085566642e-01 1.180922494501295090e+09 8.629230838868787501e+00 1.350986833143470456e-01 7.986722217537846058e-01 3.085589416808376839e+00 6.158208090514094124e+00 6.039496095886921490e-01 -5.592036344482982368e-01 -5.835454000000000087e+04
3.041548079417293771e+00 2.154082638493178603e+00 2.479104551120172861e-01 1.180922494497431993e+09 8.531120479658275357e+00 3.130097873545632514e-01 -2.982835802186176721e-01 8.590154707643911092e-01 5.285760926994488074e+00 2.533476620960596892e-01 2.845774095402013870e-01 -5.835454000000000087e+04
2.175059954919908556e+00 2.147080323813116198e+00 6.749502005794659754e-01 1.180922494499877453e+09 8.614591365908497167e+00 1.898748785203571710e-01 -4.537912800578980943e-01 6.537703184802280409e-01 5.465962148746605465e+00 4.601426623620735179e-01 2.083697050510400772e-01 -5.835451000000000204e+04
3.359722809830950618e-01 2.103432063740258151e+00 4.012233259022633947e-01 1.180922494497097254e+09 8.621393684266299928e+00 3.085344165970992369e-01 -2.452206553234693998e-01 5.324002546153713267e-01 5.484775990293706549e+00 3.938383885564254450e-01 -2.766246568753514753e-02 -5.835447000000000116e+04
2.861823184299020273e+00 1.203046123174563498e+00 1.385322423469906639e+00 1.180922494498805046e+09 8.595677014816464734e+00 2.497087773462701998e-01 -9.061845506599980338e-01 2.001796294078092231e+00 6.069961957706761169e+00 4.623665984003776375e-01 -2.232497980798838211e-01 -5.835447000000000116e+04
3.602712228933538707e+00 2.192177587709970066e+00 9.032534724291545469e-01 1.180922494502201080e+09 8.658570128041489511e+00 2.628895957430281149e-01 5.006910796506411909e-01 2.261938831560987573e-01 5.656930707255578561e+00 3.386068928202911610e-01 7.071204292132290403e-01 -5.835443000000000029e+04
4.400804614436442996e+00 2.129399784415268559e+00 9.010695170565283796e-01 1.180922494501698732e+09 8.556733523250082740e+00 2.075621995851746615e-01 8.339215814654250547e-01 1.660305646943038616e+00 6.287863880826469298e+00 4.693493560959889344e-01 -1.708319402323655034e-01 -5.835441999999999825e+04
3.407266715108783206e-01 1.909282755892141914e+00 1.975998760816467248e-01 1.180922494493908882e+09 8.688085614787610211e+00 1.803209918064535566e-01 -8.075560709106248680e-01 1.352306557821893795e+00 5.450223995457961657e+00 5.299432325926902720e-01 5.655419153671805560e-02 -5.835440000000000146e+04
8.096480372648051649e-01 2.296840025685944475e+00 5.730670769000688614e-01 1.180922494501275539e+09 8.572851683719450833e+00 2.187220752117022549e-01 5.963204542483219184e-01 2.151334578750598414e+00 5.902913893117166744e+00 3.556416093878135842e-01 5.981627404170036799e-01 -5.835438999999999942e+04
3.040974983307348278e+00 2.268358470905149638e+00 1.055447639649441216e+00 1.180922494501530170e+09 8.678136744727899199e+00 1.314808984014510518e-01 -9.587200941123664721e-01 1.761811665412324368e+00 6.252680863446423487e+00 5.774368932284176248e-01 2.670919160845307005e-01 -5.835436000000000058e+04
2.129395462245582404e+00 2.150927897934433730e+00 1.027701217273378376e+00 1.180922494502632141e+09 8.565218681167172221e+00 3.379993725303168661e-01 8.700652160446437078e-01 1.843003422418168391e+00 5.924970201712957518e+00 2.544826619236582599e-01 3.513250203229036361e-01 -5.835434999999999854e+04
1.961142485839543204e+00 2.311942740206013980e+00 7.219685035521329342e-01 1.180922494501324415e+09 8.576939660757103567e+00 1.437676048400124695e-01 9.989707174782879173e-01 2.874184301429619559e+00 6.272250909004578823e+00 5.033237565432058247e-01 3.908310450818061055e-01 -5.835429000000000087e+04
5.470353155609434914e+00 1.979859262811293652e+00 3.826269649026066699e-01 1.180922494496281624e+09 8.673328633209552052e+00 1.336347631677465286e-01 -8.789698689386349351e-01 9.669265321171234273e-01 5.784979247424733018e+00 5.785191451510774963e-01 2.383308730007829002e-01 -5.835423000000000320e+04
2.025620830386277049e+00 1.231018171130757954e+00 1.325611562736058957e+00 1.180922494497590303e+09 8.539071047400472736e+00 2.761366369415537148e-01 7.596970993872818045e-01 1.139825737681754575e-01 5.934050007542152727e+00 2.633423346479855653e-01 4.948324895874985363e-01 -5.835419000000000233e+04
3.531059321869892131e-01 1.970573323885757011e+00 1.305508894243158524e+00 1.180922494500082970e+09 8.503644438366716685e+00 2.629474302515565909e-01 7.961894739598726067e-01 2.181352456322699140e+00 5.996631287277908839e+00 2.303302547439280423e-01 7.120651900457880545e-01 -5.835413999999999942e+04
3.386651674245992893e+00 2.220357807250056936e+00 6.532414251306029040e-01 1.180922494500514984e+09 8.526495339163430387e+00 2.134153372670597182e-01 -9.443084582279182015e-01 1.793772683989491634e+00 6.188323775837018204e+00 4.632094279158120442e-01 -4.138499896054947391e-01 -5.835412999999999738e+04
