# [(2, 2), (2, 1), (3, 3), (3, 2), (3, 1), (4, 4), (4, 3), (4, 2), (4, 1), (5, 5)]
1.571180133401073320e-03 1.195449295254835675e-04 1.739339991711275069e-03 2.677197150019461347e-04 7.569959397846215410e-05 2.002152206160845438e-04 1.188138566121654804e-04 1.308559031929412697e-02 5.234773131490566556e-05 5.466584268950080983e-03 7.928441421299003977e-03
6.560297422590011251e-03 3.144823172329669347e-05 6.070691486947943361e-06 2.310891227585987195e-05 3.675362040633789462e-05 3.229173790919581677e-06 8.698002702489660010e-05 6.796971855826949849e-05 2.514116509988451043e-05 4.372954107600968143e-06 2.900881730832916006e-04
4.306929281182592106e-04 7.487852086673907337e-05 1.167531192647341953e-05 1.072943335123088815e-05 1.812809011059179909e-05 9.042267702374928717e-07 2.591012929897829054e-05 3.243953111486952423e-05 5.128251023611696269e-06 1.083055201389626632e-05 4.949813991794727031e-05
4.137864802750135240e-04 3.625307554100398733e-05 7.601983645244558829e-06 3.396794419585624780e-05 2.773030978309165562e-05 4.244796570906927968e-06 1.129560238515292525e-04 1.758686265831421736e-04 2.086360957576083308e-05 3.789965084877167101e-05 4.667017240688187130e-04
6.405173200048519533e-03 1.257573790925392565e-03 1.805222205382150946e-04 1.130608260957899347e-03 8.734458693895330583e-04 1.238413389083037330e-04 3.146516932881482376e-03 2.226692372750416204e-03 7.094823420522589075e-04 2.039662160850941319e-04 6.336958403990067268e-03
1.874116770753542216e-02 1.934236236271535958e-03 2.261038509800972207e-04 1.554385759198972927e-03 1.150827443191726474e-03 2.145803954085589993e-04 3.230843593225674049e-03 2.547988098477671493e-03 9.789685726480090722e-04 2.647465117726621742e-04 8.054616629328048560e-03
4.446885573199388375e-04 1.545045838347025580e-04 4.154921330004057722e-04 5.345367423622571224e-04 2.062663008413068155e-04 3.937727769398602362e-05 3.773697397589925728e-04 7.004152570588839666e-04 8.216036555541705866e-05 3.366177720068863621e-04 4.242926743136088419e-03
9.879826915393241649e-05 1.953239078988922017e-05 9.323484885692678859e-06 2.928203002550144873e-05 2.531877577294228132e-05 2.100750410405360924e-06 3.187524025771715230e-05 3.532520653082293904e-05 1.188736748136687282e-05 2.050666780961662994e-05 9.637379218063735209e-05
1.259583922511575693e-04 4.447260458972923658e-05 1.991886200092274350e-06 6.251827966652356849e-06 1.466253579951448671e-05 9.611433365863675249e-07 1.734811101528066501e-05 1.656753390089082956e-05 7.298661399701700248e-06 9.569267357845134825e-06 2.858153617357750420e-05
6.512372673845856497e-04 1.201123478748233886e-03 1.650591329274142538e-04 1.043500725639523452e-03 1.025069793410438024e-03 1.351348798931395478e-04 3.175393076310206730e-03 2.797394579139189652e-03 8.720081127412404598e-04 2.790020537841719772e-04 8.111763346650535667e-03
3.169847334001385519e-04 3.814438446481105416e-05 2.965486722655841234e-04 1.986658456608614287e-04 2.214321826470300181e-04 2.929944809615392387e-05 5.334237835301625097e-04 5.920682521138864729e-04 9.233876093239778982e-05 2.972257152025203908e-04 1.341916485433580775e-03
1.271807675071623400e-03 5.378017466062257057e-05 4.515394007920114916e-06 1.252508251670114703e-05 1.258639266710215310e-05 2.495722265516420180e-06 2.478096995972567385e-05 1.106040632578020322e-04 1.269683796489839978e-05 1.792955620560920948e-05 6.860314147771884308e-05
1.624278001016832285e-03 8.039655014902002961e-05 5.334796494274041123e-04 1.266353035771494717e-04 9.997588323407136102e-05 1.131053122994662985e-04 2.503299822959048626e-04 1.941558108272567473e-03 6.315070180940018929e-05 4.736336199957502657e-04 3.611563853373467303e-03
4.720786198825766000e-03 1.319198724126779965e-04 3.138845043759719289e-05 6.367547752572644271e-05 8.483978639328704219e-05 9.723168330033615803e-06 2.176671927862638967e-04 2.146945837995239970e-04 5.215068337860451209e-05 4.637942012941653758e-05 4.069085466791300121e-04
2.795782574424920952e-03 8.863666081193599666e-05 1.819690782556282471e-04 1.162572440941422869e-04 9.913238583747485677e-05 3.590317350021798859e-05 2.526042600945466177e-04 1.774232220460247866e-03 6.370136379096891233e-05 5.854064295770511350e-04 8.991999366582126285e-04
3.588377015365851186e-03 3.144701402779670474e-05 9.112560120594359603e-06 3.069916071207767772e-05 3.924375437047711301e-05 4.467977304689618734e-06 9.733167389780472689e-05 8.444858552436596000e-05 3.026856792609500246e-05 6.804996304787813699e-06 2.249140187854381523e-04
1.327381272585581584e-03 3.601439335010336862e-05 7.379692719766683950e-05 1.079701640711583366e-04 1.540421140525660704e-04 1.381537729163717643e-04 2.716427711421109947e-04 1.839839099170847980e-03 5.587082959035427621e-05 7.878131460510306994e-04 3.228091730037907503e-03
3.812117480862520225e-04 1.336641095732726825e-04 3.284133995751226109e-05 5.837891852378263025e-05 1.662048762041123950e-05 7.180308473242469347e-06 2.462648278053203299e-04 1.707444479556174954e-04 1.587508206291055046e-05 1.234895562329807461e-05 1.544700758676631480e-04
6.139027781548733742e-04 3.589424798911000636e-05 5.209400808736663890e-05 5.634290200395852821e-05 8.916172635187180617e-05 8.995858521543276254e-06 2.008042852235103481e-04 2.131068227976262719e-04 4.712192164324502386e-05 8.617108861375122331e-05 3.691566472268092980e-04
2.297246796459151419e-03 4.867492347304658296e-05 1.786759288466832629e-04 2.725255258569925232e-04 1.058013476253893970e-04 7.680514537663496455e-04 2.324922586922628653e-04 6.960814148641025767e-04 4.114933565602107990e-05 2.365113632073034822e-03 7.516396900880684129e-03
5.498649403068434083e-03 2.935071358277641096e-04 1.084396139257037817e-04 3.284219400601084971e-05 2.282594303004703562e-05 3.342668882577726208e-06 6.594193845665952125e-05 3.986351238078889025e-04 1.805179777680798736e-05 4.973965003527425210e-04 1.692872100153008930e-04
4.727834216229354070e-04 3.707741042890955185e-05 2.263489006596453024e-04 2.611905393218316718e-04 1.660290961583710256e-04 2.167592047030986180e-05 3.901016255171141367e-04 6.952841869205528269e-04 1.077941913921742767e-04 2.750256192541877809e-04 3.165446403267102582e-03
3.942864715063110204e-03 6.983402529414650672e-04 3.311336171600842704e-04 2.126926413113960912e-03 7.991664996794822784e-04 1.066241375019538751e-04 1.607818716532039005e-03 2.114049416712004970e-03 3.825035920207442430e-04 3.863847099742079294e-04 5.196139700948787521e-03
6.052461359307148570e-04 1.752891270612177976e-05 1.643860767385207922e-04 6.817482895047355385e-04 5.836607049155562166e-04 1.076717149174344357e-04 2.581793357137041056e-03 2.209684116246446450e-03 4.702502781527284625e-04 6.139553440871470258e-04 7.014748713169871586e-03
1.564192253060259219e-03 4.307893602129020394e-05 3.542043316961951405e-05 4.392887623361207972e-05 1.007222376314675927e-04 5.321814562808668825e-06 1.105117403440436519e-04 2.365885809189061106e-04 2.926940417902201830e-05 8.671518174552250713e-05 2.304305794619265768e-04
1.002164028795715645e-03 2.656526854366569879e-04 8.325382650459234313e-04 1.158711582824101249e-03 4.471688614483548818e-04 1.873782609912444386e-04 6.587580871915132974e-04 1.268462852439089517e-03 1.534928486969233674e-04 6.194953741563979932e-04 5.578680325148965835e-02
1.676461274635498988e-03 8.800576566370121867e-05 2.267038036529722689e-05 1.662079387664272545e-04 1.306740973814335405e-04 1.518793409527319227e-05 6.810305370590352680e-04 2.852505023641649373e-04 1.003776568041514494e-04 3.768521989844231257e-05 1.654443087006240987e-03
