# [(2, 2), (3, 3), (3, 2), (3, 1), (4, 4), (4, 3), (4, 2), (4, 1), (5, 5)]
5.851812948808321480e-04 2.035686844377160298e-04 1.492844390178627023e-02 9.152132718541539091e-03 2.706759145595671878e-02 1.032973907942236202e-02 9.767276386191625637e-02 1.256000636462606401e-02 4.326067542271327948e-02 1.036221573264939355e-02 2.035686844377160298e-04 9.230933212634612195e-01 9.371552005011163367e-03 8.668266606157817300e-01 1.035982350389852424e-02 5.152332853604080221e-01 1.256031034023985526e-02 4.009995194806703633e-02 1.030194416213370268e-02
5.822722956083659085e-05 3.696055643709339478e-05 8.236948063679361276e-03 7.969062352336742094e-03 8.353758442394942918e-03 7.509645481079574303e-03 4.407646943767115078e-01 8.769783351555648920e-03 2.434684426509140520e-01 9.063151749542641689e-03 3.696055643709339478e-05 5.039769245800604924e-01 7.977286766547520003e-03 5.720412116456607965e-01 7.397352289109870860e-03 4.380853052127187119e-01 8.759326781631493475e-03 2.416829655050539705e-01 9.009452556234642806e-03
1.046779937360686752e-03 2.620807146664905218e-04 1.907207171472247165e-02 1.185462264260506160e-02 2.065520621894045838e-02 1.045445130832745040e-02 5.970998203557043027e-02 1.270502161686148934e-02 8.299587649939099698e-02 9.854052409183133854e-03 2.620807146664905218e-04 5.007403073740481769e-01 1.184949720166028619e-02 3.424256981628138741e-01 1.045435722361864883e-02 6.682831456259663572e-02 1.269853709672619235e-02 8.336498590090979377e-02 9.834149924032420387e-03
1.404282821639069034e-03 2.595282084250083443e-05 1.542975865752949094e-02 9.469065875402193910e-03 1.008319976150562347e-02 9.308251553696855751e-03 2.900138982302015167e-01 1.153797063287498315e-02 1.014993422712298088e-01 9.665884817827152808e-03 2.595282084250083443e-05 6.078576496771304072e-01 9.461153462109850310e-03 3.704407531612151638e-01 9.262210300860163059e-03 2.903210759151751974e-01 1.124351544544055503e-02 1.011513285995661038e-01 9.639047980072978916e-03
2.624087433888977472e-04 1.590547639576112005e-04 1.249688506799495613e-02 6.967267972807000831e-03 4.659820986450720071e-01 9.092183797335451345e-03 6.692689404490932414e-01 9.853914672430796884e-03 7.692396477356185924e-01 1.158186207313416372e-02 1.590547639576112005e-04 2.524943436632928195e-01 6.750018495927379014e-03 9.181215903945103562e-01 9.073583016535713419e-03 9.165147297322693287e-01 9.850283779320623267e-03 8.022200328327510066e-01 1.121227644980560267e-02
2.861581376335076143e-03 1.299636134079462657e-03 1.193042035295088787e-02 1.494628055626479046e-02 1.029298503986075808e-02 1.145462487895332337e-02 4.743661221010773144e-01 1.260081215467612203e-02 4.290904724348751920e-01 1.143839517935896222e-02 1.299636134079462657e-03 1.106448729543918486e-02 1.494632230666048667e-02 9.128528920944845026e-03 1.072984612073413224e-02 5.316593200850048273e-01 1.295813800389167270e-02 5.734079010881479865e-01 1.293034982005536460e-02
1.883794350501410975e-02 9.486040230000103435e-05 8.739590232440530571e-03 1.206210825633380335e-02 8.486599735349042994e-03 9.877208054251296332e-03 6.659072430735174519e-01 1.099119271011572696e-02 4.073664601192295009e-02 1.246236016592239260e-02 9.486040230000103435e-05 8.440559164735628173e-03 1.162525259853175452e-02 8.373519963363329488e-03 9.858570163226110239e-03 5.509263775581130229e-01 1.100575597224495716e-02 3.250614520082373282e-02 1.245725127092212059e-02
4.283125008843535753e-03 3.309624845382330705e-05 1.183970320870619819e-02 9.013528678168292174e-03 1.123134109969681216e-02 1.018417805597982007e-02 5.795077525595737633e-01 1.239301456413721692e-02 1.643491005909547553e-02 1.073169346720692641e-02 3.309624845382330705e-05 1.171259650992939605e-02 9.258317619432965273e-03 3.263032978804414341e-02 1.044625027794721106e-02 6.323688140521783740e-01 1.239233476485568364e-02 2.584364216915424617e-02 1.067520392303966670e-02
1.829391897936183398e-04 1.125386120210958296e-04 9.530758419766471867e-03 1.078377555888987427e-02 9.680907545912997847e-03 9.781573270021381994e-03 2.417484101509448369e-02 1.107483504786088702e-02 1.587827930305329982e-02 1.073925233705852467e-02 1.125386120210958296e-04 9.606897780708556489e-03 1.077713235120825175e-02 8.322796655629516316e-03 9.360361184873045026e-03 2.403565889379055687e-02 1.107230834671901754e-02 1.461211898661696207e-02 1.087122223670211607e-02
2.487327922144677572e-03 1.941359706523204665e-03 1.384262957935855631e-02 1.510181721188108561e-02 2.563243120324898427e-02 1.218617578282399361e-02 3.873469522185624125e-02 1.473477964358005377e-02 4.839594824001748341e-01 1.091576295982976674e-02 1.941359706523204665e-03 4.312723834341125606e-02 1.561762838038294188e-02 4.248432366594581122e-01 1.264557747031991308e-02 9.300456602782034565e-01 1.525065644137779675e-02 2.475915684907364911e-01 1.270600914630204414e-02
5.299552203984925214e-03 8.864829821462194559e-04 1.299006229429711112e-02 1.520866629282480176e-02 1.245115374207728109e-02 1.254189583718279266e-02 7.859850022573895423e-01 1.440081177242180654e-02 2.017907287007203454e-02 1.347952658026763118e-02 8.864829821462194559e-04 1.288569991086363498e-02 1.600965320682723458e-02 1.264114454598652681e-02 1.313249134142469021e-02 4.082284847814799944e-01 1.501261568188372308e-02 5.050941326497127015e-02 1.476761176388163843e-02
1.454296503505814186e-03 1.793393706287504941e-04 1.519086574495853714e-02 1.234857079801821023e-02 1.187016007780439253e-02 1.095398059694352444e-02 5.208200779001621594e-01 1.295757857342405561e-02 1.891180886336385480e-02 1.013586758529272380e-02 1.793393706287504941e-04 5.996559333540069092e-01 1.188334796485424061e-02 5.657683038876291093e-01 1.052921905465997732e-02 5.349118182609328143e-01 1.295851330762232134e-02 1.889846476181611390e-02 1.015506911289709713e-02
9.222029978173118536e-05 3.603618661152108160e-05 6.611737969707154328e-03 7.649528428623653120e-03 6.068047654905428523e-03 6.117666543691391290e-03 2.171168648434183002e-01 6.687125345852029668e-03 1.378550140581791261e-02 8.786364637004440148e-03 3.603618661152108160e-05 7.350690497267775569e-03 7.586940143151532645e-03 5.983127867322468596e-03 6.094937867992311631e-03 1.380354477848921846e-01 6.690303699609212451e-03 1.017156606250502193e-02 8.688679935431431467e-03
9.285359951516358734e-05 4.330288631371193020e-05 1.411987880156562181e-02 9.729594964656862466e-03 1.371552413722676445e-02 1.004001075681482114e-02 3.853991957744318242e-02 1.251034679341800349e-02 1.523664309527859029e-01 1.013510669935524522e-02 4.330288631371193020e-05 8.270739603320644839e-01 9.728493369698609783e-03 8.944674029969623685e-01 1.004328693131362193e-02 6.010049858903215858e-01 1.250686808226852964e-02 1.523465775086882967e-01 9.649097601434064586e-03
4.934480121758233473e-03 5.045475864747683836e-03 3.231750994797243370e-01 1.124372779276261447e-02 8.889619799574672854e-01 6.830410432457578729e-03 6.094757497795458834e-01 8.110967319930106889e-03 1.054246037186302720e-01 9.700771624028603490e-03 5.045475864747683836e-03 3.318037673947045185e-01 1.912869791059479407e-02 9.039926697370546105e-01 4.803231442340993862e-02 8.238975489709688960e-01 8.533352828681506352e-03 5.997624592624481998e-01 3.061489693376995280e-02
4.086769103806009440e-04 3.998820063233488042e-05 1.206207321115793096e-02 1.063841893985295606e-02 1.119379439047141211e-02 1.011117708610809185e-02 2.686857842619561065e-02 1.230288319224093208e-02 2.466156980372036234e-02 1.028264012705248920e-02 3.998820063233488042e-05 1.197328682576559444e-02 1.101580774864274748e-02 1.026199953412154642e-02 1.042648611859786634e-02 3.841517430979513037e-02 1.253358714345131908e-02 2.416281682733723013e-02 1.081326440110819131e-02
3.158605432243000166e-04 2.557482228399132751e-04 1.895669492237872511e-02 1.007974504459474563e-02 2.000094789203501477e-01 1.123759100295507185e-02 3.099575191570203003e-01 1.308766896232804733e-02 1.141889802207107785e-01 1.291134981554831196e-02 2.557482228399132751e-04 7.623854529997878826e-01 9.958030454861988012e-03 9.250661129825936690e-01 1.123108607762635103e-02 8.392926140032147542e-01 1.332098172658680024e-02 9.479901413292890489e-01 1.299332154558408003e-02
1.190749191978257571e-04 9.526469276799343078e-05 1.324105738513059460e-02 1.071437619226867088e-02 1.230575421086332888e-02 1.010245782102403567e-02 3.377260627831032425e-01 1.248559870680221451e-02 3.582278267960237184e-02 9.706744122997768009e-03 9.526469276799343078e-05 4.097448248326196474e-02 1.108551041722583008e-02 8.303915101866456983e-01 1.011147632774722638e-02 3.896713674504668212e-01 1.270009696658269682e-02 1.041861081123077737e-01 9.647558599167216364e-03
1.290469566412133506e-02 2.517051986342444536e-03 5.441488623152745951e-03 8.146424072792868287e-03 5.606566978764160325e-03 7.224111942041644419e-03 1.365865646109021281e-02 7.661757894218967913e-03 1.124731325638517188e-02 1.005487618524214533e-02 2.517051986342444536e-03 6.736153405036193753e-03 8.061403719969550963e-03 5.556198191954964116e-03 1.115118955792326894e-02 1.134655122973282637e-02 7.927830004394786911e-03 1.024018582669583566e-02 1.578136533451512946e-02
3.038686790584499420e-03 1.104150896896749501e-04 7.995404955981166850e-03 6.702154979042918015e-03 4.353287381105108711e-01 7.744536094715592789e-03 9.859555295759697691e-01 9.082213283150397665e-03 9.655601735526959661e-01 8.960223704772674047e-03 1.104150896896749501e-04 8.832697527618726951e-03 6.368944573869383952e-03 4.744483664897215514e-01 7.775752333490593138e-03 9.855829564639644325e-01 8.781522066761637824e-03 9.498202355589251411e-01 8.266413481447743017e-03
2.188447813367133676e-04 1.954159741747174550e-04 9.913573089247562642e-03 1.262092321521213201e-02 1.672785569778079129e-02 1.071002637557316728e-02 6.679202544401163788e-01 1.241775343521089869e-02 4.616610069563634733e-01 1.152557181098157191e-02 1.954159741747174550e-04 1.011885638712994862e-02 1.262069862980397250e-02 1.661624902997871356e-02 1.072252533011353037e-02 7.798102761892244938e-01 1.241881492367280515e-02 4.243515762754120901e-01 1.156951517059656709e-02
3.173081739590855044e-03 3.450186535540744615e-04 7.943044449501113213e-03 9.190611875267373776e-03 1.053063178526569832e-02 8.802358002782395552e-03 7.934594871254214699e-01 1.018996566783691993e-02 6.204927944039464460e-01 1.046023009802954373e-02 3.450186535540744615e-04 7.477902616897291743e-03 8.820829908015803689e-03 1.075201497703426323e-02 8.419868636731386857e-03 8.023951707451209003e-01 9.940947353734741476e-03 6.198787785399997308e-01 9.622316804687169878e-03
7.809696607885985298e-02 3.066911900574398331e-04 8.739872293475836607e-03 1.265947401010136808e-02 8.468168179594171008e-03 1.103425875977570580e-02 3.082055688405508365e-01 1.130563369233628102e-02 1.988895614026764402e-02 1.553811353088074831e-02 3.066911900574398331e-04 8.763352773398014328e-03 1.287256099977385215e-02 8.423923385532994246e-03 1.115796285395731502e-02 4.029574270722126039e-01 1.132312427252790688e-02 1.991497650887918969e-02 1.566304494160841720e-02
8.907661111068332360e-04 2.619669546199965282e-05 1.020070542165563143e-02 1.004811320808762787e-02 1.065523834200543529e-02 1.024470263933174863e-02 1.283627393076036682e-02 1.197691837108849633e-02 1.520075746108029424e-02 1.085552025946534549e-02 2.619669546199965282e-05 1.021102776715432370e-02 1.004812560703405300e-02 1.004133451192823490e-02 9.927023869944817669e-03 1.158395893483932237e-02 1.197769509543433752e-02 1.453860884865332270e-02 1.086259302286496364e-02
1.043465167681167927e-03 6.606476220402113242e-04 9.042651152419090010e-03 1.083335796479056867e-02 3.154307646010081623e-01 8.584602435151467148e-03 9.987194804504091472e-01 9.782785988472930683e-03 9.926350023498049513e-01 9.178490106658832026e-03 6.606476220402113242e-04 5.048735306162319691e-01 1.167357765916943180e-02 9.251004045345633253e-01 8.991353490991227382e-03 9.611384806712310880e-01 1.012331960864221170e-02 9.130543581110003304e-01 1.066387139841162845e-02
4.872312682551172003e-04 3.118059114850524338e-04 9.531143275947098203e-01 1.013281932499210392e-02 3.969891658262569845e-02 9.202885583161291017e-03 5.465755376239029850e-01 1.128079498429901406e-02 4.261229399862516143e-01 9.204760909661380275e-03 3.118059114850524338e-04 9.960912087018294336e-01 9.586076667232101833e-03 8.012561517317875470e-01 9.149896521832401319e-03 6.284820834412070401e-01 1.095128575272463767e-02 4.303610488732243500e-01 8.574172083227415975e-03
1.190103536647946214e-04 4.534464669225801714e-05 1.251900507969216925e-02 1.096606407862077415e-02 1.083415066917703395e-02 1.032713220577030633e-02 2.451118321346295037e-01 1.256532557607970002e-02 2.895857421654268737e-02 1.006426512849289967e-02 4.534464669225801714e-05 1.246975574658837349e-02 1.096212504188598391e-02 3.085239820588437931e-01 1.001310175326775020e-02 2.996537382191540866e-01 1.256498040683462492e-02 2.829212012060933201e-02 1.002825611721025467e-02
1.711453336989854357e-02 5.934920368766416487e-05 5.831037202011279952e-03 8.462796067213451678e-03 7.073937345814740318e-03 7.273604828642477038e-03 2.153980546740097424e-02 8.044608150056697937e-03 1.764083933322202480e-02 9.512273526172454474e-03 5.934920368766416487e-05 5.892941666283180169e-03 9.022845229096021491e-03 7.070582015848980717e-03 7.716324577454525269e-03 1.546022889196252414e-02 8.597357343803180285e-03 1.816935431547439528e-02 1.061699908569646578e-02
1.830782514278928019e-03 1.261334309947015342e-03 1.406135342110170772e-02 1.728303409726372752e-02 1.290361357523150954e-02 1.344393063053694881e-02 6.277162681704115954e-01 1.522367248973555132e-02 2.121520296297962904e-02 1.497651594161819588e-02 1.261334309947015342e-03 1.420301009586022456e-02 1.775684255762466357e-02 1.325793597834812321e-02 1.431660904957399172e-02 1.514312307432701399e-01 1.566974127381937087e-02 4.263929390552434473e-02 1.679337556661719688e-02
5.261595531275142790e-04 4.867637430315818747e-04 2.746596941950407711e-02 3.972637674000800700e-03 7.451434367951828008e-01 5.069328853639754051e-03 9.382631410260057203e-01 4.781916231785809934e-03 8.410456456955059945e-01 8.394449000495018964e-03 4.867637430315818747e-04 2.070451581870751401e-01 4.322287581819184155e-03 7.130476699983095967e-01 4.229573394307295509e-03 9.950281856455920337e-01 4.811793981403522658e-03 8.772698534197594933e-01 8.641820996144633504e-03
3.832165492556161013e-03 4.431821006012359732e-05 1.403724863356436980e-02 8.917555685107991792e-03 1.226045433038103205e-02 1.058382767770371657e-02 3.981632359163549406e-01 1.265503587154570564e-02 1.119689344690247834e-01 1.114111800370332084e-02 4.431821006012359732e-05 1.428479971692420136e-02 8.301962489396630396e-03 1.029175145802988522e-01 1.052692955325396085e-02 6.294796271386150499e-01 1.247009494220097103e-02 3.118184154665448737e-01 1.093410958343565831e-02
1.518432390756885297e-04 1.397532903960607698e-04 1.058690163484199420e-02 6.377072189666210811e-03 2.852327780757912823e-02 6.879670955159511436e-03 9.036921853546199257e-01 7.792431088160634012e-03 8.921931218643436301e-01 7.988462450111311064e-03 1.397532903960607698e-04 6.681735267014765611e-03 6.862105351044589518e-03 1.355907488936380911e-02 6.887219209200656778e-03 9.989546865207592496e-01 8.111286731477984624e-03 9.975402337481646953e-01 7.973518297147874634e-03
7.624056543115154128e-04 5.334319176955037989e-04 9.828146997732822854e-03 1.671101892581672299e-02 8.742305514997328331e-03 1.294799545828251297e-02 4.071559136387858935e-02 1.298351503468075929e-02 2.228804903936143500e-02 2.187118244030172853e-02 5.334319176955037989e-04 1.013639225651141729e-02 1.648988890294944554e-02 8.671153162294831240e-03 1.413211294478466939e-02 7.071501966023285846e-02 1.284566038944734423e-02 2.257611397941017284e-02 2.315388025143350070e-02
6.487285521933561228e-03 8.454114577628457639e-04 1.441149557729171082e-02 1.829675786630780010e-02 1.594879756298928086e-02 1.443104791169946832e-02 2.465665140429584845e-02 1.550532713404906282e-02 1.706863555241042718e-01 1.884025986019599586e-02 8.454114577628457639e-04 1.415354099301013857e-02 1.893273834704001235e-02 1.688813748957174177e-02 1.472361660143073347e-02 2.412302366597651737e-02 1.536603986835927138e-02 1.708786614642903157e-01 1.867250203569370548e-02
7.821420393531619553e-03 3.714095067481881784e-04 1.257748855535933963e-02 1.715066239860507658e-02 1.111261420875486738e-02 1.387244627269434982e-02 4.360885213774667868e-02 1.438690899390304700e-02 2.176575413088532862e-02 2.011690524711506889e-02 3.714095067481881784e-04 1.248786331064688504e-02 1.691669646105220526e-02 1.120733913086291444e-02 1.372080175521239731e-02 4.070907520112432287e-02 1.411899353419776570e-02 2.176808026187582179e-02 2.011787488160621251e-02
3.544728886115011690e-03 3.886513953921255649e-05 4.601092588607302858e-03 8.261816699055457569e-03 4.391482792039380634e-03 6.840821759231174859e-03 2.943165600854258379e-02 7.180825885013786269e-03 4.047866819703499486e-01 1.081639629160169314e-02 3.886513953921255649e-05 4.654082681345594885e-03 9.191322167779403252e-03 4.694086750074877301e-03 7.492187554344109657e-03 2.954352326212406066e-02 7.684368185043699562e-03 4.030254550589517093e-01 1.184241128880891836e-02
3.224501335933327439e-04 1.199806306309003645e-04 1.883296361846809042e-02 1.136214907755905834e-02 2.066257945030958165e-02 1.010088551919485766e-02 9.965289049567317425e-01 1.261663996230000251e-02 9.749805111302138894e-01 9.471374053911740809e-03 1.199806306309003645e-04 5.883402586575599003e-01 1.131651371162123443e-02 8.484922616315812016e-01 1.011336938427809251e-02 9.941913220886439140e-01 1.262826785491499848e-02 9.522596347683879303e-01 9.468963891306914071e-03
3.383963016787394640e-02 1.040063120935075247e-04 9.373902834037384224e-03 9.250129829100672829e-03 9.918054882476323719e-03 9.813620458876348707e-03 1.149473157022440351e-02 1.151156752419246754e-02 8.161182080903528480e-02 1.130753340786450067e-02 1.040063120935075247e-04 9.222466514028138107e-03 8.935122809056283977e-03 9.408643199937616330e-03 9.518268592263012806e-03 1.029882188732866855e-02 1.128074328704409268e-02 8.223280802157462155e-02 1.080878318520450687e-02
6.888179597658306008e-04 3.559815977993707747e-05 1.754596623681281553e-02 7.716408229691551490e-03 4.142913442145890190e-02 6.542920571171895183e-03 4.401313746036518149e-01 7.993609037897364544e-03 1.369716077982451319e-01 7.674096608627056781e-03 3.559815977993707747e-05 8.808912513219957496e-01 7.709352174643746558e-03 4.916051905467861971e-01 6.991158703222088988e-03 4.429115682430027068e-01 7.987026635596139457e-03 1.361509567402896526e-01 8.478526345766068673e-03
1.062691942553661839e-02 3.286525031886977644e-05 1.039946882966846786e-02 9.992174830404487729e-03 1.133093088656955683e-02 9.905086368722004764e-03 4.000726245845818152e-01 1.200828671719544882e-02 1.791198226691491646e-01 1.025162955973868417e-02 3.286525031886977644e-05 1.081989763527935189e-02 1.066580303718112077e-02 1.170416947924257656e-02 1.051470328221171258e-02 3.032948903421009978e-01 1.247238288312246812e-02 1.615388015413483647e-01 1.140804748550683367e-02
3.082673106159505849e-04 2.631204766634365200e-05 1.153928894359879109e-02 9.559768961421521993e-03 1.188574996101832149e-02 9.658227458223977990e-03 9.169782803658332870e-02 1.229078405927674922e-02 2.242269371741864026e-01 9.868148775380003457e-03 2.631204766634365200e-05 1.052404250005432029e-01 9.552196646299915272e-03 7.495809675193967347e-01 1.001761146828106241e-02 6.397372695484494498e-01 1.229947867476821610e-02 2.079691157083169983e-01 9.874738199074140077e-03
1.385023654404404780e-04 4.684287359058014744e-05 1.506588690367660632e-02 9.334790957071015249e-03 1.568981428873728046e-02 9.802507318869890796e-03 8.639357008613535172e-02 1.218367338437675862e-02 1.217188999081898482e-01 9.729823940847981412e-03 4.684287359058014744e-05 7.946200686796116575e-01 9.335345395778293920e-03 9.270325249073533280e-01 9.837946265413122227e-03 5.731650086832272839e-01 1.219006746634165861e-02 1.330773960080580132e-01 9.760856053882549510e-03
9.830912253716572735e-05 5.463375004255421885e-05 8.678567996045383204e-03 8.087787276956692750e-03 8.944342169531549480e-03 9.190619905982577720e-03 1.535813679739278514e-01 1.065132825077519385e-02 2.466982959043517720e-02 1.014074635059236673e-02 5.463375004255421885e-05 8.554865007599277149e-03 7.792147287996153970e-03 9.088928404995311183e-03 8.917885806795422532e-03 1.404617261235125980e-01 1.040719089316055612e-02 2.630306641603030737e-02 1.021932590024232645e-02
1.196270042799207900e-04 3.114748714294623966e-05 1.094796153615418266e-02 8.567448108737885093e-03 1.098811617231942872e-02 1.018101178698416209e-02 6.267340372180050245e-01 1.225180561007255253e-02 8.315845650594944072e-02 1.104482812691920390e-02 3.114748714294623966e-05 1.093155522512545552e-02 8.565170293208690389e-03 1.098984054900797869e-02 1.018889964542113447e-02 6.329003185372910067e-01 1.203807878164908640e-02 1.069862159148918801e-01 1.103158924760172521e-02
9.769597875921576247e-04 8.863467658627444123e-04 4.396579180378945573e-03 6.185487347299623018e-03 4.603886173992099984e-03 6.188844326352471725e-03 2.435270870590655612e-02 6.644411000829020253e-03 9.200913618359840562e-03 8.769407318331756684e-03 8.863467658627444123e-04 5.660237242094634524e-03 7.783488106653413396e-03 6.050197375179200421e-03 8.982430644534744602e-03 2.171644973712583138e-02 7.739533137038456800e-03 1.080046353240904367e-02 1.424975369609293718e-02
5.698792997632651236e-04 9.019983855429458686e-05 6.225733500856756031e-03 6.188786724411032836e-03 3.319585268034241921e-02 7.021016560559423247e-03 5.161152182247086273e-01 8.095307671209472922e-03 2.577226379784814947e-01 8.343090049588108847e-03 9.019983855429458686e-05 7.230703566387256531e-01 6.532074774822871355e-03 8.297233935402997806e-01 7.319842962095091110e-03 5.554356841138858858e-01 8.379561555194370293e-03 2.704805195228356940e-01 9.058191228122125516e-03
3.108778215713559057e-02 5.188231257080566650e-05 4.756603251631630336e-03 6.392878690319125923e-03 4.864103488649518248e-03 6.577361750928600870e-03 4.253291467136579573e-01 7.022880314051183070e-03 3.379694972904719874e-01 9.228915320163344482e-03 5.188231257080566650e-05 4.981663429003080346e-03 6.718496179430877291e-03 5.049340128123191995e-03 6.922418221421144935e-03 6.021249048124935888e-01 7.247749989408247551e-03 3.081434825251672116e-01 9.228156071638404789e-03
5.088671587372139982e-05 4.752176168476562879e-05 8.164037619520114752e-03 1.095679118275161290e-02 8.005270894302918272e-03 9.355302680529753445e-03 1.565809680545560134e-02 1.049837823898325251e-02 2.166545383659362889e-01 1.137751619480986687e-02 4.752176168476562879e-05 8.157183032553416702e-03 1.096752874764794772e-02 8.308944095425707665e-03 9.422630838663348385e-03 1.529143816301314907e-02 1.050824229785773944e-02 2.151534740508982413e-01 1.153420197464682939e-02
1.451204400642058800e-03 1.409760178188390611e-03 8.023885612144843194e-03 1.240180773284982330e-02 2.288464053585214097e-01 9.168636915680150601e-03 3.225465550159158923e-01 1.021906571842445821e-02 2.533332923740325704e-01 1.006829126466246560e-02 1.409760178188390611e-03 3.093052965017644151e-01 1.348196815879909582e-02 8.466700718524090563e-01 9.372480753318979119e-03 2.890350248984735471e-01 1.032717145901607125e-02 7.880442216463457994e-01 1.280311487049912156e-02
1.341013785067102226e-02 1.503530370293715279e-04 7.661608552399834515e-03 1.098601127337717198e-02 7.548013700725997310e-03 9.264212062739418663e-03 1.919471024994956476e-02 9.987459443723145647e-03 1.478362248402131929e-02 1.281607956193431264e-02 1.503530370293715279e-04 7.544362285200834073e-03 1.077096006181721410e-02 8.397062048692838232e-03 9.417214569294674043e-03 1.437959582443082418e-02 9.796457791968249396e-03 1.354569841455921519e-02 1.301167292520499785e-02
