# [(2, 2), (3, 3), (3, 2)]
0.000000000000000000e+00 4.927985606292262233e-04 3.040393018422071769e-02 1.046961345269951105e-01
0.000000000000000000e+00 3.858349045943176847e-04 2.358315341811079158e-02 3.842706905649940774e-01
0.000000000000000000e+00 2.242869897860488848e-04 2.805687691898917091e-02 7.509585775461247170e-02
0.000000000000000000e+00 1.142186073036566274e-02 1.077707489712442790e-02 2.233748715956094255e-01
0.000000000000000000e+00 2.260673877305663382e-04 3.281790969245401701e-02 1.484252741810377918e-01
0.000000000000000000e+00 9.844474961021643100e-02 5.193756193472329752e-01 3.770002950305050282e-01
0.000000000000000000e+00 1.829267872649475990e-04 2.624067874286839519e-02 4.725834512566868817e-01
0.000000000000000000e+00 1.696177049629987721e-02 6.063825692999467165e-01 5.058095578925329017e-01
0.000000000000000000e+00 5.454505465518733054e-03 5.364185908751983867e-03 2.062621678560436767e-01
0.000000000000000000e+00 3.419650088817283162e-04 1.532993492286931492e-01 1.305494115902832153e-01
0.000000000000000000e+00 3.175635720930047867e-04 5.912611267798473236e-01 5.513941207912302911e-01
0.000000000000000000e+00 4.620798236201206777e-04 1.458171465774144027e-01 3.085099446992253247e-01
0.000000000000000000e+00 2.293939704733904961e-05 6.321419832780781345e-01 4.486371132146012020e-01
0.000000000000000000e+00 7.503311307173299305e-03 5.578053943890517452e-01 2.964145987350795819e-01
0.000000000000000000e+00 1.754763648573631762e-03 2.010628597190755595e-02 3.517615951384095441e-01
0.000000000000000000e+00 3.219371080374588967e-02 2.032108896356643601e-02 3.473381760423797093e-01
0.000000000000000000e+00 2.589770896441745407e-04 4.641781084161904491e-01 2.552837127219674818e-01
0.000000000000000000e+00 2.581343769852972869e-04 1.678058560860862247e-02 7.394720558671277200e-01
0.000000000000000000e+00 2.312404532477385644e-04 2.944623391564848980e-02 2.140824151543805343e-01
0.000000000000000000e+00 4.596501823095344719e-05 1.758624033993866353e-01 3.374726486812761328e-01
0.000000000000000000e+00 7.763246599880035959e-04 3.086773825927985326e-01 2.973914901208083439e-01
0.000000000000000000e+00 6.318056285345208245e-03 2.268189153089693599e-01 1.101408985372480664e-01
0.000000000000000000e+00 4.076448861388692890e-04 5.169133502657698997e-01 4.507594445502224323e-01
0.000000000000000000e+00 6.751081243661083420e-05 2.604110819985849812e-02 2.005478971716734282e-02
0.000000000000000000e+00 2.761517531360002664e-04 1.363679504121019237e-01 1.391720249498311635e-01
0.000000000000000000e+00 1.152292361691342748e-04 1.110240722761668408e-02 4.687715497722606539e-01
0.000000000000000000e+00 8.662620406848065002e-03 5.626100385704041473e-01 4.206135470055362147e-01
0.000000000000000000e+00 2.681601593501614644e-04 4.328539512172432380e-01 2.967986818182197783e-01
0.000000000000000000e+00 3.632337309793509661e-03 1.757962517961210169e-01 9.061787894894379747e-02
0.000000000000000000e+00 2.828874485858445809e-04 3.085957707776787462e-02 1.291848161084503399e-01
0.000000000000000000e+00 6.478962740398275244e-04 1.484321459580961733e-02 2.398226044616539321e-01
0.000000000000000000e+00 4.593340148161262348e-04 2.994069105219643312e-02 1.409180420169831027e-01
0.000000000000000000e+00 3.984072396213900191e-03 4.421481424750924871e-01 2.602480298650106105e-01
0.000000000000000000e+00 3.296126819606126634e-02 4.853659826816163481e-01 6.068187466497727556e-01
0.000000000000000000e+00 2.052754625908592701e-04 7.191549042173491779e-01 1.336540503968259852e-01
0.000000000000000000e+00 1.031086183772011999e-03 1.785756003700577077e-01 2.516253515598073642e-01
0.000000000000000000e+00 3.085828371003351833e-04 3.236999662698503144e-02 2.201544381653616211e-01
0.000000000000000000e+00 2.760751143723649825e-03 5.836844868682480314e-01 2.670242652810361772e-01
0.000000000000000000e+00 3.736405764565020604e-05 2.044314891136278511e-02 2.654607458776697682e-01
0.000000000000000000e+00 2.718345074507189096e-04 3.530344996150558412e-02 1.891372379014172322e-01
0.000000000000000000e+00 2.858471674313411981e-03 1.311143753453423155e-01 1.024828463888246555e-01
0.000000000000000000e+00 3.557722212554914609e-02 3.446217180585964268e-02 7.356114059754894630e-01
0.000000000000000000e+00 2.411886847592303873e-03 7.047136732902499201e-01 7.451828558288454696e-01
0.000000000000000000e+00 4.315157438636751941e-03 1.334269598202291185e-01 1.033173902132544786e-01
0.000000000000000000e+00 7.790826987487120547e-04 5.287142967125058046e-02 2.406053188788938035e-01
0.000000000000000000e+00 4.881018757064803371e-02 5.529894704155562390e-01 7.193196142100661827e-01
0.000000000000000000e+00 1.420060922160404360e-03 2.275442378031380386e-01 7.814814010938453404e-02
0.000000000000000000e+00 4.840468894156180202e-02 3.953321837956699225e-01 5.919952599434432639e-01
0.000000000000000000e+00 1.442493923516918741e-04 3.194164085621464810e-02 1.038758583004406599e-01
0.000000000000000000e+00 2.403668292313421162e-04 2.904170845863318640e-02 9.659958235742871491e-02
0.000000000000000000e+00 2.810417262210096467e-04 2.250307551372177084e-02 2.509631884721215123e-01
0.000000000000000000e+00 1.789802364629777820e-03 4.262191676688181774e-01 3.227196705219274042e-01
0.000000000000000000e+00 9.808861216759057200e-04 2.398075988914738499e-02 1.473622805180453410e-01
0.000000000000000000e+00 1.105525544509133873e-02 4.851683479989424841e-01 2.865231879239056312e-01
0.000000000000000000e+00 1.114231823967304358e-03 3.895087710385269908e-03 1.785775101494664341e-01
0.000000000000000000e+00 6.708216307304448733e-03 3.383424751813925990e-01 2.614838346560408588e-01
0.000000000000000000e+00 4.140143114170768968e-04 3.128884775768503435e-02 1.175222261582193894e-01
0.000000000000000000e+00 2.968110376314614385e-04 3.397981427598983917e-02 1.936565382285346804e-01
0.000000000000000000e+00 2.116952205761801764e-04 1.963672430459306728e-02 1.417839561593033926e-01
0.000000000000000000e+00 1.016117265483229559e-04 3.967124621654882777e-02 1.742594518486493271e-01
0.000000000000000000e+00 1.070826914228791837e-01 5.307136824063287683e-01 1.427623625031178012e-01
0.000000000000000000e+00 2.362967324206488584e-04 2.732968360212051362e-02 2.680057139937996880e-01
0.000000000000000000e+00 1.213669512176940302e-03 5.665747885316440025e-01 2.060944571296459138e-01
0.000000000000000000e+00 4.294348432679617744e-04 2.472860588830327888e-02 3.816277914740628940e-02
0.000000000000000000e+00 1.077848924764479577e-03 1.420294672357799159e-01 1.012429694734452434e-01
0.000000000000000000e+00 2.689909541326751530e-03 1.632303595153169473e-01 9.952964601394709288e-02
0.000000000000000000e+00 4.305629965919433033e-04 3.021096465992978430e-02 2.132682273748530699e-01
0.000000000000000000e+00 1.566109053131592432e-04 2.992978042024962981e-01 2.649443719622017746e-01
0.000000000000000000e+00 5.691356013167725436e-04 5.856735274817228554e-01 5.896884074320756230e-01
0.000000000000000000e+00 6.378104832029607429e-03 3.086130288049605541e-01 1.689655769839699673e-01
0.000000000000000000e+00 3.054363646689539635e-04 3.269692846399607777e-02 2.186320803756669484e-01
0.000000000000000000e+00 7.766825206834138129e-05 5.459312998613596868e-02 2.137313692637994311e-01
0.000000000000000000e+00 3.945010802088866342e-04 3.441208260766970284e-02 1.694829837782474424e-01
0.000000000000000000e+00 3.491964417159376666e-04 1.609102668658468627e-02 6.998608908601566814e-01
0.000000000000000000e+00 1.645383307803394146e-04 1.057785749818784815e-02 3.103769925336696822e-01
0.000000000000000000e+00 1.793352605391485000e-04 2.858527264045107597e-02 1.994571064908204905e-01
0.000000000000000000e+00 2.348953311006596323e-04 4.664401486052055512e-01 4.459940305076361966e-01
0.000000000000000000e+00 1.241864725778363265e-04 7.146145355941047050e-03 2.096701991428204792e-01
0.000000000000000000e+00 5.551478606014015327e-05 4.258144902497543738e-01 3.661574890190009146e-01
0.000000000000000000e+00 5.488835487802434798e-04 5.990321057957193052e-01 5.932929065784668943e-01
0.000000000000000000e+00 1.725592501757855501e-04 5.998915518112390988e-01 6.287340108982341080e-01
0.000000000000000000e+00 5.956624642405206060e-03 4.289044008740179326e-01 2.393600889769339490e-01
0.000000000000000000e+00 3.329694498386592816e-02 5.937495873960951798e-01 5.783169882520506899e-01
0.000000000000000000e+00 1.163940417674058647e-02 1.378146233566479584e-02 1.839279935659231535e-01
0.000000000000000000e+00 5.139366215782814606e-04 4.971403120626882721e-02 1.863102559060458852e-01
0.000000000000000000e+00 1.441662369643381680e-04 2.572751692282715386e-02 2.737004751143390369e-02
0.000000000000000000e+00 5.982278561685872020e-04 1.403027507194021251e-02 1.549292306852082524e-01
0.000000000000000000e+00 4.573222687525690944e-03 4.015780629005782920e-01 2.518897924369989383e-01
0.000000000000000000e+00 1.567396355560024546e-03 1.505815733127846556e-02 1.214880411280465644e-01
0.000000000000000000e+00 3.169829194020756802e-04 2.086624321200702958e-02 1.485866812595999509e-01
0.000000000000000000e+00 5.404613012793824112e-04 3.197421117689713821e-02 2.542766541974067485e-01
0.000000000000000000e+00 1.169506410527709761e-04 1.291382716576117140e-02 1.053652197804039181e-01
0.000000000000000000e+00 3.157367442693226334e-02 5.104411214377836403e-01 6.640193976360324601e-01
0.000000000000000000e+00 1.227206479336683254e-01 8.721252133418223584e-01 6.803932367283682670e-01
0.000000000000000000e+00 1.044191525126647591e-02 6.659678434061182539e-01 7.576691185691968311e-01
0.000000000000000000e+00 6.779456010173046110e-04 2.258961909558820924e-02 2.199086829964248535e-01
0.000000000000000000e+00 5.312064367107849350e-04 3.269448038096312015e-02 1.434277723532829674e-01
0.000000000000000000e+00 5.503662410154541718e-04 3.202222812436517074e-02 1.342189363341097508e-01
0.000000000000000000e+00 1.080141702117787261e-04 2.734401201375902257e-02 4.178155337341704634e-02
0.000000000000000000e+00 1.510029040422864455e-01 6.315540368833292284e-01 8.452079381531929503e-02
0.000000000000000000e+00 1.147812122384017641e-04 5.061162752513913565e-01 2.719986432052474701e-01
0.000000000000000000e+00 4.732601141947956336e-04 3.198241434140258743e-02 9.237813659340221584e-02
0.000000000000000000e+00 9.906133995796206904e-05 2.957102373402553663e-02 4.070805562425423574e-01
0.000000000000000000e+00 4.575111809350662639e-04 1.144300826283322081e-01 9.501715312865099961e-02
0.000000000000000000e+00 1.523871538753329702e-04 1.682262675640351368e-01 2.756213613790076122e-01
0.000000000000000000e+00 7.651373656381021959e-05 1.401615070767070481e-02 5.851161773191733140e-01
0.000000000000000000e+00 5.170613689516878608e-03 1.307362873643902468e-02 4.527971865158243459e-01
0.000000000000000000e+00 5.830322487009320653e-04 1.865445025619472119e-02 1.510524055465654047e-01
0.000000000000000000e+00 9.942166607335156669e-04 6.635865061691983424e-01 6.995662589596962633e-01
0.000000000000000000e+00 4.479810085002977615e-04 2.804623901583325196e-02 3.832752762645739164e-01
0.000000000000000000e+00 2.810005655556224724e-03 1.963886747613378114e-01 1.295880879755944015e-01
0.000000000000000000e+00 1.337479325035362265e-03 7.830249850066544060e-01 8.525230067851194971e-01
0.000000000000000000e+00 1.092865423627790156e-01 7.221449614641248793e-01 2.070073364764035695e-01
0.000000000000000000e+00 1.113611887845422643e-03 8.221892768851879474e-03 1.524200985003753006e-01
0.000000000000000000e+00 1.364715382452530434e-04 1.017094212873370651e-02 5.474986512205837208e-01
0.000000000000000000e+00 3.324317614393335063e-02 8.529945575778876687e-01 8.814221354545167531e-01
0.000000000000000000e+00 1.010449521975897991e-02 4.382931942526054891e-01 2.225379010505403876e-01
0.000000000000000000e+00 5.221232561323230215e-04 4.543259285947121029e-03 1.394072542189315200e-01
0.000000000000000000e+00 4.243629784252966886e-04 7.315300315021986410e-01 7.506480172938418960e-01
0.000000000000000000e+00 1.349347592930483231e-04 2.923069748240236798e-02 1.311470864389235880e-01
0.000000000000000000e+00 1.641192495215770819e-03 1.643644669452004603e-02 1.884841885977005527e-01
0.000000000000000000e+00 3.551425030865473786e-04 2.418339759370348174e-01 1.984835775299736982e-01
0.000000000000000000e+00 1.246073576706141495e-04 3.260464315310285244e-02 1.793931756801526722e-01
0.000000000000000000e+00 5.218425640163282253e-05 2.822757663991020127e-01 1.829744715261385490e-01
0.000000000000000000e+00 6.454190727767095126e-05 2.688488393341370575e-02 2.594072337354402791e-02
0.000000000000000000e+00 3.777258403787620011e-04 2.785377589405013676e-02 2.637022861960499620e-01
0.000000000000000000e+00 3.047672511625298952e-03 4.869709878142346460e-01 4.438224006843425329e-01
0.000000000000000000e+00 1.654916715426724139e-04 2.826483298880688722e-02 4.107702396608918782e-01
0.000000000000000000e+00 7.010910722069829681e-03 2.011296694968253140e-01 9.382128598752859094e-02
0.000000000000000000e+00 1.354255249507496650e-03 5.338132198908007719e-01 3.865577159284714348e-01
0.000000000000000000e+00 2.121359111650900076e-04 3.009674693190689254e-03 2.015568624705629253e-01
0.000000000000000000e+00 2.937022036211267562e-04 2.243760095840285906e-02 4.622648178912833750e-01
0.000000000000000000e+00 3.844423349486092434e-05 5.520447621134501048e-01 6.719278471330936142e-01
0.000000000000000000e+00 5.057784521517505461e-03 1.972833229223271978e-01 8.443868924243869145e-02
0.000000000000000000e+00 2.418602715281270576e-03 3.561816854485694295e-01 4.439363315372216734e-01
0.000000000000000000e+00 6.549996675993874362e-03 2.056599914191931111e-01 2.177615206843734885e-01
0.000000000000000000e+00 4.284186082198893075e-02 8.701380763328196988e-01 8.752415644976841991e-01
0.000000000000000000e+00 9.514781007412542735e-04 6.000874097379637062e-01 6.432248975037967442e-01
0.000000000000000000e+00 5.066496656449537284e-04 1.896827700704206698e-02 4.385394428780914344e-01
0.000000000000000000e+00 9.837128599676780993e-05 2.673686686358727194e-01 1.238790807171069597e-01
0.000000000000000000e+00 8.309418334673246420e-05 5.568062382783747211e-01 3.094647071222190737e-01
0.000000000000000000e+00 8.430347834528229001e-04 1.529334552072036946e-02 1.599871024770449512e-01
0.000000000000000000e+00 2.378884062651520637e-04 9.780969268198991262e-02 2.415969079270094966e-01
0.000000000000000000e+00 9.719358416051537830e-04 1.670694840209319132e-02 2.362439983821491563e-01
0.000000000000000000e+00 2.642879262897412929e-04 4.406185795550606743e-01 3.456694798802137925e-01
0.000000000000000000e+00 1.014287095520982618e-04 3.746280272370009490e-01 1.247124605796073871e-01
0.000000000000000000e+00 1.880152007802116110e-03 1.052276040306909799e-02 2.415864939127243538e-01
0.000000000000000000e+00 5.523218983941591276e-04 3.096171643589384903e-02 8.735063509132523496e-02
0.000000000000000000e+00 3.171789340284947301e-04 7.572212522494321529e-01 6.380508262345094828e-01
0.000000000000000000e+00 4.859968859590169110e-03 4.264818255315330209e-01 3.946271077495077106e-01
0.000000000000000000e+00 7.853083144228867329e-02 6.975106505398525059e-01 5.993332105159517864e-01
0.000000000000000000e+00 1.070614930531732512e-05 2.628960476011266145e-02 3.749115495707362467e-01
0.000000000000000000e+00 1.029595012979278579e-03 2.534939560217184251e-01 2.840216256786021187e-01
0.000000000000000000e+00 1.525589601082288915e-03 2.611376774527217615e-01 4.951424443140456377e-01
0.000000000000000000e+00 1.002596636221486648e-04 1.561486004524215154e-02 2.950465018342984802e-01
0.000000000000000000e+00 3.406236164225084906e-04 6.141547803402036543e-03 2.824725499853422139e-01
0.000000000000000000e+00 7.618959277067016700e-05 1.308745608629890977e-01 2.597203973850970016e-02
0.000000000000000000e+00 8.132344652589384992e-05 2.128995942102918093e-02 5.788461764495700379e-01
0.000000000000000000e+00 1.099152380653944938e-03 9.458676448318681373e-02 5.396210803350370844e-01
0.000000000000000000e+00 1.323117168182708081e-02 5.271997260268597163e-01 3.674773106736726191e-01
0.000000000000000000e+00 1.626131682608278339e-04 2.677361508724185324e-02 4.430064000391453760e-02
0.000000000000000000e+00 6.446695437700711295e-05 1.233704174762340067e-02 3.684674916574781633e-02
0.000000000000000000e+00 4.474659357584898078e-02 4.399941132756099993e-01 6.013205515559876257e-01
0.000000000000000000e+00 1.941029068867061724e-04 6.435368327220192253e-02 4.820872076634299397e-01
0.000000000000000000e+00 8.826637534817716180e-03 2.587010314887910889e-01 1.110498853404235930e-01
0.000000000000000000e+00 6.802385704984814652e-04 6.833315857495252388e-01 7.305003835800327749e-01
0.000000000000000000e+00 3.169587420792652210e-05 2.367492536382209689e-02 3.737336627944076728e-02
0.000000000000000000e+00 2.392931797947861483e-03 1.179363313244999878e-01 9.250978067771264968e-02
0.000000000000000000e+00 6.765963036958755339e-05 1.855585224397815480e-02 3.055416013633471817e-02
0.000000000000000000e+00 1.949791725627036953e-03 1.451163305231071288e-01 8.766279192036297019e-02
0.000000000000000000e+00 5.617129170335521948e-04 4.379494105063569398e-01 2.063327087909261337e-01
0.000000000000000000e+00 4.479240027721598238e-04 1.083080727279269739e-01 5.752265060549078823e-01
0.000000000000000000e+00 1.512578961881949624e-04 3.082520704842041104e-01 2.625878074761056613e-01
0.000000000000000000e+00 4.283705587325714603e-04 3.607160269864995161e-02 2.059223458759822378e-01
0.000000000000000000e+00 1.577961585650855536e-02 9.307694324277260289e-02 1.775053214933526302e-01
0.000000000000000000e+00 5.678382870386133874e-02 5.868653795373417470e-01 4.068938964080189846e-01
0.000000000000000000e+00 1.410108717988571847e-01 6.510990692564635474e-01 7.582956451447337987e-01
