# [(2, 2), (2, 1), (3, 3), (3, 2), (3, 1), (4, 4), (4, 3), (4, 2), (4, 1), (5, 5)]
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.141206745935074984e-02 4.101688384394730491e-05 7.514896049674035794e-02 5.130372442068154015e-03 6.476845900321381855e-03 5.553398471621617816e-03 6.770005667372624991e-03 1.662425192793604012e-02 7.450690899547751656e-03 1.101585562736551172e-02 8.358877280801757514e-03 4.101688384394730491e-05 7.617264643065013718e-02 5.030920579859321506e-03 6.110019382646769692e-03 5.549858958068587533e-03 6.395552379696800571e-03 1.854971605633770615e-02 7.199741591166985977e-03 1.060310664214925147e-02 8.437188835909270601e-03
9.998700471021693126e-03 1.002656213279218278e-04 3.281046957815558773e-02 8.989665772386024045e-03 9.892274709100479235e-03 9.164118518949049275e-03 9.613938573114211295e-03 1.316981938038819244e-02 1.082877882695409966e-02 1.478089881106681158e-02 1.154680553370412976e-02 1.002656213279218278e-04 3.293135869054131248e-02 8.710255502639707714e-03 9.543941548226686500e-03 8.881074632285379522e-03 9.261288170183568091e-03 1.231139693852945083e-02 1.060215956810373061e-02 1.427976495899530018e-02 1.084757798595492595e-02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.896346195494505338e-03 8.727358337734525406e-05 8.763723738291373522e-03 5.975139320443578761e-03 7.706263332358465057e-03 6.135172813759637300e-03 7.355292778582711577e-03 1.342914489597968331e-02 8.297853202123950389e-03 1.142510745499714098e-02 9.359449588362211969e-03 8.727358337734525406e-05 8.762282772813656528e-03 5.959134228198936789e-03 7.714206566478365446e-03 6.562759355728586819e-03 7.650651955756981870e-03 1.421608255124817699e-02 8.297057939617658029e-03 1.181698810754450157e-02 9.358911102734568388e-03
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.114055988700116906e-02 4.084845144843862741e-04 9.024008052817666936e-03 1.116875060639055395e-02 1.630597051186299939e-02 1.050244850354242754e-02 1.278919458282612442e-02 2.964005249185797108e-02 1.351334140715521048e-02 2.044581442137882732e-02 1.817093315984641411e-02 4.084845144843862741e-04 9.304349613487583603e-03 1.134591863137823786e-02 1.630392736910379892e-02 1.045431568757737573e-02 1.278922289985040539e-02 2.936173911555239879e-02 1.343279104737504781e-02 2.291147376688229542e-02 1.753629606114681661e-02
