5.895654292911722827e-03 6.899342794317586680e-04 8.913004995519986373e-01 2.476826487725947157e-01 1.004046858654406016e-02 6.720781856147550748e-03 8.159989663741429311e-03 8.463794746823143367e-01 9.025233708405244748e-03 3.423442234302231935e-02 9.188214519873727504e-03 6.899342794317586680e-04 8.913649648389353475e-01 7.098592971768291626e-03 1.269344079626821831e-02 8.178825599455152862e-03 1.134267153254409077e-02 7.930421184516540656e-01 1.048029378340697981e-02 1.623990156599075529e-02 1.602563616607244334e-02
2.908337244084346906e-03 2.221925190344364864e-03 9.468234087932217991e-01 7.585625035698706498e-03 3.559834900070624197e-02 1.456138875748402839e-02 2.146851415937589547e-02 9.951882790113024679e-01 1.458954277686019818e-02 9.372505797056225330e-01 1.043146538025080394e-01 2.221925190344364864e-03 9.840594463622442944e-02 1.107840377298940915e-02 4.223572203922298929e-02 5.597418121234043475e-03 2.956633624016846706e-02 9.653188794012995677e-01 1.440200991827178534e-02 3.943553621191910885e-01 1.143737433828581063e-01
1.437104126059796094e-03 1.666448713866230946e-05 6.211702012498165892e-02 9.410469395227943901e-01 8.818164805146855301e-03 1.172540196227278564e-02 8.260530857826298146e-03 9.595393530266173032e-01 9.311418519557079776e-03 2.727063361757708915e-02 1.664734905385067965e-02 1.666448713866230946e-05 6.211876027363638642e-02 1.422504233362321679e-01 7.643966660301204641e-03 1.422135117090883583e-02 7.610501766194488482e-03 8.299094735159808778e-01 9.008343453471678863e-03 1.436711970901560775e-02 1.533038697300037612e-02
3.158857121854374839e-05 4.001246428897431429e-05 6.926063625092626630e-02 4.114495410234897399e-03 4.845148967277390639e-03 3.805108870103324215e-03 5.439408917605637050e-03 9.636600024992147961e-01 6.031500258702138240e-03 2.654393929262832685e-02 6.880974465568012732e-03 4.001246428897431429e-05 6.918407863119013790e-02 4.048740246470061699e-03 4.347181630860452728e-03 2.993874976294219614e-03 5.380398416563680897e-03 4.728572179244799889e-01 5.626008080521494037e-03 3.058626874323544520e-02 6.881860279408180681e-03
3.902491895039217340e-04 3.323746633190349797e-04 1.480917265080990974e-01 1.874177714053015809e-02 6.396439377229445888e-03 3.609375898999576116e-01 8.330370612707360678e-03 9.820222881440568985e-01 8.018328224890458600e-03 8.601821838797195641e-01 3.027022212154572012e-01 3.323746633190349797e-04 1.395232284611125362e-02 1.188995288599503652e-02 6.427537109299552576e-03 1.885399776848317721e-03 7.393233433465873361e-03 6.875867982599124240e-01 7.614217290836444718e-03 5.572095382956632204e-01 3.045350563743874917e-01
9.943143266882803477e-01 1.685476654190720680e-04 9.998482360968256044e-01 7.461623921317883656e-03 1.074044773512106143e-02 6.073915986988476234e-03 8.255252567158977151e-03 4.647648141200108052e-01 8.964734836145793473e-03 5.203776989583142054e-02 1.231573610501135452e-02 1.685476654190720680e-04 9.998482651690900891e-01 7.716797265500230374e-03 1.071834627446677235e-02 6.229747378290739768e-03 9.534894681645811332e-03 2.321762281426000829e-01 9.408378618235624380e-03 2.499374041147239822e-02 1.273938791731343834e-02
9.857207186255831921e-01 5.230374432686368813e-03 9.999580762195251493e-01 3.434959558765156018e-01 2.306095528096030467e-02 9.129346349350253575e-03 1.751411739319885807e-02 2.268364740866860574e-01 1.464433233214412766e-02 2.273007635718460318e-02 3.387645388849014338e-02 5.230374432686368813e-03 9.999573335540922203e-01 1.805472594153145760e-02 3.482867340039985660e-02 1.287481567747572608e-02 3.516342130967597956e-02 1.829196841694540332e-01 1.901752270675016732e-02 3.596953831559557280e-02 7.572229959219323181e-02
7.069077130147534138e-01 5.915334073917088986e-04 9.999707957906159850e-01 3.425832792381640068e-01 1.130145924795300516e-02 9.823746610253019096e-01 1.053743451308308821e-02 9.166348038604810178e-01 8.880282403980532813e-03 9.503014414946912014e-01 4.357417811364583393e-02 5.915334073917088986e-04 9.999602484988050488e-01 8.751486853624590445e-02 1.268090426387225023e-02 3.517014538687478487e-01 1.158058742078893477e-02 6.984598551222612750e-01 8.910509056232251979e-03 7.618016467183386098e-01 4.574918826486173984e-02
3.698670959821903637e-04 4.862225742274794982e-05 1.357623358206037079e-01 5.732959752737687431e-03 8.614050248273663613e-03 5.382098390273371002e-03 7.631979374369324276e-03 7.403787901153093820e-01 8.234372254913746580e-03 3.295987737211425461e-02 9.992894625482584559e-03 4.862225742274794982e-05 1.357667184890398726e-01 5.762508386127018767e-03 8.657363047139932100e-03 5.382271974851415841e-03 7.678644423769198646e-03 2.916974432141480333e-01 8.228699309937859141e-03 8.380926322789417071e-03 1.043410811475131705e-02
9.594380622928154745e-01 8.428219864139663287e-03 9.999590392960916452e-01 8.424482442857862408e-01 2.142567567276509877e-02 2.318884731120784970e-02 1.822527575531263100e-02 8.266467447113546863e-01 1.541257789027561387e-02 2.182083238726140184e-02 5.292927688065973690e-02 8.428219864139663287e-03 9.999580741589709776e-01 3.812061656946830190e-02 3.797501310372231043e-02 3.162061792027937024e-02 4.416650692905399467e-02 5.776875484603322120e-01 2.296629342436995458e-02 4.581841172310829879e-02 1.051121015673013304e-01
9.610623341721644675e-01 6.185225909898228736e-04 9.999513471559802191e-01 6.550867871675158938e-02 9.450822992449370297e-03 8.227888180629510106e-01 9.216498672313666596e-03 9.593117859962253524e-01 1.040509884365525828e-02 6.842456863352706087e-01 6.404449190052108332e-02 6.185225909898228736e-04 9.999374009078195735e-01 2.997199555884644262e-02 1.028032897070163543e-02 6.508771568548410436e-02 1.162526161336530084e-02 7.233453541434511358e-01 1.132648502551036884e-02 6.929132587085700123e-01 6.593378988016795894e-02
2.443309036175511650e-03 2.243078085724437010e-03 1.946520526906233561e-01 4.346375197895524511e-02 1.124967529771092600e-02 2.365359790824650421e-02 1.396231376005918623e-02 9.879167926307920178e-01 1.044849635016720235e-02 5.080072146929819343e-01 1.731076477027692073e-01 2.243078085724437010e-03 1.893249034932614761e-01 1.867416204431271431e-02 1.499015896088606858e-02 2.001154139531702292e-02 1.692517036454066481e-02 6.034305340094021641e-01 1.121461452952754456e-02 3.509116323281773475e-01 1.827622798823763661e-01
5.393798076817057918e-04 9.895896338540932646e-05 4.542787179351071014e-02 5.837745602869648387e-03 4.381725539968073235e-03 3.928781103410106113e-03 6.383792505223695457e-03 9.242280420661460605e-01 6.087914413085870891e-03 1.328729853978081188e-01 1.352535314043212811e-02 9.895896338540932646e-05 4.544149697724397807e-02 4.465648549294987113e-03 4.059980244688343731e-03 3.747688547461658359e-03 5.500461124358313469e-03 6.203664425855752729e-01 5.762569131995021188e-03 1.293521833570796531e-01 1.216648941851561361e-02
3.888847129559280802e-03 1.131537164721363453e-04 7.878207590697736684e-01 1.477404094520673450e-02 7.403435008169534370e-03 6.400648786891300901e-01 7.671819234925547626e-03 9.644477211090456414e-01 8.891246193219015659e-03 7.199110150084654380e-01 1.621369421988605453e-02 1.131537164721363453e-04 7.662517487097255664e-01 1.216612667851457719e-02 7.401646831555419581e-03 8.128556725137348060e-03 7.673007131423492666e-03 7.385326836092263036e-01 8.888396631536843451e-03 2.608437489358426120e-01 1.657719868088725068e-02
4.577656272409802440e-04 1.494833821713559274e-04 9.654863895226774018e-01 8.005658408576143970e-03 1.340798438427326378e-02 7.644778124316076173e-03 1.247886882597770697e-02 9.988603422501181051e-01 1.011883202312813257e-02 9.939180277347258174e-01 1.709881342114794034e-02 1.494833821713559274e-04 2.920059719969396728e-01 7.851063297911187178e-03 1.311129378932929246e-02 7.370858809514713172e-03 1.053894102371533137e-02 8.941175947872912477e-01 1.015579716659831266e-02 8.672601454696007295e-01 1.483189234619053387e-02
9.845015887535971677e-01 2.137627200694547369e-04 9.999693554042966559e-01 1.354569165954488952e-02 7.807345903364737438e-03 5.706351992414759877e-03 7.405987055722595969e-03 9.531903396881502566e-01 7.694721584451169605e-03 3.908235798686112705e-01 1.090198098748562661e-02 2.137627200694547369e-04 9.999692882659664273e-01 6.951998486065091853e-03 7.808454275615162032e-03 6.569210629823407643e-03 7.498990691988227653e-03 6.296690516246588043e-01 8.119553713106242299e-03 1.555249516421491895e-01 1.050781144784151966e-02
5.419311937875370688e-04 3.496312253005173787e-04 5.732445999734254727e-01 6.252112636735418505e-03 1.045897577389176547e-02 6.516670411665814733e-03 9.573140067542396103e-03 9.992649236853193839e-01 8.498263571830477758e-03 9.957775123022507557e-01 1.125346726880760428e-02 3.496312253005173787e-04 5.741823731243999029e-01 6.819906997689417771e-03 1.060885142204681664e-02 6.045127355920221213e-03 1.044450115019646130e-02 9.758013440762796087e-01 9.098691763333111027e-03 8.863645019039907424e-01 1.518571488390951796e-02
1.686273675437499620e-04 9.470664626021196852e-05 1.549444384778386752e-02 2.142045139785179186e-01 9.932849284988387595e-03 7.848727250897580277e-03 8.660673357316683862e-03 9.324764278966450881e-01 9.812265836922851037e-03 3.853504830131726511e-02 9.239629214453426442e-03 9.470664626021196852e-05 1.495495394752510698e-02 7.063414468769790844e-03 9.932075595699196846e-03 8.065625716082380769e-03 8.634751855734923431e-03 7.532793662210712782e-01 1.003487091729948766e-02 2.351245482844976920e-02 9.180800058859350798e-03
1.588761248919601243e-04 1.587790956123491526e-04 1.314538924143437981e-02 4.798398993064867391e-02 5.296830474611380346e-03 6.398087741075308976e-03 5.766210485743439307e-03 9.365014011502508229e-01 6.180066529067773651e-03 2.857058540238678335e-01 5.838139366474424108e-01 1.587790956123491526e-04 1.093862173422455175e-02 4.090037517434419456e-03 5.353120274468214923e-03 7.164679956295216812e-03 5.841540161517499996e-03 7.638073400441436345e-01 6.202968595692026632e-03 2.765276866284379631e-01 5.819630251111839181e-01
9.652412154497332919e-01 4.138438987513315404e-03 9.999486395675711847e-01 4.150186016610224460e-02 1.776445905713175399e-02 6.013263438659155469e-03 1.826493131290918281e-02 9.352167440652378039e-01 1.122103469531565700e-02 2.004540630974860349e-02 2.397108036233530637e-02 4.138438987513315404e-03 9.999487144713098408e-01 1.485722028963076813e-02 2.434587320193926097e-02 6.842110695777336993e-03 3.701147071422639101e-02 6.394020805418085818e-01 1.576001166348039995e-02 2.004829878669445176e-02 5.987080687185819539e-02
9.911148433126441004e-01 2.435199588712855245e-05 9.998448513508428892e-01 4.138545525744152798e-02 9.013343531678708054e-03 6.785241258976282275e-03 7.629969409288062110e-03 9.305548797208977874e-01 9.113371961899319196e-03 1.062082125031208468e-01 9.433660158668866202e-03 2.435199588712855245e-05 9.998448262870762715e-01 7.853355658647087623e-03 9.020323773298866143e-03 7.158984566016712847e-03 7.612793391772232354e-03 7.815272273091514732e-01 9.116186572519890952e-03 7.433241925463274224e-02 8.270151511617362949e-03
2.471841959446163806e-03 1.493228836830451378e-03 1.516492195897456430e-02 8.510802573063025456e-03 1.413973429580284158e-02 1.015538837724216936e-02 1.696256636917070626e-02 9.970079025734889244e-01 1.191258230878455837e-02 9.819976981959770423e-01 1.704618564172843964e-02 1.493228836830451378e-03 1.756818480654931403e-02 1.110426894506377771e-02 1.589190222503089611e-02 8.479622689151700143e-03 1.979060323284642653e-02 8.777826669376629365e-01 1.270939585817476569e-02 7.300590560997448630e-01 2.526614494557233304e-02
9.794926352467133723e-01 4.717106004640259087e-04 9.998218184275761145e-01 9.097060019154556976e-03 1.330727718648561098e-02 6.966513948358787900e-03 1.553053517173097475e-02 4.734344471349960504e-02 1.142260846624698623e-02 2.457147616052790529e-02 2.787619546109099122e-02 4.717106004640259087e-04 9.998218202020496825e-01 8.901229898517049044e-03 1.331620668745292502e-02 6.747690024826336064e-03 1.440374474584460440e-02 4.746622256176025179e-02 1.066668643229828906e-02 1.152872969716256524e-02 2.438464458954814340e-02
9.993564821972351631e-01 7.179956299604439707e-04 9.999707391154671887e-01 1.266802747128326079e-02 1.024932358553332090e-02 1.016718575602637564e-02 8.564302655731714786e-03 9.564821561244325476e-01 9.676990749189262608e-03 6.829937098656121419e-01 1.534210504370203676e-02 7.179956299604439707e-04 9.999705323086227615e-01 1.087454988293257152e-02 1.138278957395455482e-02 1.050710584713654416e-02 1.139141732221538028e-02 6.037404816504439165e-01 1.061132818235244191e-02 2.687767409521659712e-01 2.142814607334531107e-02
2.542469800772551025e-04 2.725191052894704313e-04 5.047497918326704358e-02 8.206574112890345774e-01 8.372171887775836652e-03 8.349940845480685603e-03 7.448125436732122573e-03 9.177945692374184228e-01 8.221145968649645752e-03 1.631096200272552643e-02 9.466075270171181444e-03 2.725191052894704313e-04 4.999394758409037021e-02 1.903700912539629808e-02 8.482569584375876381e-03 9.121806887519290363e-03 7.897974335433377568e-03 6.023574421429203074e-01 8.394876369342663125e-03 1.000458490018452107e-02 9.695489386138844701e-03
2.064235978198269983e-03 1.364725850974579657e-03 5.959827798263206411e-03 7.937481088442943644e-03 1.532654243217568268e-02 7.289225068020543929e-03 1.535534813005812182e-02 9.188588848400376374e-01 1.162317811044855098e-02 3.540837334712182427e-01 2.328908579730692985e-02 1.364725850974579657e-03 6.486108463100714872e-03 1.008164030197766792e-02 1.577894752435982095e-02 7.279441628366689621e-03 1.991348804641168702e-02 2.549548483619915595e-01 1.201215920348208677e-02 3.006083913782586770e-02 3.076558286486597016e-02
9.768453344291883056e-03 7.598668996489199579e-03 7.873769624062403327e-01 1.268327000025245566e-01 1.171610787583865498e-01 9.723664510198259947e-02 4.287665749385649594e-02 9.996172375628894491e-01 3.018190268319786984e-02 9.983931394778009505e-01 7.941435772275367011e-01 7.598668996489199579e-03 8.297982751088661679e-01 3.022495450816164997e-02 1.234337894407878666e-01 9.700444235907768054e-03 5.369217427047690006e-02 3.089364392463723741e-01 2.373974945663315239e-02 8.821134420484211258e-01 7.932309217011421776e-01
9.488676799146074092e-01 2.190987219771178829e-04 9.999851906361945098e-01 7.327693404118096332e-03 8.653273005847617050e-03 6.328153951058357318e-02 7.667604422587959156e-03 9.541491796278557258e-01 8.737296774580571856e-03 3.737385152509760111e-01 8.439682241043633404e-03 2.190987219771178829e-04 9.999772676581248909e-01 8.120147111873921020e-03 9.435203465160024727e-03 3.922653503261153141e-03 8.857304333489079973e-03 8.243519686624799503e-01 9.149901469159615885e-03 5.256507945335606724e-01 1.050180834681990749e-02
4.096180437324070667e-04 3.455468009625484171e-04 7.302343697692583735e-01 2.359516745172129948e-02 6.695124698092191906e-03 6.921634111755672336e-01 7.661053779055904123e-03 8.770563632267402987e-01 8.067452548398357237e-03 9.107839534702601991e-01 1.708538490229520868e-01 3.455468009625484171e-04 6.912661161381590258e-01 1.481602992546959818e-02 6.789200321408506156e-03 9.749273867798891047e-03 7.911259692403804777e-03 6.886346526783293509e-01 8.147124613361644840e-03 4.726818246076317509e-01 1.731149772469466885e-01
1.287140165695177529e-02 1.170068669287260832e-05 7.590651171704652089e-01 9.145958653946120176e-01 7.842770800834730771e-03 1.053931316421619080e-02 7.154944276016261817e-03 9.610124832809062712e-01 8.464936620042551318e-03 3.026278270844529050e-02 1.660509745280147609e-02 1.170068669287260832e-05 7.590631633498768904e-01 8.307974720321043005e-02 7.264399942458088510e-03 1.299517975454733687e-02 7.153959457898872998e-03 8.255777671196251610e-01 8.467301087491718725e-03 1.758169606340720392e-02 1.500454043295984530e-02
9.832119359602466968e-01 2.829259974213127471e-03 9.999981830279938144e-01 3.263987752712205204e-02 1.715179961619528459e-02 1.842579305655656086e-02 2.094397593268149116e-02 9.993941350010504543e-01 1.189279963587785982e-02 9.970179619470449506e-01 2.987834910704123548e-02 2.829259974213127471e-03 9.999965985524413847e-01 1.293415228051819632e-02 2.240705239311913122e-02 5.150269403092155862e-03 3.420991929128502917e-02 9.599791561773434179e-01 1.434395418929534927e-02 8.811484648380162321e-01 4.260965288893725500e-02
1.417025349971853254e-01 1.330278374794824359e-04 9.999036120211363121e-01 7.820598207580742312e-03 4.773291232405441065e-03 1.287812943354416095e-02 6.206317576819220250e-03 6.923269366484541276e-01 6.151804866368126845e-03 7.646874948800950200e-01 1.035665539629972987e-01 1.330278374794824359e-04 9.998670170212731190e-01 6.471073290793882826e-03 4.911319668729263732e-03 2.913267755982107410e-03 6.345622771543490970e-03 5.603328216541316742e-01 6.580309261133621135e-03 8.047167836102568916e-01 1.046988383188219851e-01
6.601053324312156079e-04 2.722199241526057634e-04 3.654303015803610499e-01 8.422849308077684505e-03 1.045920061571403714e-02 6.538270717483030126e-03 1.036713409233946948e-02 9.389697394743078407e-01 9.629241206657535024e-03 2.960166439900036028e-02 1.551650102649893004e-02 2.722199241526057634e-04 3.653074458988040396e-01 8.058862086389950719e-03 1.142783700506777578e-02 6.366113108477122751e-03 1.033334161611232371e-02 6.408998373943524118e-01 9.643184056495557321e-03 1.065206579085486993e-02 1.504144898747072912e-02
2.472622656342071679e-04 1.568437380081721955e-04 2.172075538500805036e-01 8.270612457276005358e-03 9.347852034276238342e-03 5.841007995653235696e-03 8.015590247547721425e-03 9.496468282827120744e-01 8.669843140528321612e-03 3.290856713941403555e-02 9.046948804329435490e-03 1.568437380081721955e-04 2.170675840144590252e-01 8.224772494878407336e-03 9.338335949062526176e-03 5.658549694516512574e-03 7.592372838554184433e-03 6.364135999331035354e-01 8.629893939025468086e-03 1.551812765708437958e-02 8.808384095377763678e-03
3.329123602832106954e-04 2.070356115979610223e-05 1.769165724560128883e-02 9.980987863956686246e-01 8.668909698447468948e-03 1.365449343785218872e-02 8.321230333502294130e-03 9.518999862277244262e-01 9.745434548484088744e-03 2.134664101272543135e-02 3.141813180955033147e-02 2.070356115979610223e-05 1.769332574756232734e-02 5.191650753744433411e-01 8.077969687274366706e-03 1.695410613499115371e-02 7.721195200597552599e-03 8.145183361371066688e-01 9.076753048435026727e-03 1.087639302046006229e-02 3.011528636214089172e-02
9.931441859108021131e-01 1.232980063735622522e-04 9.999561350119209324e-01 6.437049657511906275e-03 8.620405737027603266e-03 5.854875849250373854e-03 7.384813509203280724e-03 5.574215028795534987e-01 8.279760337723929275e-03 5.111517525972565368e-01 1.044952949879285331e-02 1.232980063735622522e-04 9.999561437688128107e-01 6.557730154863716798e-03 9.459775347582355387e-03 5.858474377648414944e-03 8.415134673642077345e-03 2.151407782836345373e-02 8.693414107231567378e-03 3.864340896972318085e-02 1.066419187218270448e-02
1.360561505860058418e-02 1.154346703556397014e-02 9.437582770798647047e-02 1.289860008506937827e-02 2.239593379696813713e-02 1.116489045193547192e-02 3.506893202334937509e-02 9.481173953916386399e-01 1.731241132977345831e-02 7.500151851612368858e-02 7.030965942962263959e-02 1.154346703556397014e-02 9.821019606640601918e-02 1.897626885427372567e-02 4.027765240634673116e-02 1.368455102644061672e-02 6.258646360750186322e-02 6.849390751724075965e-01 2.423715535594517245e-02 8.933950367628462619e-02 1.217327007988759924e-01
9.746940122498181092e-01 3.119756837658194115e-03 9.999873284546656471e-01 6.257504536119864458e-01 1.284514923337742864e-02 3.612620527844623286e-02 1.651081075898819250e-02 9.527517231801398978e-01 1.153483990420201000e-02 2.219837795568837535e-01 8.228762945160483788e-02 3.119756837658194115e-03 9.999869218997493592e-01 8.166975815872445921e-03 1.923227413175554457e-02 2.301781315714945819e-02 2.231680461148077832e-02 7.160176510954143758e-01 1.302468990626259870e-02 1.541283639839310382e-01 9.687966833928496335e-02
5.957745858166634267e-01 1.030195103551845293e-04 9.946827494501002676e-01 7.454176073965701477e-03 6.230909130825246223e-03 6.631142884857221809e-03 7.313250112707891937e-03 9.116390119331940767e-01 8.781889090140215792e-03 3.259293113098016281e-02 9.318581799636072027e-03 1.030195103551845293e-04 9.946840706153911027e-01 6.876959111147495918e-03 6.533831707880577433e-03 6.043262247163783130e-03 7.767879079411565968e-03 5.811160560981216694e-01 8.786226024086962738e-03 2.617456369865489574e-02 9.361783457450090218e-03
2.059285114408115902e-03 1.240450183803698536e-05 8.354562960115385906e-03 6.620120559830078300e-03 8.126324498448744826e-03 6.385021063727847057e-03 7.458207410336092913e-03 7.396527549280222935e-01 8.719822865895232589e-03 3.255276222591207969e-01 8.726192128197141074e-03 1.240450183803698536e-05 8.917831926764874240e-03 6.579905063405222521e-03 7.643104101371256398e-03 6.141193076640294457e-03 7.360853390380062145e-03 7.480518961294935210e-02 8.428247099917407503e-03 1.079222485383013463e-02 8.579833987146567864e-03
1.466588786413525192e-02 8.248751785133734415e-05 9.524509814077406489e-01 9.517293522910308390e-03 8.746909287491666518e-03 8.211955188895170288e-03 7.874599647393121238e-03 9.859662487344292847e-01 9.745641578340458189e-03 9.294404379306490105e-01 1.049399831404007610e-02 8.248751785133734415e-05 9.524968398032597205e-01 9.157490686398372937e-03 8.748660692399767846e-03 7.597363579169069681e-03 8.499262511332372760e-03 6.344837111346277592e-01 9.720503951409220633e-03 4.454547096516119353e-01 8.593064602195332746e-03
1.562976462557763568e-03 1.457801437254602206e-05 5.201497171269942044e-03 5.086207640499162963e-03 4.899821790973035718e-03 5.073158130652233311e-03 6.420991561891242760e-03 9.979846156073323149e-01 6.914395653524141316e-03 9.906248473026874057e-01 7.834796028764023923e-03 1.457801437254602206e-05 5.183886122726133472e-03 5.129348393587473964e-03 4.901204759122923527e-03 4.846022539489291958e-03 6.490273383169986587e-03 8.862911934064447994e-01 6.917359280350421358e-03 8.186086602625625153e-01 8.430798006018425106e-03
1.241909532867180310e-03 5.031278125755545005e-05 2.854343399038618001e-01 5.289440264733658026e-03 4.690267056493002684e-03 4.723560134101800756e-03 6.275247813846807077e-03 7.293751322494331779e-01 6.787605925418604969e-03 7.493911364908534267e-01 9.722504681164090279e-03 5.031278125755545005e-05 2.853769339448427589e-01 5.273492075235419740e-03 4.676392568564002872e-03 4.122268898569925177e-03 6.261037046216832991e-03 1.641975354470585069e-01 6.781873032686625002e-03 1.266127506701725247e-01 9.729900100708177568e-03
3.686790555217925869e-01 3.433160902116538793e-04 9.935865853448467844e-01 8.254977167079791123e-03 1.081188792385145980e-02 6.688007183036304149e-03 9.174473161348561945e-03 8.503174904322486904e-01 9.721531055976950775e-03 4.141096417950440589e-02 1.447769188078584790e-02 3.433160902116538793e-04 9.935878292828902447e-01 8.597335757750124152e-03 1.185264349737513712e-02 6.697623952071296571e-03 1.093430189483735049e-02 4.903753046919373526e-01 1.021106150569028870e-02 1.550558553384928651e-02 1.703408628218094911e-02
1.034931493287594151e-03 4.770109432503666369e-04 7.288957840496451679e-01 7.722227559720074019e-03 1.321684216301033388e-02 7.097091913120912032e-03 1.255190770250547150e-02 9.381669191094327287e-01 1.069589220042432842e-02 3.778149461927104991e-02 1.855311130378833884e-02 4.770109432503666369e-04 7.289229808068495853e-01 8.495808767509105408e-03 1.338014251776731278e-02 7.117430683537095959e-03 1.360153693663679331e-02 2.678939298705000915e-01 1.082036673332620325e-02 1.203221457351377754e-02 1.990656100300902676e-02
