# phiref ra dec tc mc q costheta_jn psi logdistance spin1 spin2 logL
3.929558743408206656e+00 5.514628845350231234e-01 -1.321085346223876744e+00 1.185389807297486544e+09 5.265771092763929317e+01 6.405463695498783139e-01 7.222978771117396501e-01 7.644326242149287465e-01 8.181732331039951234e+00 4.085760994887621678e-01 2.410999079550522617e-01 -1.032915999999999985e+04
3.431866383702141921e+00 2.274033423628285089e+00 5.354802965284877203e-01 1.185389807326639175e+09 6.282764925335785478e+01 4.935815977676947797e-01 7.689966167374991945e-01 3.201925672649812982e-01 8.442284778501752740e+00 6.897203029866986190e-01 4.417939775640949279e-02 -1.032909000000000015e+04
3.208057213349007064e-01 4.835048540785731319e+00 2.519134968090161117e-03 1.185389807300304174e+09 4.903312832892301287e+01 5.715492403355980633e-01 9.706206556980842004e-01 4.355012119637420576e-02 8.394742772222034688e+00 3.780940840526552521e-02 7.279718934622879667e-01 -1.032907999999999993e+04
2.715665514933264468e+00 3.856510227779151201e+00 1.069226183176217093e+00 1.185389807329198599e+09 4.543116187013128382e+01 8.359277348547334840e-01 8.472810194394380101e-01 2.298610897033129152e+00 7.806411547407747342e+00 8.385035504457255540e-02 3.805972577330229978e-01 -1.032906999999999971e+04
4.387781842639423835e-01 5.313570910394061819e+00 -1.010831471936253445e+00 1.185389807292838812e+09 4.732750083049173639e+01 6.787682857112552481e-01 -7.313824483731484749e-01 1.276067859611875077e+00 8.280656087373762020e+00 1.275523452612517816e-01 9.760870889897127478e-02 -1.032905999999999949e+04
5.836783880121341195e-01 3.619253441125208859e+00 1.011201421486025431e+00 1.185389807320775270e+09 6.864392699760369965e+01 8.408746086536729170e-01 5.196336308926311487e-01 2.086506793713173824e+00 7.946650353630126951e+00 5.964241992739561793e-01 7.440436203901158452e-01 -1.032904999999999927e+04
6.210634098672339398e+00 2.414329693938129573e+00 6.160601095447443276e-01 1.185389807329813957e+09 4.528469936252083272e+01 2.586869154391286396e-01 8.128681908820557522e-01 1.563891507388549762e+00 8.282714591748538524e+00 3.210150594609978980e-01 7.584867782014573789e-01 -1.032904999999999927e+04
1.073862505299062464e+00 5.605967133402315561e+00 -9.520401834372087535e-01 1.185389807292573214e+09 5.957714191661218450e+01 8.732946430359734835e-01 -6.680471388244582087e-01 2.617519061952138681e+00 8.257440974788993415e+00 3.506743035410646581e-01 6.441233168938658160e-01 -1.032895000000000073e+04
2.314243639410282771e+00 4.908587897217311813e+00 -3.448907452060384071e-01 1.185389807284864664e+09 6.889491037591533029e+01 8.759926967478649518e-01 -2.629046236300810468e-01 2.194971749155939289e+00 8.084999614972486981e+00 6.084511753460907224e-01 3.975113433690533049e-01 -1.032887999999999920e+04
2.609497649454710633e+00 5.176622946879610332e+00 -5.819460378593516170e-01 1.185389807298510551e+09 5.128379249362457415e+01 9.519225326304985302e-01 8.851244155673423375e-01 2.051084063648862088e+00 8.535426967699558887e+00 5.695480883381249804e-01 3.451147121711922727e-01 -1.032886000000000058e+04
3.643450933258908009e+00 1.984088850856374764e+00 1.700037654522889297e-01 1.185389807329349279e+09 5.148719166849745221e+01 5.774147833221591197e-01 8.151759869578907303e-01 1.544989119335206107e+00 8.146249466580686160e+00 5.185333212554933402e-01 1.026993837862681391e-01 -1.032873999999999978e+04
6.281951127860478934e+00 2.145789406517425224e+00 1.953630154952835651e-01 1.185389807328040838e+09 6.551817251189191893e+01 7.166772627627275849e-01 9.240895180104924389e-01 1.417246136414529456e+00 8.779403056343994649e+00 6.136548404977042459e-01 6.382879152430374070e-01 -1.032870000000000073e+04
1.991745382561984190e+00 5.617155463604456500e+00 -1.070217514886419030e+00 1.185389807284748793e+09 7.108266482507973194e+01 5.351559799385980920e-01 -8.806686069244181736e-01 1.612429275930356010e+00 8.508250102492613820e+00 7.549073019500017745e-01 3.180007455726682752e-01 -1.032867000000000007e+04
2.103099576863454168e-01 5.015440731341101355e+00 -4.743944057483614474e-01 1.185389807292725801e+09 6.453126780237948878e+01 8.954543988054795012e-01 7.609669885615714113e-01 3.102827249885245831e+00 8.812191791909006255e+00 6.802371661303505679e-01 7.055394659367666410e-01 -1.032855999999999949e+04
3.190273389915278202e+00 2.326172740704121278e+00 5.259664338837578557e-01 1.185389807331905365e+09 6.035839904819069091e+01 8.591373944438429611e-01 9.731075138741620556e-01 1.977954325597002905e+00 9.017225293611893733e+00 5.980286332482567246e-01 6.271072183568034974e-01 -1.032855999999999949e+04
4.774376293318635334e+00 5.027730113696544656e+00 -4.879546885376778720e-01 1.185389807290859461e+09 6.124858603495925280e+01 5.393424386802391224e-01 7.135716442411030869e-01 8.310426654079200448e-01 8.132402301806886058e+00 6.161837660762630176e-01 3.028901717376064617e-01 -1.032850000000000000e+04
2.120308766608934636e+00 2.715502825632894801e+00 7.788042238012502505e-01 1.185389807328419447e+09 5.378954888892498332e+01 3.275549552884464144e-01 -9.721739895805615594e-01 1.888956858674796513e-01 8.353800206043056065e+00 4.330309386498261137e-01 7.220121660321766610e-01 -1.032844000000000051e+04
5.413222414375424840e+00 5.156429746023773575e+00 -7.012779506946937857e-01 1.185389807299430609e+09 4.959535820345212187e+01 4.551087678266996783e-01 7.039386692898794706e-01 2.264780972650444646e+00 8.094411248538971648e+00 6.657155317351240997e-01 8.441084482656821542e-02 -1.032844000000000051e+04
5.181931929026163175e+00 4.991788448723702309e+00 -2.874187844790609403e-01 1.185389807293026686e+09 5.516269002986691561e+01 5.710034708932653080e-01 -7.757863478960904668e-01 2.858281300352588095e-01 8.174703240071782062e+00 2.732751971838724425e-01 4.789852543939281948e-01 -1.032831999999999971e+04
7.901720607829990639e-01 5.360387910606898565e+00 -6.880193919764270305e-01 1.185389807284900904e+09 7.367799911966508830e+01 9.369097528762865279e-01 5.628420911375114910e-01 1.205565903456746080e+00 8.316730331361309680e+00 7.716065102995690594e-01 7.746512446191807788e-01 -1.032831999999999971e+04
1.544244635795586629e-01 5.103044304712497592e+00 -8.387377529806930854e-01 1.185389807288995028e+09 6.479420629890401528e+01 7.716546031485640444e-01 -8.079212573518927964e-01 2.101350219631318517e+00 8.793220891438995324e+00 6.989296345239626174e-01 4.404931613526246181e-01 -1.032829999999999927e+04
2.777561071709129692e+00 2.346486205219796339e+00 5.662253923193512062e-01 1.185389807329867363e+09 6.721868410105312819e+01 8.433450266884247037e-01 -7.852927806731065941e-01 7.735082417867743532e-01 8.550173636748571226e+00 7.236282180778434991e-01 6.515128155780273156e-01 -1.032828000000000065e+04
5.797543247980421199e+00 5.100590379334246194e+00 -8.301145018735838210e-01 1.185389807288930655e+09 6.772471353448966624e+01 6.819487164789668210e-01 -8.642495495552626750e-01 1.656564681825480889e+00 8.504560776560525781e+00 7.358153820279313972e-01 6.113780957617478418e-01 -1.032821999999999935e+04
2.200565439887057995e+00 2.522521331330143557e+00 8.147523670634977400e-01 1.185389807330166817e+09 6.679447673596564528e+01 9.218816622733277955e-01 -9.637567358024244912e-01 4.596207057255596862e-02 8.762824502215897482e+00 4.926761625464816663e-01 7.288285465217602122e-01 -1.032804000000000087e+04
5.245549337322388261e+00 4.597586452719601979e+00 -1.664334746439992407e-01 1.185389807300160170e+09 5.155196460208988896e+01 5.795764666046586688e-01 -9.725638602206071459e-01 3.052698815603917204e+00 8.307097232446336577e+00 2.511471584457131145e-01 6.850567822137758611e-01 -1.032801000000000022e+04
5.607783633278808466e+00 2.725804843938821165e+00 6.967183759163328993e-01 1.185389807325684309e+09 6.546340009717634700e+01 5.720452508992776020e-01 -9.032150551808255656e-01 1.256264841015815481e+00 8.648888068997621303e+00 6.729583697420504773e-01 5.396006911243336202e-01 -1.032795999999999913e+04
2.777863756561397945e+00 1.882789698154204716e+00 3.213476219686789426e-02 1.185389807323290110e+09 7.194002724787574721e+01 9.784877561274317737e-01 -8.827740101359831115e-01 8.661630708092624698e-01 8.597161343123524091e+00 7.518661299401689924e-01 6.213350830148115511e-01 -1.032795999999999913e+04
9.681128483008535346e-01 4.941852452842372401e+00 -3.304396772787548398e-01 1.185389807298038721e+09 5.649997274451713025e+01 9.469617034712546344e-01 9.118536833985245726e-01 1.484284464858138530e-01 8.561959604569217674e+00 6.775339044163982694e-01 3.568343562604950892e-01 -1.032795000000000073e+04
1.084945068360425369e+00 3.243004057794616202e+00 9.403827521695381497e-01 1.185389807322541714e+09 6.504350696972937840e+01 8.222294841376797114e-01 -9.095249264005492718e-01 2.744063663447597334e-01 8.256254994727656893e+00 6.465304932815555405e-01 3.541235774225650473e-02 -1.032795000000000073e+04
5.736070903967888768e+00 6.091953952642619186e+00 -1.120858935035815351e+00 1.185389807292786598e+09 6.254479412086759282e+01 5.353272188182479630e-01 9.234029595127117851e-01 2.542989138324867060e+00 8.648994359694144762e+00 5.920993025179627223e-01 7.913006527917217925e-01 -1.032793000000000029e+04
3.513160914122671841e+00 2.884126576842482859e+00 8.707406851152893479e-01 1.185389807327427387e+09 6.107131328656129909e+01 8.740190887005203635e-01 -7.447934410263138405e-01 1.792459068405360068e+00 8.168331169124279256e+00 2.298589949382707220e-01 6.261504542881636270e-01 -1.032793000000000029e+04
4.639001313135421967e+00 5.223946966073150122e+00 -7.094710877389656112e-01 1.185389807285773993e+09 3.643461929237553676e+01 1.770202288713495498e-01 -8.918828003430359086e-01 1.093461277843194024e+00 7.490623841322012311e+00 1.446957036058008420e-02 4.456098260816131473e-01 -1.032786000000000058e+04
4.166969510692863921e+00 3.414235576304047726e+00 9.715195405081633595e-01 1.185389807328389168e+09 4.399192123992001768e+01 3.387100554718177614e-01 5.362232487768057165e-01 2.213888486653084797e+00 7.549558943703908120e+00 2.773165173685204765e-01 2.974362206452865198e-01 -1.032784000000000015e+04
1.229988622785892716e+00 1.308345294356197286e+00 -1.345775875275893485e+00 1.185389807299231768e+09 4.683484460699603602e+01 3.676708563414015640e-01 7.774240466999232657e-01 1.661901550676619266e+00 7.450334429208044007e+00 1.951703785065630470e-01 6.511400162606376107e-02 -1.032782999999999993e+04
2.898681529865594797e+00 5.583024999139375666e+00 -1.133539655458753570e+00 1.185389807294162989e+09 5.485912360074373595e+01 7.414822382320298555e-01 -6.111059515189231073e-01 7.713104386447816596e-01 8.231331855113131368e+00 4.425325955713522719e-01 1.691408911943104720e-01 -1.032781999999999971e+04
2.584967552902239341e+00 2.499645674738370182e+00 6.993202610877785608e-01 1.185389807324831247e+09 7.006198101495655806e+01 7.039836843720601589e-01 -6.256372759495428815e-01 8.215913116882651579e-01 8.176946380767285305e+00 6.258749101656297942e-01 6.792398736402401882e-01 -1.032780999999999949e+04
2.501242326788040149e+00 2.684802490872471026e+00 7.242331020048220491e-01 1.185389807330729723e+09 5.335299088118595279e+01 6.782670336830893820e-01 9.713849983622784290e-01 2.490132959087006270e+00 8.307430283434229068e+00 2.854194585594936329e-01 3.279055389304862955e-01 -1.032780999999999949e+04
3.312003256194669287e+00 5.029202094758544739e+00 -6.494955654549937618e-01 1.185389807288702726e+09 6.315281713116032591e+01 7.398136230040347483e-01 -7.138759821107105719e-01 2.611903463956661398e+00 8.205560780657343400e+00 4.494242939852425289e-01 3.887895394792265646e-01 -1.032777000000000044e+04
4.986403078675278877e+00 4.988123443551001124e+00 -2.925660714160538967e-01 1.185389807292044163e+09 6.368019044847067534e+01 7.249104924423891427e-01 -9.424973624016287355e-01 5.673313176258774071e-01 8.752906586303000225e+00 5.342565445292719595e-01 6.742420287754887775e-01 -1.032776000000000022e+04
5.307396063580823053e+00 4.595469964460729528e+00 -1.551336117025297889e-01 1.185389807298727751e+09 6.016547522938706294e+01 8.288562360222422321e-01 -2.797390852231561587e-01 3.085937532354973811e+00 7.218423865226509584e+00 5.306989242131328055e-01 6.119378993638795450e-01 -1.032775000000000000e+04
8.001709787232906823e-01 4.788011044062727706e+00 -9.896669439903127419e-02 1.185389807296168804e+09 5.897798938779474298e+01 6.939530547201610000e-01 -8.747488881804988958e-01 2.399754935055987026e+00 8.568665269219987835e+00 7.558150497607808438e-01 1.387962379950203329e-01 -1.032770000000000073e+04
5.778606362704006294e+00 5.221337727497804337e+00 -6.104596625560406720e-01 1.185389807295642376e+09 3.563432982537758420e+01 2.622169791933736671e-01 -7.811476179527852004e-01 3.005059581032635485e+00 7.461640875075841173e+00 5.661519086455333444e-02 1.907305141460556297e-01 -1.032769000000000051e+04
4.398138709632684495e+00 4.995427064321490640e+00 -1.683272817552837475e-01 1.185389807292445898e+09 6.507509950005849930e+01 9.561321454609837955e-01 9.502884398616057160e-01 1.139358711796079504e+00 8.526122697735667444e+00 6.538610040544917679e-01 6.168002951496600605e-01 -1.032765999999999985e+04
7.282901684214371230e-01 5.044488282468959639e+00 -6.379691356840535565e-01 1.185389807291556120e+09 5.212558725218990219e+01 6.630452757117935025e-01 -8.910968938751038237e-01 2.329515638208915274e+00 8.531606554237464835e+00 2.863554601451087644e-01 2.282067535706267247e-01 -1.032764999999999964e+04
2.229130523916448947e+00 5.652775867733065063e+00 -1.096561141373025627e+00 1.185389807290105104e+09 5.549457856845490511e+01 4.778522059758958940e-01 7.653491769701910030e-01 3.512186666719958189e-02 8.416345862418408430e+00 3.485864915790701790e-01 5.956684670416975136e-01 -1.032764999999999964e+04
4.174303100442790182e+00 5.172431232119204303e+00 -7.787490177662161894e-01 1.185389807285992384e+09 7.072028341079028735e+01 9.072120117335862322e-01 -8.253063901280259795e-01 7.374065294118251623e-01 8.620385655334803943e+00 5.659890665242663932e-01 5.153289980811934790e-01 -1.032757999999999993e+04
3.941600172973251492e+00 5.291299824871041224e+00 -8.029972326029267693e-01 1.185389807293956280e+09 5.257028071548875658e+01 9.011635803343723827e-01 -5.648634106146306344e-01 2.040981042631222042e+00 7.957713789764731871e+00 1.666710145956814826e-01 2.923680080251980784e-01 -1.032752000000000044e+04
4.229489541524299234e+00 4.851227211168788855e+00 -4.012708798614693373e-02 1.185389807294175148e+09 6.945585433729712577e+01 5.837436207567372470e-01 4.821967110557460190e-01 5.986870905397660980e-01 7.963719565318014837e+00 6.355187070706196373e-01 7.119884332586174924e-01 -1.032752000000000044e+04
3.409672880643279669e+00 5.623331058157761575e+00 -9.951879240662174775e-01 1.185389807296607971e+09 3.996785554677811092e+01 3.553315750634628567e-01 -7.070918483225739903e-01 2.896744969998613417e+00 7.733622713725110565e+00 1.903081838261821979e-01 1.465717945351439622e-01 -1.032748999999999978e+04
6.058574040748532674e+00 2.448783948509095865e+00 5.445007478486501018e-01 1.185389807338073730e+09 4.243164438873984068e+01 6.339973845640406447e-01 9.972337572767725478e-01 8.727122992596848539e-01 8.185730585044408869e+00 9.552476200614887225e-02 1.907872030626206750e-01 -1.032745000000000073e+04
4.839680874446345094e+00 2.106507355715248053e+00 3.227175608693036435e-01 1.185389807330638409e+09 5.933807234531163743e+01 8.972779031527305937e-01 9.422149738800669194e-01 3.113212429604699683e+00 8.618605714271694751e+00 1.936851927981450283e-01 7.016072614514264894e-01 -1.032743000000000029e+04
3.071593407081975702e+00 2.899689418027269205e+00 8.715925049719966955e-01 1.185389807326357365e+09 6.436267119333284370e+01 6.345332680733398734e-01 9.664276401431135533e-01 1.572864754174027047e+00 8.482356374923410769e+00 5.572374644932094334e-01 4.004592564979992941e-01 -1.032740999999999985e+04
3.481263721589884064e+00 1.333226300088719285e-01 -1.244790266444149918e+00 1.185389807294184685e+09 6.313395739059290435e+01 6.345415131885709936e-01 -9.969937361336276282e-01 1.241132207888137495e+00 8.693618549881122703e+00 7.651709201123413351e-01 1.649589047813149745e-01 -1.032739999999999964e+04
5.887503613585814755e+00 5.756095275506921460e+00 -1.090127148710545724e+00 1.185389807290963411e+09 5.220827352839649649e+01 3.305919088076694212e-01 -8.704893362767260889e-01 1.092180765296864697e+00 8.156929224294460212e+00 3.325854762456343372e-01 7.834334911367805132e-01 -1.032732999999999993e+04
1.650934523122385533e+00 5.145073511205115580e+00 -8.886071478546792024e-01 1.185389807290042162e+09 6.415303593643865554e+01 7.088926689553063376e-01 3.492377402597223734e-01 7.440272011644338823e-01 8.162500813944230771e+00 5.121867102186179466e-01 5.770285404894829329e-01 -1.032731999999999971e+04
6.151868648683182172e+00 5.262123301946955323e+00 -9.008172264289001641e-01 1.185389807295507908e+09 5.112173593429810126e+01 9.196719057956341814e-01 6.345761460979769675e-01 5.777372592002441021e-01 8.223643095907119616e+00 5.373985392482609758e-01 1.528309069893290517e-01 -1.032729999999999927e+04
5.790567212519659890e+00 2.360583995827266524e+00 7.254997871664294884e-01 1.185389807335226774e+09 5.352337518549332174e+01 8.392617742452458396e-01 9.335300080715370763e-01 2.242479679089065814e-01 8.632890985983401322e+00 1.963923593208226626e-01 6.236151107159767504e-01 -1.032726000000000022e+04
1.737240579299746956e+00 5.030580328168817061e+00 -4.783105663773814520e-01 1.185389807288290501e+09 6.116809007871778903e+01 5.762246198693030674e-01 8.439238602236475151e-01 1.199186010022744997e-01 8.183503625167153572e+00 4.768570318793208251e-01 1.151948002633271517e-01 -1.032723999999999978e+04
5.282921051016284508e+00 4.794014270839747738e+00 -2.166908665991111316e-01 1.185389807296704531e+09 5.635822300593507350e+01 7.309834919062758729e-01 9.962701931172568415e-01 1.317754321695365327e+00 8.530485293972592586e+00 6.907975798794165900e-01 3.761478461686147412e-01 -1.032718000000000029e+04
2.855807663082293946e+00 5.267161703256121541e+00 -9.939442607547591679e-01 1.185389807293967485e+09 5.182679241017927296e+01 8.738084052495749265e-01 -9.056148785025069925e-01 9.330188316648697633e-01 8.377845358628475125e+00 3.830512398367700300e-01 7.622107677172668128e-02 -1.032714999999999964e+04
5.431707790685888604e+00 2.524158136662639329e+00 7.776001806974173203e-01 1.185389807330937147e+09 4.073780554735183301e+01 3.272891841642163735e-01 7.361896809379619988e-01 9.426099760989618825e-02 8.052271688420017171e+00 1.017551316267422540e-01 3.427568773957377912e-01 -1.032714999999999964e+04
6.228574429935977541e+00 2.067576728186819590e+00 2.626435031674205223e-01 1.185389807331485748e+09 5.563625677629654120e+01 7.528479594136190389e-01 -9.815738389402461905e-01 3.070771028384481127e+00 8.571270116318405741e+00 5.075658791886791255e-01 4.807308981369612377e-02 -1.032700000000000000e+04
6.484087705714232097e-01 3.776582951657380782e+00 9.402108642704642971e-01 1.185389807318426847e+09 6.753632225287178414e+01 6.647219034443155872e-01 4.479358498255293086e-01 1.962576656858359136e+00 7.957528650856824370e+00 7.787527831017361235e-01 6.371606159261380409e-01 -1.032697999999999956e+04
3.089029501720205850e+00 2.482043191674862204e+00 5.644171730920467533e-01 1.185389807330781460e+09 6.176442709784344487e+01 5.001581831912828013e-01 -6.777905488261081191e-01 6.857818117859952878e-01 8.515675314889689318e+00 7.494333504137372648e-01 4.858010480166463640e-01 -1.032696999999999935e+04
3.494154585448242312e+00 5.554424937286279729e+00 -1.015300103368387052e+00 1.185389807297900438e+09 4.938813178684178240e+01 7.660151490118971562e-01 -9.572230958580435489e-01 3.132853377351357604e+00 8.589603835128913900e+00 3.816435697030160501e-01 3.007328144541253634e-01 -1.032694000000000051e+04
8.412164011153362431e-01 5.531326892642235649e+00 -1.082614051427383428e+00 1.185389807289656878e+09 5.819043575970770377e+01 5.850070495140363702e-01 -8.668937194847571304e-01 2.715128975936075495e+00 8.380972682738329738e+00 2.058472312475044530e-01 7.988535429513594632e-01 -1.032693000000000029e+04
2.242439033400791537e+00 5.130761330992823055e+00 -5.919427416610893999e-01 1.185389807293964863e+09 5.439297136307537528e+01 8.014326076222854089e-01 9.809015875696830422e-01 1.543603186119152815e+00 8.808801097047503248e+00 7.164709173465680925e-01 2.866566850230621855e-01 -1.032692000000000007e+04
2.297537621760629367e+00 1.885019374714735463e+00 7.934351064174358396e-04 1.185389807323756456e+09 5.604887611895067323e+01 5.195454864022960306e-01 -9.480469122178046826e-01 3.272280881939486630e-01 8.211991538625326825e+00 3.911777370089586370e-01 9.659761607423336671e-02 -1.032692000000000007e+04
5.318000310355997406e+00 5.046959275260162414e+00 -7.973897061946002562e-01 1.185389807291093111e+09 5.723234879696425992e+01 5.952928016027693170e-01 6.609500627206686962e-01 1.058551627242424242e+00 8.345585829957745005e+00 7.134738131766019675e-01 3.411241823354166924e-01 -1.032687000000000080e+04
5.782223102023542616e+00 2.453344226109194892e+00 6.496067247845186410e-01 1.185389807338650465e+09 4.875700503740141301e+01 7.860084295117529818e-01 -7.461395577810225888e-01 1.651011187416694614e+00 8.331754151045013046e+00 1.542491395460557080e-01 7.973139240395585858e-01 -1.032684000000000015e+04
1.452967448111392335e+00 5.061403884038976564e+00 -4.236385988852955364e-01 1.185389807294412136e+09 5.570604726129924700e+01 8.439691098171628880e-01 -9.852084470119718551e-01 2.321302496254738390e+00 8.723958971711221366e+00 6.047639680238782178e-01 3.452093651159581222e-01 -1.032684000000000015e+04
1.257879429459848319e+00 1.691092535931667251e-01 -1.160546974695897404e+00 1.185389807302056789e+09 4.980004643241856144e+01 7.216493746715924029e-01 -8.565775386690235305e-01 3.119694311951322963e+00 8.365806404586612288e+00 3.324078980396403815e-01 6.612154340720097778e-01 -1.032684000000000015e+04
5.541870851928155872e+00 5.085747433913492266e+00 -5.314117178467689939e-01 1.185389807283515453e+09 6.371765314587483431e+01 5.516031756336616798e-01 3.402479310186575234e-01 2.433326241545794133e+00 7.878735712745696063e+00 4.796671369701155929e-01 5.207982296284763279e-01 -1.032682999999999993e+04
3.712254594838993338e+00 5.103731395448014574e+00 -6.009536972312600200e-01 1.185389807297187805e+09 5.233796575933294548e+01 7.960714639494488321e-01 -9.940912400849866160e-01 7.047792805847058473e-02 8.603039277688376174e+00 6.078140250287649149e-01 3.792168455264935956e-01 -1.032681999999999971e+04
3.116390999152568675e+00 5.499866565093941340e+00 -8.079419370654190580e-01 1.185389807291709423e+09 5.073556846163155143e+01 4.816544258036849491e-01 -9.756051107228637109e-01 9.361382255407554309e-01 8.260992140761322489e+00 4.244565975156896487e-01 3.765481496600450034e-02 -1.032680999999999949e+04
9.729215553581400666e-01 2.274265209650644604e+00 5.728413746595412137e-01 1.185389807333864927e+09 5.969100252408109952e+01 9.611715814705698024e-01 9.138689792073084739e-01 1.168728600524743699e+00 8.209183961822546394e+00 1.905813958111398365e-01 7.673500157580237513e-01 -1.032679999999999927e+04
3.098590456458345521e+00 2.189992538029452707e+00 3.026327342476926585e-01 1.185389807330268145e+09 6.530878612556301732e+01 6.758468003098403454e-01 9.492242843396780927e-01 1.748673820162964132e+00 8.718063813422697095e+00 7.203710876174648226e-01 7.303275286329057314e-01 -1.032679999999999927e+04
3.267109394362033736e+00 2.702496488519587459e+00 7.583242975074151460e-01 1.185389807329874754e+09 5.374271161924757223e+01 5.672718571232979734e-01 9.796779652137175276e-01 1.840435525912474057e+00 8.296877592001111523e+00 4.274363410314822032e-01 1.265121204332732008e-01 -1.032679999999999927e+04
5.429094753965308051e+00 1.870180184454301786e+00 -1.331507132290221662e-01 1.185389807322232962e+09 5.589715403120874981e+01 4.619048891481454255e-01 -1.796914773191559678e-01 2.374479343100470707e+00 7.101105219992503770e+00 4.152544316583095529e-01 6.229086687001779143e-01 -1.032679000000000087e+04
3.966747325300823857e+00 5.624073089591322683e-01 -1.255776419189781556e+00 1.185389807293884516e+09 5.096358246374715151e+01 3.216562225047193690e-01 7.841757176345505176e-01 3.141565647912637704e+00 7.346087050120442719e+00 3.839833900410341005e-01 6.903778060791847526e-01 -1.032676000000000022e+04
2.394756318653798566e+00 5.082961256761314495e+00 -7.302342995243178425e-01 1.185389807294203758e+09 4.902772691254494930e+01 4.403658180887079499e-01 9.366716179892310423e-01 1.276941671605169137e+00 8.530997095869979674e+00 4.876305812717539601e-01 4.544261382483808509e-01 -1.032676000000000022e+04
1.232428581349430258e-01 2.042481686223098336e+00 1.306541087482404051e-01 1.185389807329500437e+09 5.932319931144180458e+01 8.590536860518362960e-01 5.796496823205981030e-01 1.870454881665381208e+00 7.763002076797515194e+00 1.671440414931127383e-01 7.537370015019897451e-01 -1.032675000000000000e+04
1.180345336085752983e+00 1.983690262563861495e+00 2.376234165401298892e-01 1.185389807328337431e+09 5.784605826815277396e+01 4.234078108256728035e-01 -9.661432437975817633e-01 1.991197534863712315e+00 8.515658951995252579e+00 6.107300121896001022e-01 2.788248841061231609e-01 -1.032671999999999935e+04
1.337212330897991741e+00 1.103626905575599393e+00 -1.351337488659603236e+00 1.185389807298175812e+09 4.465422617912489045e+01 3.295167266903042402e-01 8.658094125948191389e-01 1.754932408644147790e+00 7.506576922519235140e+00 8.570750606844110275e-02 1.964220723159205428e-01 -1.032669000000000051e+04
4.439309013734052733e+00 2.231628297198447353e+00 4.490320928691316493e-01 1.185389807329390049e+09 6.402891912390883533e+01 6.263927550513650466e-01 9.496300851918227925e-01 2.126858248058605128e-01 8.913055213662987697e+00 7.798486131299001700e-01 4.483002528971996581e-01 -1.032667000000000007e+04
