# phiref ra dec tc mc q costheta_jn psi logdistance spin1 spin2 logL
3.499195502783132294e+00 2.256083534483678488e+00 7.220712319061239892e-01 1.180922494500104189e+09 8.479392743569688307e+00 1.588235146660212094e-01 -8.718051976591819630e-01 3.034094455702176063e+00 6.173519572798909394e+00 4.039613785241339405e-01 5.839233430356194354e-01 -1.407248999999999978e+04
2.534230082060139999e+00 4.316792766923200353e-01 1.266707082336130830e+00 1.180922494495655775e+09 8.607506523182669511e+00 2.833546367159480717e-01 9.577772199947182097e-01 3.100675672084776124e+00 5.759328977726982046e+00 2.981598383498325067e-01 6.065161979882359722e-01 -1.407232999999999993e+04
4.857929265739726610e+00 1.492906173790141677e+00 1.275019309069585383e+00 1.180922494499750376e+09 8.658081449752495828e+00 4.796137053150715257e-01 8.666134575751752722e-01 2.125817333761847117e+00 5.939311120950381273e+00 1.459777218897244933e-01 4.100644768909203486e-01 -1.407212000000000080e+04
1.239443242251614223e-02 2.933710203894282498e-01 4.783436642474601652e-01 1.180922494479722023e+09 8.526938657203093186e+00 3.649242686309692174e-01 9.843377133012957136e-01 2.527749602329634193e+00 5.858184392784867356e+00 2.201844293714096956e-01 2.458909659330928144e-01 -1.407194000000000051e+04
2.251487990473592937e+00 1.985908526661959383e+00 1.207784258313799652e+00 1.180922494499682665e+09 8.631037545500284125e+00 1.707555550844411241e-01 -4.583179137956677751e-01 3.110492614619427165e+00 5.688020466669821751e+00 4.917536355616637378e-01 2.309654899160240027e-01 -1.407177000000000044e+04
1.558368490155521702e+00 2.229089384703983878e+00 6.660695184878563380e-01 1.180922494502841711e+09 8.589106782037546850e+00 9.996970526034513194e-01 -9.347523080689725816e-01 6.408897399385043991e-01 6.215166191624676983e+00 1.212407413781175780e-01 8.350751423947094798e-02 -1.407170000000000073e+04
1.611276120956182556e+00 2.681730526962416983e-01 4.622434584092217635e-01 1.180922494479012728e+09 8.543219611590911811e+00 3.933905513661228870e-01 7.046137995744159443e-01 8.489449676217905028e-01 5.729110352326346245e+00 1.867046704954767045e-01 2.715783161691965319e-01 -1.407163999999999942e+04
2.657298824600179188e+00 2.186545958284707325e+00 9.392143992994608226e-01 1.180922494500879526e+09 8.606691472709261603e+00 1.441481861747452853e-01 7.418850912235789297e-01 1.939606540277395652e+00 5.861892004431252801e+00 4.726881307417792888e-01 7.258412786907909586e-01 -1.407154000000000087e+04
5.680042570614336483e+00 2.060086471034992428e+00 3.707324615867034212e-01 1.180922494497505426e+09 8.527701523138873085e+00 2.511414766280180566e-01 -8.522712659640013788e-01 7.924825653111156054e-01 5.641342304031331523e+00 3.064150033565473663e-01 3.227940454350918253e-01 -1.407151000000000022e+04
5.121841647860070346e+00 2.257916217853331631e+00 8.621721284578195421e-01 1.180922494503664255e+09 8.656856364402727877e+00 2.377601602781448387e-01 -8.950678046947889710e-01 1.786774805918201592e+00 6.278062513873602590e+00 4.431534231672038526e-01 1.918168323840138967e-01 -1.407147999999999956e+04
2.569577698220181894e+00 2.266769190674963852e+00 1.141166311419737012e+00 1.180922494503017426e+09 8.539209507123389997e+00 5.945127753344821020e-01 -6.715459285391361943e-01 1.754050510928622630e+00 6.149734857652290998e+00 3.379570928515013284e-03 3.489634330969173526e-01 -1.407130999999999949e+04
3.742389302410287666e+00 2.010987427865663868e+00 1.107262372471451650e+00 1.180922494503122568e+09 8.627666635700306230e+00 9.762823398404156805e-01 6.766889772504721678e-01 1.455278123173822991e+00 5.897616874322588743e+00 1.540581765584343454e-01 1.179922408357453600e-01 -1.407126000000000022e+04
1.667903984242963267e+00 2.210198694956623022e+00 1.058459483265513423e+00 1.180922494501207113e+09 8.485579850350449149e+00 2.439322625229381480e-01 9.316653540207119333e-01 8.462538135384195526e-01 6.093637449156503294e+00 2.907982350198728416e-01 3.834692893592019369e-01 -1.407112000000000080e+04
4.209632372659062871e-01 2.305326405958926905e+00 5.349063545018359900e-01 1.180922494502715588e+09 8.524517510886628457e+00 5.084071396791729480e-01 4.744405623401362626e-01 1.121175642864770561e+00 5.681835456579133137e+00 1.251000070419166499e-01 1.827678429977651064e-01 -1.407109000000000015e+04
8.865470948871347900e-01 8.919468439139657256e-01 1.301397608311395615e+00 1.180922494495483875e+09 8.627018176114928494e+00 1.404747011684930325e-01 8.992308562403497074e-01 2.687459319166769944e+00 6.022496748078777884e+00 5.424577559550594064e-01 1.230691857757562069e-01 -1.407105999999999949e+04
2.444132468888358556e+00 2.374873229317237822e-01 7.372150554503880127e-01 1.180922494485118866e+09 8.563533382837260177e+00 6.654334443889682316e-01 9.720433535276168380e-01 7.091757566073929597e-01 5.751843408686229786e+00 6.810392989663680008e-02 1.955289047230640009e-01 -1.407103000000000065e+04
1.749181582322306139e-01 2.096982202091631109e+00 4.761941243717490169e-01 1.180922494498149157e+09 8.599666133456878470e+00 1.325014252685140503e-01 -9.902065215827080547e-01 2.107672441995615653e+00 6.279237990900753630e+00 5.569392025080787123e-01 9.036720654852078982e-02 -1.407103000000000065e+04
2.742895551032350721e+00 2.080387125969358486e+00 1.184990129462475617e+00 1.180922494502233744e+09 8.647105228788761977e+00 5.908893715872080010e-01 4.151354322242999939e-01 2.014537116466258659e+00 5.552805945673832788e+00 2.620613360146376580e-01 6.739400335306052446e-03 -1.407101000000000022e+04
3.469571427898538563e+00 3.594532755088061804e-01 1.274083602534745507e+00 1.180922494495002031e+09 8.452537257112309632e+00 5.386681502967058943e-01 -7.877216705300631172e-02 1.425497181408459824e+00 5.235868620940975049e+00 8.424464173633655628e-02 3.502934667328860829e-02 -1.407101000000000022e+04
5.244856874609618913e+00 2.203908698113179465e+00 6.784779757408359036e-01 1.180922494502818108e+09 8.593569097263603851e+00 3.718807892282676164e-01 -9.045481983366755463e-01 1.633423376769566282e+00 6.356075964714832160e+00 2.786869742207387368e-01 1.965135549875886012e-01 -1.407093000000000029e+04
4.524887457621588283e+00 2.147832575973668057e+00 1.249686589024350702e+00 1.180922494501033545e+09 8.489864636926018449e+00 3.748296507249578302e-01 -8.075260537673536465e-01 1.775624030341767856e+00 6.136257035153751538e+00 1.467936159594367962e-01 2.992867886206678207e-01 -1.407085000000000036e+04
8.525578133252357249e-01 2.103497333465865538e+00 4.651914457539845227e-01 1.180922494500172853e+09 8.720007325376807117e+00 3.255188606816465380e-01 -9.558403389881851009e-01 2.685754556683049854e-01 5.924933812978733449e+00 3.652918602170684981e-01 3.028416074043815409e-01 -1.407065999999999985e+04
5.894494628099764988e+00 2.102499340724488075e+00 8.581955696361562858e-01 1.180922494500989914e+09 8.623137044607847912e+00 1.321962838517078687e-01 9.866784243762276585e-01 2.697946043072363409e+00 6.256101055989421234e+00 5.657746697320891194e-01 1.254404034175219951e-01 -1.407063999999999942e+04
5.859385687420365585e+00 2.038371753343798609e+00 1.112517520410535976e+00 1.180922494502872705e+09 8.583313928189580722e+00 3.940810930350184260e-01 -6.464801487513013312e-01 1.917457898211859302e+00 6.005690992048172916e+00 1.966900459266670287e-01 3.967681051600230879e-01 -1.407062000000000080e+04
5.776301923819191941e+00 2.101948634320548681e+00 6.769602628153118529e-01 1.180922494501985550e+09 8.633222738697647003e+00 3.101739984656864402e-01 -7.176125396313349780e-01 2.125876991055547727e+00 5.828064295074655732e+00 3.229556205948691527e-01 3.583470759969361596e-01 -1.407053000000000065e+04
2.379872562794276281e+00 2.164053099537486702e+00 7.486145102007115693e-01 1.180922494500763416e+09 8.428309180238530374e+00 2.808099943251608499e-01 -5.195312011050277068e-01 1.312304343376569093e-01 5.608566098802065802e+00 2.429716289991410982e-01 2.122666456526270951e-01 -1.407050000000000000e+04
3.772479372449433654e+00 2.159455126963251814e+00 7.111876899030027399e-01 1.180922494501600266e+09 8.459749482230467521e+00 3.064213724632074420e-01 9.380148126041250034e-01 2.933775353378507589e+00 6.031282174480801395e+00 1.793464795280704238e-01 5.055838240667434036e-01 -1.407045000000000073e+04
4.726470524135307549e+00 2.328130121182659718e+00 7.915944702541903855e-01 1.180922494502437115e+09 8.552994850534389570e+00 1.467111978983651199e-01 7.413519094763388884e-01 6.105279249864365987e-01 5.888570462870413635e+00 4.635240706898607344e-01 7.527245650551837031e-01 -1.407043000000000029e+04
3.348093301040301339e-01 2.291455357694555772e+00 6.609831596225780315e-01 1.180922494502786875e+09 8.530879909873075206e+00 5.554042061526804908e-01 7.171614081705930399e-01 8.367588955590777866e-01 6.109741306277420847e+00 3.166175384960884243e-02 2.791642159030338077e-01 -1.407039999999999964e+04
3.184746297308167939e+00 2.263077588613556124e+00 5.484271722867495313e-01 1.180922494501246452e+09 8.636559047886322560e+00 1.685632463786640722e-01 9.461724481111943863e-01 2.939579539031919708e+00 5.913480429883268386e+00 4.969346137481535086e-01 2.783004267260119069e-01 -1.407029000000000087e+04
4.597664167635169274e-01 2.087803875538698062e+00 1.216216660617327472e+00 1.180922494502565622e+09 8.611439566919404598e+00 7.028646817454176077e-01 7.068878686784321186e-01 1.102746390808462706e+00 5.974780294270085612e+00 5.913936577604896050e-03 3.374019306691710685e-01 -1.407027000000000044e+04
3.176080768728993142e+00 2.238390205043879089e+00 7.028567581028255518e-01 1.180922494502127886e+09 8.558355103220197435e+00 3.445642786196998486e-01 3.604316921005351615e-01 6.166354021022408816e-01 5.688043835818071159e+00 2.314940004449611843e-01 3.193608668495330760e-01 -1.407025000000000000e+04
4.323585208985141759e-01 2.484855585427222235e-01 3.991158422700624708e-01 1.180922494477926493e+09 8.506172336843892623e+00 4.361295457428782663e-01 7.863099261415805730e-01 1.986144491479979290e+00 5.801319518273184705e+00 7.632855146568516547e-02 4.052704518472461936e-01 -1.407023999999999978e+04
5.924013094682504921e+00 6.728251225581851624e-01 1.249588633201674792e+00 1.180922494493287563e+09 8.470290951248230726e+00 2.713971838427788330e-01 5.480273494854804861e-01 1.601171255226170320e+00 5.573975884956790416e+00 2.840156021802733299e-01 1.562812336360031584e-01 -1.407020999999999913e+04
4.061597083567672684e+00 1.962009509558779508e+00 1.356266123151365299e+00 1.180922494501368523e+09 8.648704847603559287e+00 1.570466652944486896e-01 -6.409953633342628798e-01 1.472158318780952158e+00 5.838112765811360738e+00 5.095305971617375418e-01 4.655115792740563974e-01 -1.407014999999999964e+04
2.570948133712491313e+00 2.254310682723478454e+00 7.821694672575008056e-01 1.180922494503743172e+09 8.645491295325980374e+00 2.495012610692249055e-01 5.742584540590772724e-01 1.424926098881246661e+00 5.800018486218119662e+00 3.517725764652017140e-01 6.538905798569139005e-01 -1.407009000000000015e+04
3.309359969213289343e+00 2.156422924543918374e+00 9.293526210135695242e-01 1.180922494502296925e+09 8.526024140979494348e+00 4.401486105818922523e-01 8.372199682065720738e-01 3.604109929836570303e-01 5.790651647998759088e+00 1.577504276607662528e-02 5.820426071664102086e-01 -1.407006999999999971e+04
3.490546680954122127e+00 9.682367189855319856e-01 1.332165660557473430e+00 1.180922494498098373e+09 8.509454434202673667e+00 5.012934294294653093e-01 9.897123389873043742e-01 2.833641144674462264e+00 5.988819425313656630e+00 1.410633205792046208e-01 1.019794206840547307e-01 -1.407002000000000044e+04
2.269243673241709391e+00 2.278577409000405396e+00 6.134614170169908620e-01 1.180922494503662586e+09 8.544248940336951037e+00 9.667722618056954209e-01 6.452947367089754138e-01 2.913634781085327585e+00 5.648528716865725663e+00 9.358327640046439078e-03 1.520320213134029319e-01 -1.407001000000000022e+04
6.265516178947640569e+00 2.275433689281173066e+00 7.799309019082926175e-01 1.180922494502452850e+09 8.701083457106131291e+00 1.347472864540556203e-01 8.888035154728375353e-01 2.874716349808346116e+00 6.129751655628571605e+00 6.022183190186701784e-01 9.192991950545006605e-03 -1.406998999999999978e+04
1.815758161298804074e+00 2.090850621839326351e+00 1.100371438898609444e+00 1.180922494502907038e+09 8.680365302703403785e+00 4.871183900490368979e-01 9.751613184272847068e-01 2.859442075919880644e+00 6.310759987797736947e+00 2.418443296037254553e-01 2.223035757480838481e-01 -1.406995999999999913e+04
1.709491140714579416e+00 2.178908782088145646e+00 1.067864238657335374e+00 1.180922494503584623e+09 8.602322647975338299e+00 6.415364890441990209e-01 4.234910918280239134e-01 3.577718772861406271e-01 5.678864622518350558e+00 1.534417310388310751e-01 1.769418347438820038e-01 -1.406995000000000073e+04
2.376242561691152555e-01 2.152416069979302904e+00 1.101427350149889017e+00 1.180922494501706839e+09 8.516547145979892264e+00 1.927930585512036554e-01 8.803902815249022851e-01 2.365202846774541179e+00 6.279264405748795852e+00 4.001637820625407183e-01 3.670432025628916350e-01 -1.406993000000000029e+04
5.460748233294157927e+00 1.575348793658396529e+00 1.183082140227964985e+00 1.180922494497298479e+09 8.603142267264228593e+00 1.503328707378965567e-01 7.629833971541027937e-01 2.460281174806439708e+00 5.654325557449201511e+00 5.107580569430565376e-01 2.925110300781422756e-01 -1.406981999999999971e+04
6.062670266770636474e+00 2.186414331228786256e+00 1.058297132247958849e+00 1.180922494501616955e+09 8.456126266555259008e+00 2.868018717484602798e-01 9.975866296750115492e-01 2.995589225790082910e+00 6.392495386915328481e+00 1.593087185520613291e-01 6.666256088203333929e-01 -1.406979999999999927e+04
9.975828949285464597e-01 1.958152718611625875e+00 1.120421207979357542e-01 1.180922494494236469e+09 8.623827546351980899e+00 8.022361258884148638e-01 -8.488534642911714778e-01 2.588313577610218408e-01 5.635515503857345010e+00 7.131921624309897623e-02 1.823783277137464298e-01 -1.406979999999999927e+04
9.447099765946099792e-01 7.324977326987798243e-01 1.264907350759023164e+00 1.180922494496087551e+09 8.419425674009236360e+00 3.982353349793610886e-01 7.167594622008091054e-01 1.045200233139828905e+00 5.542880192077802803e+00 1.545900301451429149e-01 3.787197529647538807e-02 -1.406978000000000065e+04
4.010625715920292933e-01 2.164062758564491595e+00 1.006282342742591540e+00 1.180922494503342867e+09 8.604429718201693333e+00 4.960825833109946403e-01 -7.479824946171491629e-01 2.490300074123424690e+00 5.935208591481256235e+00 2.405844747663733463e-01 1.058847513134482388e-01 -1.406977000000000044e+04
8.180247774814048967e-01 1.525023760049364796e+00 1.262191801965996563e+00 1.180922494498853683e+09 8.551249348201206857e+00 2.832687467188668706e-01 9.865579880196223561e-01 1.864303508997072756e+00 6.230924883365726252e+00 2.817120774254520121e-01 4.242379878659425230e-01 -1.406977000000000044e+04
2.317851359157342195e+00 2.096062285934991554e+00 3.338479904485964767e-01 1.180922494496779680e+09 8.404951656831647355e+00 4.012967542248915276e-01 -6.697306723286375885e-01 5.168863162902845865e-01 5.552641074472795424e+00 9.941517216821527114e-02 9.477437736754540376e-02 -1.406971999999999935e+04
1.085660129074880187e+00 1.741816674089282868e+00 1.308864459531172031e+00 1.180922494500972509e+09 8.606576251548609946e+00 9.397009022144238166e-01 8.565022099822716672e-01 3.063393311493048277e+00 6.126946408130301336e+00 6.100901236060372879e-02 1.246261113397265086e-01 -1.406968000000000029e+04
2.726779744560441365e+00 2.073844716308288039e+00 4.499954688305077277e-01 1.180922494499651194e+09 8.620514887646226754e+00 4.973294058809692997e-01 -7.757789069801550585e-01 2.073164553101241037e+00 5.841572751273695019e+00 9.983909616429045841e-03 6.616164582246424342e-01 -1.406968000000000029e+04
6.022687003445862608e+00 2.146316876121692196e+00 7.941875840765715289e-01 1.180922494502097130e+09 8.567791116427001086e+00 5.071190000719832947e-01 9.527733652265047981e-01 1.422242509234696861e+00 6.105662251488420011e+00 1.924026153919990989e-01 8.588816510084529288e-02 -1.406967000000000007e+04
4.514352472730297272e+00 1.553945411047439551e+00 1.339691178492983914e+00 1.180922494498511314e+09 8.482531034312163598e+00 2.335263472892214198e-01 5.524054635611268527e-01 1.176740584479260665e+00 5.696737705101924121e+00 3.667629396715896828e-01 1.141217210219246242e-01 -1.406964999999999964e+04
4.696678928642745277e+00 2.215242164059108898e+00 6.471282332488664801e-01 1.180922494502422810e+09 8.507429940319486406e+00 7.076364741682649173e-01 -9.336669503426622274e-01 1.044994165822680010e+00 6.321028438395249083e+00 1.147740823392020756e-02 1.454431165158878714e-01 -1.406963999999999942e+04
7.377465876951091461e-01 2.214417007641797941e+00 1.080178089062655111e+00 1.180922494501802683e+09 8.456831970353821504e+00 4.118643308371900402e-01 -4.985033839562446611e-01 1.202131813020653972e+00 5.600231058349003810e+00 6.820939959871816227e-02 3.215444130094102793e-01 -1.406963999999999942e+04
5.287742215197828166e+00 2.229908967397648212e+00 1.046758253829412899e+00 1.180922494503463507e+09 8.496535782857533192e+00 5.178718869776425260e-01 3.083729676209561732e-01 1.860698277810507228e+00 5.867277359259714942e+00 4.612032438927921724e-02 2.363904218111827216e-01 -1.406962999999999920e+04
4.220761723869087767e+00 2.052895511309459131e+00 2.779639549664514875e-01 1.180922494496750593e+09 8.554094891196436734e+00 2.304850806471021030e-01 -5.248670632556562410e-01 2.333361107313196126e+00 5.669708287348100839e+00 3.525097014494729675e-01 3.266802439238507549e-01 -1.406961000000000058e+04
2.435354666932620482e+00 2.215999776577120883e+00 8.190772074986431006e-01 1.180922494502723694e+09 8.553554897787726929e+00 5.366170015015575556e-01 -7.785525756865045999e-01 2.029948399995977759e+00 5.815574914341450352e+00 1.253658546667903995e-01 1.700951057629973839e-01 -1.406961000000000058e+04
5.056929529682907543e+00 2.523839207340495272e-01 6.679330754106069801e-01 1.180922494483162880e+09 8.489429946178272957e+00 9.097351297717198859e-01 9.727912874846736946e-01 7.685146501118794715e-01 5.846790771454690727e+00 2.700163296827472886e-02 1.188096071578420045e-02 -1.406956999999999971e+04
4.016029221077837552e-01 2.172206569592338266e+00 8.379199578292972905e-01 1.180922494502761841e+09 8.537486999925315345e+00 9.028397863443253790e-01 8.886336685772743271e-01 7.724955996071444231e-01 6.154137211164496968e+00 8.157332812385726176e-03 8.985982148876235642e-02 -1.406950000000000000e+04
8.068838805938058911e-01 2.238814552877083752e+00 9.353151407208617485e-01 1.180922494500199556e+09 8.525827356280517577e+00 1.257685547988940389e-01 9.805891739257763806e-01 7.623476979353638328e-02 6.209906421718204506e+00 5.013601261927943531e-01 4.268978719442287351e-01 -1.406947999999999956e+04
2.787535637243074405e+00 2.016659288997919575e+00 1.020479445536432772e+00 1.180922494500996828e+09 8.472158119314450175e+00 5.052757908588724201e-01 9.746370669520546537e-01 6.827116135331886548e-01 6.068697671704260443e+00 7.566157905755849233e-02 9.775606621329725743e-02 -1.406944000000000051e+04
5.495388149248778831e+00 2.161421272672734872e+00 5.496686954572200801e-01 1.180922494501833200e+09 8.547660997198885724e+00 5.999774611942878533e-01 -9.348288887100797417e-01 1.348988236773022154e+00 6.215747663865298200e+00 1.000751541047407711e-01 2.094627531817577770e-01 -1.406944000000000051e+04
7.519179028731234338e-01 2.318215623670676795e+00 8.273382731372740384e-01 1.180922494502415180e+09 8.474104267891842568e+00 2.704124527384080268e-01 -9.220316215979182939e-01 2.132441815074224589e+00 6.285153868659100418e+00 1.694892550544489229e-01 7.945963528121730013e-01 -1.406942000000000007e+04
5.062630762254837435e+00 2.372098417188098551e+00 1.044216467395645109e+00 1.180922494502468348e+09 8.469677962661465997e+00 4.801766062051054940e-01 -8.414689363272390699e-01 2.503135776955507374e+00 6.142654129752054715e+00 3.762910096584651254e-02 2.326190587417162059e-01 -1.406938999999999942e+04
4.367727716293065221e+00 5.835572384479671415e-01 1.190856229905565389e+00 1.180922494494474649e+09 8.554378864776131408e+00 3.792164201894118736e-01 7.047394385944741879e-01 9.734097460934119095e-01 5.666412426137285685e+00 1.797031102309303574e-01 3.391102896208440520e-01 -1.406938999999999942e+04
6.030319034534637801e+00 2.157059284828508616e+00 6.010075967567763966e-01 1.180922494500095606e+09 8.487509027622614610e+00 2.206480155530602394e-01 7.507633863316063305e-01 2.979061636406442393e+00 5.754075915355465476e+00 3.075692490388848288e-01 5.588939922024228624e-01 -1.406937000000000080e+04
2.608355143517205210e+00 2.260258793737942362e+00 6.079682671215645984e-01 1.180922494502074957e+09 8.484533952261434919e+00 7.415618831470675021e-01 8.735774638753024401e-01 1.725540232353265813e+00 6.151774396895661745e+00 2.986678157377697582e-02 1.900939056671820809e-02 -1.406932999999999993e+04
3.478078325881309496e+00 2.133281281792488659e+00 4.488778864416804737e-01 1.180922494499700069e+09 8.707021868720964619e+00 2.438296049492846562e-01 -6.843353609721298803e-01 4.945979026038609949e-01 5.785484140094059313e+00 3.889782967787321355e-01 6.073375366749422799e-01 -1.406929000000000087e+04
2.044658729095108374e+00 1.975863845419227438e+00 1.301038261691575881e+00 1.180922494499549389e+09 8.557746917861198455e+00 1.744199092752541091e-01 -9.385335061530575285e-01 2.911942275151493953e-01 5.978111932599825984e+00 4.195208770733395154e-01 5.072875297552201790e-01 -1.406929000000000087e+04
2.567078505841281721e+00 2.139383789098875166e+00 7.153371840628445222e-01 1.180922494501601219e+09 8.499963593272696016e+00 2.266672994361116356e-01 7.528614816486750572e-01 4.404655078138594027e-01 5.841424112715404959e+00 2.870687214079401528e-01 7.209222004771828063e-01 -1.406928000000000065e+04
5.902162133727439475e+00 2.193392448233709047e+00 8.940651540414356058e-01 1.180922494501313925e+09 8.435678754942582458e+00 3.479401033664900611e-01 -2.534133644143048425e-01 3.133920642721887972e-01 5.520329885360229838e+00 9.568426945936138461e-02 4.792876818242998160e-01 -1.406925000000000000e+04
2.526347728067107390e+00 2.315567775094510061e+00 5.669869670125712302e-01 1.180922494501604080e+09 8.622726974926452570e+00 1.429810422266949155e-01 9.518781271328643490e-01 1.098542955369616880e-01 6.063182032901448082e+00 5.059900636756649028e-01 6.421198237431443578e-01 -1.406922999999999956e+04
3.255744200894709728e+00 1.412278570185501181e+00 1.250331911891052528e+00 1.180922494499545097e+09 8.571323546907002822e+00 6.282229970214775472e-01 8.306168780436814503e-01 9.533045586439586883e-01 5.905791166680621096e+00 1.974190596417584320e-01 3.736831868567774134e-02 -1.406922999999999956e+04
1.892739006730630891e+00 2.259323292759740642e+00 7.536351317758450685e-01 1.180922494503270626e+09 8.515090064009697812e+00 4.033116209388984963e-01 7.954181568803065927e-01 2.141655466470617775e+00 6.207300104114110262e+00 1.244391500883915425e-01 3.844674474286159382e-01 -1.406920999999999913e+04
5.393218326344604741e+00 2.139957966304012693e+00 8.847190393327821756e-01 1.180922494501534462e+09 8.544698596124201018e+00 2.212196669931743020e-01 9.763411853252879080e-01 5.829031770466376328e-01 6.055820898729819213e+00 3.856426397651891436e-01 1.798698476427752768e-01 -1.406920000000000073e+04
3.446705882673913202e+00 2.254151413354301692e+00 6.850223945137980941e-01 1.180922494502726078e+09 8.500895061179207346e+00 5.949462315194586903e-01 5.983130636495754828e-01 8.315572041299484907e-01 5.870694427861208986e+00 2.362660965880169009e-02 1.604529879118942459e-01 -1.406912999999999920e+04
1.191887953137161116e+00 1.109051257756250353e+00 1.342794787695958947e+00 1.180922494498851299e+09 8.548185105801360706e+00 8.260188755850772502e-01 -9.091896217764281474e-01 2.170376099333282571e+00 5.985709613220733694e+00 7.118378113492521142e-02 7.931550705156273362e-02 -1.406912000000000080e+04
4.051863783034629130e+00 2.163584445092755715e+00 7.032226254878559679e-01 1.180922494501536369e+09 8.657457221961397664e+00 2.533578765221708995e-01 -9.586742258569522779e-01 1.115286800939638834e+00 6.191815776693402995e+00 3.833300711258751936e-01 3.764722415523856780e-01 -1.406912000000000080e+04
3.760784423931014420e+00 2.134817903890227964e+00 1.331162502126606695e+00 1.180922494501407623e+09 8.546978834259133961e+00 3.663762664912774691e-01 -8.740382760207303647e-01 5.604276160518960603e-01 6.089430171665294544e+00 2.638094794703004786e-01 6.359279309327060814e-02 -1.406911000000000058e+04
3.459269615963567635e+00 1.847371813622229908e+00 1.356904020894061036e+00 1.180922494500953436e+09 8.506240328945082751e+00 4.782220153643519378e-01 9.851552064953154053e-01 2.502641073011869777e-01 6.160255785350718050e+00 4.294978263982032751e-02 3.869580366505988023e-01 -1.406910000000000036e+04
