-3.413559882678104149e-04 6.566722601583298465e-04 -6.608112963169275643e-04 -6.459649826710242614e-04 -9.256015267887181871e-04 1.210755275062049083e-03 1.700846056313946777e-03 -5.493474342194311875e-04 -1.165930345675880773e+02
-3.640877109401172954e-04 7.001843661426654115e-04 -7.044325534431072683e-04 -6.884720365149037081e-04 -9.863183676652304260e-04 1.289827032844388568e-03 1.811522587623151399e-03 -5.848294805156928084e-04 -1.243577056851141975e+02
-3.868162581863803201e-04 7.436630983854185034e-04 -7.479995404148651527e-04 -7.309092838455639876e-04 -1.046911375811090559e-03 1.368693194523479392e-03 1.921860273376745348e-03 -6.201703871820275077e-04 -1.321213497392934642e+02
-4.095416286824621289e-04 7.871084359979209398e-04 -7.915122272873099246e-04 -7.732767007740924421e-04 -1.107380465939320369e-03 1.447353736214693990e-03 2.031859378832112824e-03 -6.553688837186992695e-04 -1.398839663200581072e+02
-4.322638210903347804e-04 8.305203575357142072e-04 -8.349705811634356096e-04 -8.155742574611900709e-04 -1.167725615578329729e-03 1.525808778695682396e-03 2.141519869764953350e-03 -6.904251142866669804e-04 -1.476455550139602053e+02
-4.549828340743679376e-04 8.738988424591647266e-04 -8.783745767092036296e-04 -8.578019328674255008e-04 -1.227946850919530309e-03 1.604058113736853922e-03 2.250841927933750625e-03 -7.253393445444899189e-04 -1.554061154059241687e+02
-4.776986662889362752e-04 9.172438693021058714e-04 -9.217241822704491270e-04 -8.999596991189910862e-04 -1.288044109622953634e-03 1.682102037321924620e-03 2.359825567577365606e-03 -7.601116952209178903e-04 -1.631656470797481120e+02
-5.004113164073990642e-04 9.605554174717338125e-04 -9.650193688010886379e-04 -9.420475309570276951e-04 -1.348017402610222036e-03 1.759940394712618695e-03 2.468470928228506164e-03 -7.947418770229800226e-04 -1.709241496240412630e+02
-5.231207830862922821e-04 1.003833465365235695e-03 -1.008260105683469977e-03 -9.840654039903692658e-04 -1.407866643086903846e-03 1.837573179640654246e-03 2.576778097498666747e-03 -8.292309853479467099e-04 -1.786816226234659553e+02
-5.458270649846747903e-04 1.047077991851103626e-03 -1.051446363039078551e-03 -1.026013284436853943e-03 -1.467591873463504077e-03 1.915000444652923675e-03 2.684747279769720760e-03 -8.635775481254796045e-04 -1.864380656627033943e+02
-5.685301607649171458e-04 1.090288976270027731e-03 -1.094578112068765206e-03 -1.067891159330465120e-03 -1.527193056646266277e-03 1.992222270979632486e-03 2.792378077700441007e-03 -8.977832931651808044e-04 -1.941934783267276998e+02
-5.912300690715610683e-04 1.133466396953102190e-03 -1.137655321788061478e-03 -1.109698990610805298e-03 -1.586670129553766680e-03 2.069238692924408977e-03 2.899671433602347536e-03 -9.318472296035723449e-04 -2.019478601962152311e+02
-6.139267885695546970e-04 1.176610233163853918e-03 -1.180677963752081814e-03 -1.151436761772618332e-03 -1.646023095190686861e-03 2.146049522397119186e-03 3.006626343003955190e-03 -9.657696211978662607e-04 -2.097012108571344413e+02
-6.366203179122587605e-04 1.219720463050124812e-03 -1.223646006816821305e-03 -1.193104444149219526e-03 -1.705251954510642910e-03 2.222654901475632112e-03 3.113243620830438620e-03 -9.995503465154537918e-04 -2.174535298936563663e+02
-6.593106557558392521e-04 1.262797065819815058e-03 -1.266559419230452654e-03 -1.234702004644725641e-03 -1.764356649571327844e-03 2.299054863243461984e-03 3.219523476176901038e-03 -1.033189718222463603e-03 -2.252048168890972022e+02
-6.819978007442586022e-04 1.305840020190823141e-03 -1.309418174558765139e-03 -1.276229427102710656e-03 -1.823337172326457752e-03 2.375249338983289205e-03 3.325465398827956876e-03 -1.066688184183148431e-03 -2.329550714229547168e+02
-7.046817515292418035e-04 1.348849304525422729e-03 -1.352222240849654819e-03 -1.317686680032800458e-03 -1.882193518915172871e-03 2.451238409307057980e-03 3.431069926587506942e-03 -1.100045846934442515e-03 -2.407042930785404451e+02
-7.273625067589179838e-04 1.391824897740743562e-03 -1.394971588437127425e-03 -1.359073741043051496e-03 -1.940925608098630940e-03 2.527022183182115606e-03 3.536337182289951437e-03 -1.133260695177113440e-03 -2.484524814367818237e+02
-7.500400650854096045e-04 1.434766778469347224e-03 -1.437666187630644733e-03 -1.400390583309958550e-03 -1.999533488978636614e-03 2.602600527509708276e-03 3.641266863946855236e-03 -1.166336341701742010e-03 -2.561996360805271706e+02
-7.727144251526809390e-04 1.477674925328004325e-03 -1.480306007976839701e-03 -1.441637177752525109e-03 -2.058017076284917712e-03 2.677973420705867004e-03 3.745858997229723625e-03 -1.199269222456589160e-03 -2.639457565898465532e+02
-7.953855855969838972e-04 1.520549316693201774e-03 -1.522891019660366175e-03 -1.482813503114687858e-03 -2.116376407398082825e-03 2.753141074034287997e-03 3.850114528878836959e-03 -1.232062283584490657e-03 -2.716908425425401106e+02
-8.180535450812836127e-04 1.563389931515097361e-03 -1.565421190984460451e-03 -1.523919530219739306e-03 -2.174611401506809476e-03 2.828103214732993319e-03 3.954032728031959924e-03 -1.264714666568342522e-03 -2.794348935248410726e+02
-8.407183022315973435e-04 1.606196747936190902e-03 -1.607896493643448102e-03 -1.564955235400478442e-03 -2.232722087031914580e-03 2.902860222139097644e-03 4.057614028793200649e-03 -1.297225104660445615e-03 -2.871779091113555751e+02
-8.633798556918817740e-04 1.648969744684480009e-03 -1.650316896716939614e-03 -1.605920586433850312e-03 -2.290708351130636526e-03 2.977411708743266886e-03 4.160858384504778629e-03 -1.329596853096665955e-03 -2.949198888820608317e+02
-8.860382040986713569e-04 1.691708900087736649e-03 -1.692682371378738350e-03 -1.646815569736555717e-03 -2.348570260388239961e-03 3.051758046232558915e-03 4.263765688701469207e-03 -1.361826527112287855e-03 -3.026608324149091800e+02
-9.086933461056343007e-04 1.734414192809546635e-03 -1.734992883216834609e-03 -1.687640146719917699e-03 -2.406307821299389499e-03 3.125899048706208029e-03 4.366336278509929704e-03 -1.393916157464858896e-03 -3.104007392937933787e+02
-9.313452803304108837e-04 1.777085601080419675e-03 -1.777248405930775691e-03 -1.728394292488345894e-03 -2.463920911834623952e-03 3.199834604164062454e-03 4.468570487491776815e-03 -1.425864811085572614e-03 -3.181396090900274771e+02
-9.539940054175081313e-04 1.819723103454482264e-03 -1.819448907914792378e-03 -1.769077990760070749e-03 -2.521409562831776908e-03 3.273565303217801543e-03 4.570467904017929892e-03 -1.457672375722948548e-03 -3.258774413842602371e+02
-9.766395200035866975e-04 1.862326678307080945e-03 -1.861594359171046039e-03 -1.809691210930279744e-03 -2.578773742180745163e-03 3.347090451890414892e-03 4.672028911720442143e-03 -1.489341676401827273e-03 -3.336142357546125936e+02
-9.992818227170256664e-04 1.904896303997470315e-03 -1.903684729019443226e-03 -1.850233926791737277e-03 -2.636013441220034885e-03 3.420410579127106544e-03 4.773253359797348903e-03 -1.520868995388032939e-03 -3.413499917763842859e+02
-1.021920912186621974e-03 1.947431958603259823e-03 -1.945719986541747867e-03 -1.890706104290943096e-03 -2.693128612247909850e-03 3.493525336030665895e-03 4.874141972501030463e-03 -1.552255141999313781e-03 -3.490847090255570606e+02
-1.044556787047502778e-03 1.989933620924415336e-03 -1.987700102407195801e-03 -1.931107732328905249e-03 -2.750119231392420070e-03 3.566435013385109171e-03 4.974694231550273738e-03 -1.583503628449308212e-03 -3.568183870789840171e+02
-1.067189445929645712e-03 2.032401268727026828e-03 -2.029625045347974253e-03 -1.971438771396259639e-03 -2.806985283339900276e-03 3.639139432438049781e-03 5.074910384724841579e-03 -1.614611514082695638e-03 -3.645510255136578621e+02
-1.089818887455259013e-03 2.074834880265470551e-03 -2.071494784441733905e-03 -2.011699204704022435e-03 -2.863726786312238010e-03 3.711638732627754646e-03 5.174790613514092252e-03 -1.645577538656247925e-03 -3.722826239029978979e+02
-1.112445110260804060e-03 2.117234434254590576e-03 -2.113309290490944948e-03 -2.051888999238167446e-03 -2.920343697180193508e-03 3.783932985448200306e-03 5.274334911267449834e-03 -1.676405811765126859e-03 -3.800131818245248496e+02
-1.135068112951878681e-03 2.159599908467072296e-03 -2.155068532797212600e-03 -2.092008138603656565e-03 -2.976835999927412296e-03 3.856021942830644561e-03 5.373543598669526002e-03 -1.707094611580573006e-03 -3.877426988467160527e+02
-1.157687894173675767e-03 2.201931281371365297e-03 -2.196772478686202269e-03 -2.132056581206018438e-03 -3.033203594300033171e-03 3.927905944018364980e-03 5.472415919192116091e-03 -1.737642754680411225e-03 -3.954711745509298453e+02
-1.180304452534014894e-03 2.244228530799348073e-03 -2.238421099719647457e-03 -2.172034313204105217e-03 -3.089446555606351758e-03 3.999584846679936703e-03 5.570952694389789267e-03 -1.768049871487299262e-03 -4.031986085061147946e+02
-1.202917786653749047e-03 2.286491634969238518e-03 -2.280014366128755698e-03 -2.211941305936479096e-03 -3.145564694649508920e-03 4.071058423255381926e-03 5.669154972737625725e-03 -1.798318262897735187e-03 -4.109250002853013370e+02
-1.225527895165143743e-03 2.328720571967585109e-03 -2.321552242296918370e-03 -2.251777535586876444e-03 -3.201558286919508299e-03 4.142327125249770092e-03 5.767020750295472759e-03 -1.828448178273113381e-03 -4.186503494663097058e+02
-1.248134776665802553e-03 2.370915319933134154e-03 -2.363034704071344163e-03 -2.291542975139729960e-03 -3.257427138719560817e-03 4.213390951748695497e-03 5.864551793408482108e-03 -1.858436760512052624e-03 -4.263746556137333528e+02
-1.270738429793044893e-03 2.413075857024845391e-03 -2.404461715288894619e-03 -2.331237583421069594e-03 -3.313171109244806515e-03 4.284249481800424600e-03 5.961747541268856004e-03 -1.888287948332444035e-03 -4.340979183070407998e+02
-1.293338853148515372e-03 2.455202160952155328e-03 -2.445833248482983877e-03 -2.370861357066701876e-03 -3.368790282698727254e-03 4.354903098858727874e-03 6.058607875091936990e-03 -1.917998215657174162e-03 -4.418201371133293378e+02
-1.315936045348718459e-03 2.497294209627898536e-03 -2.487149271825628977e-03 -2.410414261447259288e-03 -3.424284841786154766e-03 4.425351779648234972e-03 6.155132860040947972e-03 -1.947572586693391197e-03 -4.495413116049458608e+02
-1.338530005014532944e-03 2.539351981504875660e-03 -2.528409754766850273e-03 -2.449896261986705352e-03 -3.479654492090396203e-03 4.495595505667042760e-03 6.251323365778491299e-03 -1.977003818293110535e-03 -4.572614413546532433e+02
-1.361120730741817051e-03 2.581375454022606306e-03 -2.569614665909281722e-03 -2.489307354019054154e-03 -3.534899232729328631e-03 4.565634471738068585e-03 6.347178749528427366e-03 -2.006297481197604100e-03 -4.649805259284424892e+02
-1.383708221148518104e-03 2.623364605331446418e-03 -2.610763975311287781e-03 -2.528647486903498175e-03 -3.590019199826933061e-03 4.635468102921679219e-03 6.442699996635384979e-03 -2.035451551336869142e-03 -4.726985648986351407e+02
-1.406292474847762632e-03 2.665319413275666054e-03 -2.651857650913807748e-03 -2.567916644113762276e-03 -3.645014193044659491e-03 4.705097375571994610e-03 6.537886240263382671e-03 -2.064467142985438545e-03 -4.804155578365266592e+02
-1.428873490444751426e-03 2.707239855726897067e-03 -2.692895662785804809e-03 -2.607114802573356517e-03 -3.699884318184296691e-03 4.774521132477003646e-03 6.632737876847088522e-03 -2.093345009218912887e-03 -4.881315043105449263e+02
-1.451451266535764683e-03 2.749125910509540860e-03 -2.733877979578144303e-03 -2.646241933483880603e-03 -3.754629472236425524e-03 4.843740460348903987e-03 6.727254996284185579e-03 -2.122083325257748555e-03 -4.958464038861930021e+02
-1.474025801736126174e-03 2.790977555145104406e-03 -2.774804570036129483e-03 -2.685298012748660226e-03 -3.809249701604622285e-03 4.912754693516644365e-03 6.821438229730021445e-03 -2.150682826883594696e-03 -5.035602561361226321e+02
-1.496597094640789031e-03 2.832794767663174805e-03 -2.815675403180934941e-03 -2.724283009976632454e-03 -3.863745001386383222e-03 4.981563914876028717e-03 6.915286365282147067e-03 -2.179145079228970560e-03 -5.112730606250165692e+02
-1.519165143855094558e-03 2.874577525797727094e-03 -2.856490448453827616e-03 -2.763196901724026926e-03 -3.918115203934979807e-03 5.050168841762285588e-03 7.008801248730668274e-03 -2.207465444495059718e-03 -5.189848169217153782e+02
-1.541729947975841201e-03 2.916325807260867521e-03 -2.897249674651051782e-03 -2.802039658792723157e-03 -3.972360434513762945e-03 5.118568664550841862e-03 7.101981556017226450e-03 -2.235650529585823595e-03 -5.266955245921533333e+02
-1.564291505606996580e-03 2.958039589473201135e-03 -2.937953050014054622e-03 -2.840811258617611645e-03 -4.026480639272489795e-03 5.186763959750240703e-03 7.194828554363067070e-03 -2.263695009751235873e-03 -5.344051832053047519e+02
-1.586849815337041574e-03 2.999718850409096183e-03 -2.978600545268671445e-03 -2.879511685026427039e-03 -4.080475790722236894e-03 5.254754084524903938e-03 7.287340982097567990e-03 -2.291603955768229013e-03 -5.421137923236842653e+02
-1.609404875774570962e-03 3.041363567782649074e-03 -3.019192126275181687e-03 -2.918140880273625316e-03 -4.134345776937742648e-03 5.322540116044748200e-03 7.379519910305115324e-03 -2.319373654626846661e-03 -5.498213515176387318e+02
-1.631956685504583598e-03 3.082973718590688826e-03 -3.059727763274506032e-03 -2.956698853480356926e-03 -4.188090773178940358e-03 5.390120846839360769e-03 7.471364849888715264e-03 -2.347002843471278008e-03 -5.575278603501226371e+02
-1.654505243129257303e-03 3.124549281109215235e-03 -3.100207426081096410e-03 -2.995185558710283802e-03 -4.241710598063208430e-03 5.457497016285589586e-03 7.562877004286128711e-03 -2.374497298730720435e-03 -5.652333183880698471e+02
-1.677050547223828342e-03 3.166090232651949665e-03 -3.140631082850878567e-03 -3.033600975165745475e-03 -4.295205320943293499e-03 5.524668738265610911e-03 7.654055241114471157e-03 -2.401852128435705541e-03 -5.729377251907876598e+02
-1.699592596397168833e-03 3.207596550453186562e-03 -3.180998701416367681e-03 -3.071945074037427201e-03 -4.348574788460369059e-03 5.591635630109196772e-03 7.744900281862418696e-03 -2.429069463448419678e-03 -5.806410803293862273e+02
-1.722131389225674486e-03 3.249068212274099695e-03 -3.221310251513100509e-03 -3.110217832593360331e-03 -4.401819083919337149e-03 5.658398142688524438e-03 7.835411890446635289e-03 -2.456148859908632159e-03 -5.883433833627764216e+02
-1.744666924298368281e-03 3.290505195578311351e-03 -3.261565700996675327e-03 -3.148419224253897093e-03 -4.454938153371122526e-03 5.724955982935934357e-03 7.925590651975926090e-03 -2.483090360312204849e-03 -5.960446338548163112e+02
-1.767199200203997374e-03 3.331907477537218807e-03 -3.301765018908034335e-03 -3.186549216254898429e-03 -4.507932093436216314e-03 5.791308690574499714e-03 8.015436278426333119e-03 -2.509895091399222226e-03 -6.037448313698104130e+02
-1.789728215530057539e-03 3.373275036066753982e-03 -3.341908174044944026e-03 -3.224607792083200673e-03 -4.560800613451787035e-03 5.857457375272460617e-03 8.104948658165621669e-03 -2.536561453705216736e-03 -6.114439754702837035e+02
-1.812253968855602297e-03 3.414607848033854570e-03 -3.381995134642186342e-03 -3.262594919937216852e-03 -4.613544016008313403e-03 5.923401422448701034e-03 8.194129573251052179e-03 -2.563091398651477695e-03 -6.191420657177745852e+02
-1.834776458761726509e-03 3.455905891051073639e-03 -3.422025869377690478e-03 -3.300510568895237765e-03 -4.666162036721915179e-03 5.989140873212372637e-03 8.282976972151634421e-03 -2.589481061039129728e-03 -6.268391016731907257e+02
-1.857295683829211482e-03 3.497169142437434736e-03 -3.462000347072482099e-03 -3.338354721957060081e-03 -4.718654775619590333e-03 6.054675999511228805e-03 8.371490568604467858e-03 -2.615738940730683287e-03 -6.345350828978724849e+02
-1.879811642635001532e-03 3.538397579234363148e-03 -3.501918535403850292e-03 -3.376127349541613136e-03 -4.771022210537321714e-03 6.120006674767576767e-03 8.459673978446663120e-03 -2.641853449390335704e-03 -6.422300089523697579e+02
-1.902324333767309089e-03 3.579591179206501224e-03 -3.541780403841249952e-03 -3.413828423004609466e-03 -4.823264168532414436e-03 6.185132795090884927e-03 8.547523029350422713e-03 -2.667835295152923281e-03 -6.499238793998131314e+02
-1.924833755791709742e-03 3.620749919089428191e-03 -3.581585919943188444e-03 -3.451457916741555287e-03 -4.875380854577951277e-03 6.250054377361936517e-03 8.635040911401050193e-03 -2.693679855377564391e-03 -6.576166937974039683e+02
-1.947339907284494900e-03 3.661873776352103215e-03 -3.621335052195853374e-03 -3.489015809928945350e-03 -4.927372080998635925e-03 6.314771661689730191e-03 8.722226824073817456e-03 -2.719385608428772586e-03 -6.653084517047327608e+02
-1.969842786818130041e-03 3.702962728172627411e-03 -3.661027769545428107e-03 -3.526502066573750788e-03 -4.979237991261696930e-03 6.379284640604485947e-03 8.809079822737268112e-03 -2.744956179614862265e-03 -6.729991526806023785e+02
-1.992342392967299571e-03 3.744016751445909588e-03 -3.700664039679955712e-03 -3.563916666948648958e-03 -5.030978338699678733e-03 6.443593059490186278e-03 8.895601700222573877e-03 -2.770386656719935059e-03 -6.806887962851369593e+02
-2.014838724301651340e-03 3.785035823809367473e-03 -3.740243831505730022e-03 -3.601259580992562971e-03 -5.082593238400273314e-03 6.507697417622321061e-03 8.981791119102260426e-03 -2.795682932528223766e-03 -6.883773820753534665e+02
-2.037331779392472300e-03 3.826019921841177993e-03 -3.779767112511401520e-03 -3.638530781613729097e-03 -5.134082673037245609e-03 6.571597549585493636e-03 9.067649288460311735e-03 -2.820840973668986389e-03 -6.960649096108096501e+02
-2.059821556801563931e-03 3.866969022878241884e-03 -3.819233851512915303e-03 -3.675730249916504908e-03 -5.185446794473786911e-03 6.635293119472570299e-03 9.153176284438312160e-03 -2.845865220855719070e-03 -7.037513784464075570e+02
-2.082308055093395720e-03 3.907883103740516194e-03 -3.858644017889229210e-03 -3.712857956948000838e-03 -5.236685286483595131e-03 6.698784477318663055e-03 9.238370775186563466e-03 -2.870750662107875942e-03 -7.114367881388393471e+02
-2.104791272848909219e-03 3.948762141807666930e-03 -3.897997576420942061e-03 -3.749913864735424009e-03 -5.287798066050468718e-03 6.762071642093264549e-03 9.323233888047724113e-03 -2.895501946423969554e-03 -7.191211382498338480e+02
-2.127271208608887999e-03 3.989606113705751987e-03 -3.937294498617349703e-03 -3.786897965078196617e-03 -5.338785365056124624e-03 6.825154410975589440e-03 9.407766760687706967e-03 -2.920115315561121541e-03 -7.268044283281242315e+02
-2.149747860946311668e-03 4.030414996585482065e-03 -3.976534751477199363e-03 -3.823810227050913630e-03 -5.389647238907517915e-03 6.888033560503469162e-03 9.491968119248435712e-03 -2.944591778065441812e-03 -7.344866579329612932e+02
-2.172221228425667925e-03 4.071188767364502560e-03 -4.015718302420235274e-03 -3.860650609760018278e-03 -5.440383375107450334e-03 6.950708375794903762e-03 9.575837473990664664e-03 -2.968933719750497906e-03 -7.421678266210309403e+02
-2.194691309602565289e-03 4.111927402944132517e-03 -4.054845120668341268e-03 -3.897419101724375074e-03 -5.490993967394593687e-03 7.013178763121712643e-03 9.659377829673056193e-03 -2.993138159161514052e-03 -7.498479339459834137e+02
-2.217158103023642024e-03 4.152630880207223985e-03 -4.093915173866946068e-03 -3.934115668346701948e-03 -5.541478843509833017e-03 7.075445223356104964e-03 9.742586775316175104e-03 -3.017209404890058410e-03 -7.575269794584203282e+02
-2.239621607262522619e-03 4.193299175707785285e-03 -4.132928428840898678e-03 -3.970740299053763037e-03 -5.591838089557009395e-03 7.137506795294906378e-03 9.825462852261122870e-03 -3.041142324620327297e-03 -7.652049627189096555e+02
-2.262081820860488510e-03 4.233932266530424614e-03 -4.171884854921033108e-03 -4.007292928450667882e-03 -5.642071549444742547e-03 7.199365329224917398e-03 9.908009995757067687e-03 -3.064941733241998215e-03 -7.728818832758541930e+02
-2.284538742373533760e-03 4.274530129453062328e-03 -4.210784420327234358e-03 -4.043773578187397771e-03 -5.692179429032771451e-03 7.261019734103892759e-03 9.990227419385117741e-03 -3.088603188968302039e-03 -7.805577406833440364e+02
-2.306992370349041262e-03 4.315092741092937424e-03 -4.249627093196189226e-03 -4.080182188337761959e-03 -5.742161577139557466e-03 7.322470026671999005e-03 1.007211297394206180e-02 -3.112130019614273591e-03 -7.882325344926105117e+02
-2.329442703354293789e-03 4.355620078301923256e-03 -4.288412837540406079e-03 -4.116518753778102870e-03 -5.792018000874994861e-03 7.383715548076662076e-03 1.015366953421076822e-02 -3.135522015012199345e-03 -7.959062642620855286e+02
-2.351889739917492096e-03 4.396112117648912944e-03 -4.327141626147757401e-03 -4.152783233036244984e-03 -5.841748620488776585e-03 7.444758338923876916e-03 1.023489544097312860e-02 -3.158778252021601611e-03 -8.035789295361291806e+02
-2.374333478594725221e-03 4.436568835922116358e-03 -4.365813424342362102e-03 -4.188975600426371980e-03 -5.891353330789070829e-03 7.505596450830056242e-03 1.031579164399189751e-02 -3.181899684587921259e-03 -8.112505298690903146e+02
-2.396773917933467564e-03 4.476990209750901679e-03 -4.404428200562758404e-03 -4.225095844115985336e-03 -5.940832474791404166e-03 7.566230845953087272e-03 1.039635832318160091e-02 -3.204884620834089291e-03 -8.189210648124611680e+02
-2.419211056472122222e-03 4.517376215750676903e-03 -4.442985922788819306e-03 -4.261143921547039422e-03 -5.990185613218898704e-03 7.626661993675967754e-03 1.047659454256973967e-02 -3.227737419203564710e-03 -8.265905339146406732e+02
-2.441644892757363454e-03 4.557726830233066982e-03 -4.481486558185285123e-03 -4.297119818827726395e-03 -6.039413026142552085e-03 7.686888864191662903e-03 1.055650099147294706e-02 -3.250446945222434329e-03 -8.342589367274705410e+02
-2.464075425324707778e-03 4.598042030009954692e-03 -4.519930074554668123e-03 -4.333023498638850779e-03 -6.088514590765510028e-03 7.746911423953129101e-03 1.063607862703400998e-02 -3.273029935000322608e-03 -8.419262727980174077e+02
-2.486502652722060239e-03 4.638321791584785504e-03 -4.558316439887873280e-03 -4.368854939136822269e-03 -6.137490339130546348e-03 7.806730685378137496e-03 1.071532693427276924e-02 -3.295475636711938348e-03 -8.495925416782276898e+02
-2.508926573488269758e-03 4.678566091446375100e-03 -4.596645621904386393e-03 -4.404614116821805106e-03 -6.186339956431189356e-03 7.866345880083763092e-03 1.079424544266513117e-02 -3.317786578722461098e-03 -8.572577429169618881e+02
-2.531347186153041096e-03 4.718774906062629670e-03 -4.634917587753310114e-03 -4.440300988986343664e-03 -6.235063848240796069e-03 7.925757595590993479e-03 1.087283397989284237e-02 -3.339961314017603385e-03 -8.649218760599657116e+02
-2.553764489251081522e-03 4.758948211601083701e-03 -4.673132305260133124e-03 -4.475915550139900230e-03 -6.283661804918520138e-03 7.984965852283145218e-03 1.095109498660001325e-02 -3.362004958028517662e-03 -8.725849406552838445e+02
-2.576178481316495055e-03 4.799085984722472643e-03 -4.711289741672153829e-03 -4.511457766152862474e-03 -6.332133675791779513e-03 8.043969793711712446e-03 1.102902650154941565e-02 -3.383911443157769892e-03 -8.802469362498726468e+02
-2.598589160888557792e-03 4.839188201778523053e-03 -4.749389864957190635e-03 -4.546927615795095558e-03 -6.380479626755780620e-03 8.102770735512286951e-03 1.110662987362166267e-02 -3.405682879045111161e-03 -8.879078623930482763e+02
-2.620996526497389959e-03 4.879254839114697401e-03 -4.787432641738071856e-03 -4.582325054164152270e-03 -6.428699510086065792e-03 8.161367421279167034e-03 1.118390448748931600e-02 -3.427320780948686987e-03 -8.955677186310091429e+02
-2.643400576663937698e-03 4.919285873053087961e-03 -4.825418041373117327e-03 -4.617650084633795685e-03 -6.476793554922844441e-03 8.219761368434472942e-03 1.126085003204310361e-02 -3.448826456973775548e-03 -9.032265045068245399e+02
-2.665801309920876917e-03 4.959281279600773369e-03 -4.863346028853988805e-03 -4.652902652770557652e-03 -6.524761670162913460e-03 8.277950906588772001e-03 1.133746625296453564e-02 -3.470196172507261125e-03 -9.108842195682201464e+02
-2.688198724790866797e-03 4.999241035275364849e-03 -4.901216572907083659e-03 -4.688082731054812706e-03 -6.572603441702056654e-03 8.335937463442700743e-03 1.141375492467187891e-02 -3.491431808510449698e-03 -9.185408633585411735e+02
-2.710592819804459944e-03 5.039165116288619323e-03 -4.939029641089739617e-03 -4.723190316837901775e-03 -6.620319207132584031e-03 8.393719886776875028e-03 1.148971568397468522e-02 -3.512536435622385083e-03 -9.261964354244430524e+02
-2.732983593482979801e-03 5.079053498828546218e-03 -4.976785200633923600e-03 -4.758225369943956153e-03 -6.667908960792275769e-03 8.451299440778659022e-03 1.156534756436157323e-02 -3.533503608441547917e-03 -9.338509353094409562e+02
