8.208754795092597645e-01 7.875136638454506288e-01 -5.554555563739040913e-01 -4.834025333188309292e-01 7.354908590408512081e-01 2.933912240315127429e-01 -5.396710995584971249e-01 -1.855830675272414909e-01 1.020905654187247658e+00 0.000000000000000000e+00
3.851755576594343422e-01 4.014768026043012417e-01 -7.595829822754110450e-02 9.116426155510508333e-02 3.804306584610195885e-01 -1.378680042740629275e-01 -1.074713988077640597e-01 -1.652677498180461224e-01 2.111427580461974762e-01 0.000000000000000000e+00
8.192250329734251935e-02 1.368579506312420369e-01 6.420944059769559398e-02 1.791248497379564764e-01 1.515771561885806695e-01 -1.987331724577367231e-01 3.611745612212999973e-02 -1.130836329568356419e-01 -2.003498257628220092e-01 0.000000000000000000e+00
-2.040238110199430605e-02 -2.253734558958837148e-02 4.890064594336964582e-03 -1.006396658980577901e-03 -2.368536310096563263e-02 1.330035433844834435e-02 6.305624839407208797e-03 1.175052500998789023e-02 2.896567403032824194e-03 0.000000000000000000e+00
