1.185025178293521581e-02 9.784135301007598415e-03 -2.156593252758442700e-03 -7.157495057171449696e-03 1.478590717339725025e-01
1.185308238326778126e-02 9.785904857822894098e-03 -2.156428916473792420e-03 -7.158521494103692144e-03 1.478952858688877825e-01
1.185591530183776644e-02 9.787675288805683382e-03 -2.156266363695090102e-03 -7.159545581253547696e-03 1.479315269625561258e-01
1.185874980079381497e-02 9.789446450574487701e-03 -2.156105065209221010e-03 -7.160568139311354954e-03 1.479677947796749216e-01
1.186158620995281937e-02 9.791218407476943650e-03 -2.155940511285552377e-03 -7.161596067130152239e-03 1.480040896442232357e-01
1.186442500348579634e-02 9.792991388423577179e-03 -2.155774344096231601e-03 -7.162630213537217981e-03 1.480404117853941492e-01
1.186726591282525473e-02 9.794765540362362910e-03 -2.155610096444653991e-03 -7.163659062484838656e-03 1.480767608846219885e-01
1.187010879948143666e-02 9.796540575468675599e-03 -2.155445790462898886e-03 -7.164679713144696260e-03 1.481131367635916962e-01
1.187295401861257482e-02 9.798316109582441702e-03 -2.155279044838629733e-03 -7.165704666351279881e-03 1.481495397928500879e-01
1.187580134546160557e-02 9.800092580423849439e-03 -2.155111566211868543e-03 -7.166738960094218291e-03 1.481859702284074320e-01
1.187865025559886947e-02 9.801870503894019246e-03 -2.154944380914091719e-03 -7.167771332034489178e-03 1.482224278612974955e-01
1.188150127237148912e-02 9.803649339479745747e-03 -2.154777226807276600e-03 -7.168797226206790468e-03 1.482589125626309901e-01
1.188435514796615765e-02 9.805428437936867039e-03 -2.154609039627509211e-03 -7.169824525434351399e-03 1.482954244818798784e-01
1.188721115965084459e-02 9.807208469066325263e-03 -2.154438901117163799e-03 -7.170855025042340881e-03 1.483319636360967975e-01
1.189006846090059043e-02 9.808990138445774012e-03 -2.154268889800219598e-03 -7.171884426910729755e-03 1.483685301150979852e-01
1.189292782533200345e-02 9.810772770709344157e-03 -2.154100469388619057e-03 -7.172915453552798810e-03 1.484051241823046430e-01
1.189579006159372995e-02 9.812555589543636714e-03 -2.153930485789698045e-03 -7.173949383419479103e-03 1.484417457030854093e-01
1.189865441844378466e-02 9.814339238896043621e-03 -2.153756225232199371e-03 -7.174979297152850669e-03 1.484783942283144920e-01
1.190152031518903336e-02 9.816124470840662322e-03 -2.153583165201317616e-03 -7.176006121061748698e-03 1.485150700402555479e-01
1.190438847071433048e-02 9.817910732319015329e-03 -2.153414191508751761e-03 -7.177038878996660348e-03 1.485517738532114995e-01
1.190725911409127452e-02 9.819697400096768711e-03 -2.153242837978693036e-03 -7.178074459053806686e-03 1.485885054303799635e-01
1.191013159325402491e-02 9.821484908353642421e-03 -2.153064983033187510e-03 -7.179104700071548863e-03 1.486252640501931621e-01
1.191300598899809257e-02 9.823273691711634573e-03 -2.152888531334376174e-03 -7.180134592992278887e-03 1.486620499660697148e-01
1.191588303457942130e-02 9.825063438552919873e-03 -2.152717912954526386e-03 -7.181170987512766613e-03 1.486988640005257878e-01
1.191876230689243102e-02 9.826853929950614755e-03 -2.152545047051531574e-03 -7.182204701002131535e-03 1.487357059227577827e-01
1.192164308110073810e-02 9.828645402943233036e-03 -2.152364756677690918e-03 -7.183232174574135862e-03 1.487725751373008276e-01
1.192452598154995248e-02 9.830437785191730241e-03 -2.152185436159104962e-03 -7.184266183346292925e-03 1.488094719241328523e-01
1.192741169754699126e-02 9.832230999628677540e-03 -2.152012053069082137e-03 -7.185307815891786576e-03 1.488463968256373837e-01
1.193029955767129814e-02 9.834025340993169176e-03 -2.151836344802469849e-03 -7.186341199526366519e-03 1.488833495975276922e-01
1.193318895133719734e-02 9.835820661858663688e-03 -2.151654681585092859e-03 -7.187367374105716952e-03 1.489203298692805821e-01
1.193608055914700296e-02 9.837616595304606373e-03 -2.151474062835717974e-03 -7.188403346227665788e-03 1.489573380239398448e-01
1.193897478952192677e-02 9.839413566189097321e-03 -2.151297139341860898e-03 -7.189446184753965977e-03 1.489943744434600870e-01
1.194187103054742891e-02 9.841211870432704095e-03 -2.151117609786301014e-03 -7.190479626383541878e-03 1.490314386991505313e-01
1.194476919134283832e-02 9.843010804403690486e-03 -2.150934458844504238e-03 -7.191509414003539359e-03 1.490685305760054979e-01
1.194766975980789472e-02 9.844810196680252659e-03 -2.150752890369359537e-03 -7.192548966939060935e-03 1.491056505845309854e-01
1.195057251825470263e-02 9.846611019851523108e-03 -2.150572606515055527e-03 -7.193588363214818357e-03 1.491427989878731930e-01
1.195347713774191564e-02 9.848413307419810400e-03 -2.150389854349260121e-03 -7.194619465548372610e-03 1.491799753879554380e-01
1.195638408483313750e-02 9.850215916826143489e-03 -2.150205231701397303e-03 -7.195655923295314789e-03 1.492171795820340097e-01
1.195929358038999579e-02 9.852018838889430724e-03 -2.150021204200997481e-03 -7.196700586496308436e-03 1.492544119479515541e-01
1.196220495492630528e-02 9.853823431096385421e-03 -2.149837298447763827e-03 -7.197736961860681099e-03 1.492916727497793639e-01
1.196511813745843034e-02 9.855629632578792598e-03 -2.149652800944304096e-03 -7.198766036890512018e-03 1.493289618749628345e-01
1.196803389239225676e-02 9.857435991186996524e-03 -2.149467315684190985e-03 -7.199806003159554650e-03 1.493662790943586505e-01
1.197095214151642703e-02 9.859242584790007050e-03 -2.149279717511587504e-03 -7.200853331190685234e-03 1.494036243960430443e-01
1.197387219004815602e-02 9.861050861265530793e-03 -2.149091469248861231e-03 -7.201889895005232634e-03 1.494409981169069201e-01
1.197679420302792154e-02 9.862860743668143762e-03 -2.148905952102299777e-03 -7.202920472088967553e-03 1.494784004773734576e-01
1.197971880657570584e-02 9.864671000937078743e-03 -2.148719846105492416e-03 -7.203962487093264547e-03 1.495158312779118759e-01
1.198264572257425227e-02 9.866481590936776805e-03 -2.148528342471839325e-03 -7.205008439852928978e-03 1.495532901701252804e-01
1.198557446495032187e-02 9.868293490357131839e-03 -2.148336140372624804e-03 -7.206045552073680506e-03 1.495907774114939304e-01
1.198850542435703041e-02 9.870106898760199962e-03 -2.148148908843799162e-03 -7.207081638169680025e-03 1.496282935699350114e-01
1.199143894336003949e-02 9.871920994437776223e-03 -2.147961361989059268e-03 -7.208124981216414325e-03 1.496658384896226157e-01
1.199437449322124198e-02 9.873735565497487182e-03 -2.147767425400160923e-03 -7.209167503195146841e-03 1.497034115368141571e-01
1.199731196310840561e-02 9.875551270182639924e-03 -2.147572115350991281e-03 -7.210205389260817069e-03 1.497410129535127754e-01
1.200025200632508227e-02 9.877368278622447248e-03 -2.147381504560569396e-03 -7.211247213232535418e-03 1.497786435122698545e-01
1.200319440947505284e-02 9.879186130330864027e-03 -2.147191346017437909e-03 -7.212291821816809063e-03 1.498163029847686956e-01
1.200613861870586212e-02 9.881004620816393608e-03 -2.146996133643839025e-03 -7.213331455532383425e-03 1.498539907519960412e-01
1.200908502350404167e-02 9.882824074268990386e-03 -2.146799442814283088e-03 -7.214370977771532474e-03 1.498917071164413140e-01
1.201203411804252150e-02 9.884644789970867956e-03 -2.146605131248149282e-03 -7.215417178785706737e-03 1.499294526644300296e-01
1.201498533628043812e-02 9.886466550044872501e-03 -2.146410565641557536e-03 -7.216462136338067448e-03 1.499672271578353921e-01
1.201793830821083243e-02 9.888288913831975654e-03 -2.146213645811943099e-03 -7.217500633754132464e-03 1.500050301903848304e-01
1.202089375721473834e-02 9.890112003971506666e-03 -2.146016434181228887e-03 -7.218542521727521095e-03 1.500428621358448622e-01
1.202385187148802097e-02 9.891936464467348741e-03 -2.145819216622343959e-03 -7.219590937133678506e-03 1.500807233153357567e-01
1.202681189669738658e-02 9.893762200403350554e-03 -2.145620533287775477e-03 -7.220635702420862348e-03 1.501186133971149361e-01
1.202977383163085501e-02 9.895588368732884804e-03 -2.145420919025840985e-03 -7.221676072958378712e-03 1.501565322636522204e-01
1.203273841954671623e-02 9.897415117180381403e-03 -2.145222202548914721e-03 -7.222721117948861271e-03 1.501944803952770524e-01
1.203570544044813874e-02 9.899243428869330952e-03 -2.145022659701754930e-03 -7.223768075425971227e-03 1.502324578013003731e-01
1.203867429733401599e-02 9.901073136372099195e-03 -2.144820903027241064e-03 -7.224811422665987533e-03 1.502704640987937990e-01
1.204164537075173153e-02 9.902903063657231622e-03 -2.144618482034827897e-03 -7.225856440883144348e-03 1.503084994137678654e-01
1.204461910972719554e-02 9.904733494560131329e-03 -2.144416863166697090e-03 -7.226905854118033726e-03 1.503465642313695227e-01
1.204759497608632116e-02 9.906565707993275974e-03 -2.144215147494171053e-03 -7.227951042904242479e-03 1.503846584459036795e-01
1.205057275089408027e-02 9.908399295395428630e-03 -2.144011318574751135e-03 -7.228991988296942263e-03 1.504227816714798216e-01
1.205355307540444121e-02 9.910232985899554425e-03 -2.143806107755333139e-03 -7.230040017490318299e-03 1.504609340669567363e-01
1.205653596889392186e-02 9.912067289097579309e-03 -2.143601184860248823e-03 -7.231092934217496493e-03 1.504991160638334824e-01
1.205952075464047403e-02 9.913903387411184681e-03 -2.143396868234294025e-03 -7.232139098454944993e-03 1.505373276181462550e-01
1.206250755382809459e-02 9.915740710246132017e-03 -2.143191086460871034e-03 -7.233180553968540823e-03 1.505755684518209070e-01
1.206549707580232243e-02 9.917578266911687007e-03 -2.142982956060848418e-03 -7.234229098556998507e-03 1.506138386579364552e-01
1.206848908536248093e-02 9.919416549297644173e-03 -2.142775296532602701e-03 -7.235282185937955135e-03 1.506521383952346416e-01
1.207148296113905346e-02 9.921256444055993190e-03 -2.142568600790770508e-03 -7.236329076468688698e-03 1.506904677685191873e-01
1.207447897589821600e-02 9.923097429219639512e-03 -2.142360126539338740e-03 -7.237373571529691699e-03 1.507288268086473815e-01
1.207747762182719703e-02 9.924938858278007162e-03 -2.142148875565111701e-03 -7.238425513429231142e-03 1.507672154705053669e-01
1.208047859499733999e-02 9.926781251012796459e-03 -2.141938647331848630e-03 -7.239478295415626569e-03 1.508056336596818314e-01
1.208348165259640929e-02 9.928624981505524902e-03 -2.141729753761377301e-03 -7.240523763953037560e-03 1.508440815143271552e-01
1.208648713077737843e-02 9.930469597471585155e-03 -2.141518508787730070e-03 -7.241570238769566743e-03 1.508825592971940743e-01
1.208949496634839464e-02 9.932314884457726922e-03 -2.141304492194040857e-03 -7.242624412090539233e-03 1.509210668845187286e-01
1.209250484900976225e-02 9.934161295364903055e-03 -2.141091207308253811e-03 -7.243677778385811984e-03 1.509596041607773609e-01
1.209551708126778771e-02 9.936008908408667378e-03 -2.140879801255774015e-03 -7.244724493753422825e-03 1.509981712897839334e-01
1.209853202780805659e-02 9.937857334839390183e-03 -2.140666506733620179e-03 -7.245772993182221511e-03 1.510367684432963875e-01
1.210154918789329084e-02 9.939706523326711368e-03 -2.140449738182085334e-03 -7.246827949241026016e-03 1.510753954533977095e-01
1.210456818247183410e-02 9.941556779571399452e-03 -2.140233424742254455e-03 -7.247881258255078202e-03 1.511140523376989786e-01
1.210758959743533925e-02 9.943408201303891025e-03 -2.140018808875343483e-03 -7.248929019994793457e-03 1.511527394249981282e-01
1.211061385500754664e-02 9.945260580938671338e-03 -2.139802587908120734e-03 -7.249980306770027402e-03 1.511914566981445163e-01
1.211364030335886251e-02 9.947113776581747308e-03 -2.139583989838547522e-03 -7.251036757917144610e-03 1.512302037642724306e-01
1.211666863639751859e-02 9.948967866795971338e-03 -2.139365627008329648e-03 -7.252089804232521482e-03 1.512689807857159896e-01
1.211969948112266889e-02 9.950823019863162464e-03 -2.139147251392301604e-03 -7.253137911064124095e-03 1.513077883683281166e-01
1.212273299043624755e-02 9.952679315400987312e-03 -2.138927468262598504e-03 -7.254190449044591212e-03 1.513466264278657825e-01
1.212576855660886348e-02 9.954536582235587808e-03 -2.138707070805349105e-03 -7.255249410987555693e-03 1.513854942789990554e-01
