2.559141932753327721e-03 -7.525554733533113862e-03 7.303396389003178821e-03 4.284532047380136890e-03 4.811275123654483628e-03
2.560171534771693482e-03 -7.528037561734722549e-03 7.305869826544817390e-03 4.286033776671586276e-03 4.813091258509066828e-03
2.561202079213183158e-03 -7.530522500571282772e-03 7.308344916524561578e-03 4.287537598668311224e-03 4.814909011935649547e-03
2.562233548049816598e-03 -7.533009359442660764e-03 7.310821959750326421e-03 4.289044006492950811e-03 4.816728359902447409e-03
2.563265931020067365e-03 -7.535498195994513870e-03 7.313301121691108929e-03 4.290551067602889519e-03 4.818549293546206536e-03
2.564299247896160549e-03 -7.537989134758416379e-03 7.315782306342814671e-03 4.292058110800080553e-03 4.820371833742171166e-03
2.565333524408894717e-03 -7.540482121737909944e-03 7.318265438713384211e-03 4.293566331884253982e-03 4.822195993670014801e-03
2.566368747454471876e-03 -7.542977099440783054e-03 7.320750412240962721e-03 4.295076829413187539e-03 4.824021760256597645e-03
2.567404875857031126e-03 -7.545474180091511947e-03 7.323237167983368337e-03 4.296588921189041337e-03 4.825849122773392258e-03
2.568441923034165894e-03 -7.547973333563868722e-03 7.325726002810635691e-03 4.298101279830333736e-03 4.827678099525057644e-03
2.569479944594123353e-03 -7.550474390462926476e-03 7.328217022031681752e-03 4.299614059739552061e-03 4.829508706100322894e-03
2.570518932100664383e-03 -7.552977422000399683e-03 7.330710025565915534e-03 4.301128700681787313e-03 4.831340933299251190e-03
2.571558826831030990e-03 -7.555482733899414848e-03 7.333204707180144589e-03 4.302645524659819837e-03 4.833174770255664783e-03
2.572599637348022515e-03 -7.557990195592779493e-03 7.335701244162060389e-03 4.304162898480884576e-03 4.835010217051782626e-03
2.573641426979764255e-03 -7.560499453256072470e-03 7.338200088417646053e-03 4.305680562141873079e-03 4.836847293077458157e-03
2.574684197994318250e-03 -7.563010651540350536e-03 7.340701130638545811e-03 4.307199923080594003e-03 4.838686014720935437e-03
2.575727886495525736e-03 -7.565524170183799899e-03 7.343203704171900881e-03 4.308721297211355952e-03 4.840526365807561703e-03
2.576772484401635300e-03 -7.568039891486170838e-03 7.345707865744413589e-03 4.310243332210676563e-03 4.842368319653709424e-03
2.577818062964426591e-03 -7.570557448149479660e-03 7.348214561450489880e-03 4.311766102677151366e-03 4.844211899316813903e-03
2.578864634368568248e-03 -7.573076976694675423e-03 7.350723749077510936e-03 4.313290574099937734e-03 4.846057146398893845e-03
2.579912135731541635e-03 -7.575598747544804931e-03 7.353234275014665713e-03 4.314816496209039967e-03 4.847904042916597461e-03
2.580960553257370237e-03 -7.578122649941460530e-03 7.355746129132876079e-03 4.316343065129239938e-03 4.849752547809213499e-03
2.582009942543501274e-03 -7.580648517271592474e-03 7.358260622859632075e-03 4.317870915323691536e-03 4.851602678293820414e-03
2.583060327482578685e-03 -7.583176491068661061e-03 7.360777931229808314e-03 4.319400560186676709e-03 4.853454483293499072e-03
2.584111661410171037e-03 -7.585706610048070439e-03 7.363296603202574772e-03 4.320931214235088948e-03 4.855307947653780647e-03
2.585163924754631942e-03 -7.588238743312296017e-03 7.365816367073010733e-03 4.322462332619952420e-03 4.857163037048509505e-03
2.586217153137948532e-03 -7.590772930157911602e-03 7.368338633521112624e-03 4.323995055976099372e-03 4.859019767891051972e-03
2.587271368206826069e-03 -7.593309314409277602e-03 7.370863804082604387e-03 4.325529798387103657e-03 4.860878172840529116e-03
2.588326551244204098e-03 -7.595847827837821920e-03 7.373390672680696367e-03 4.327065303654837984e-03 4.862738239973254072e-03
2.589382678074235965e-03 -7.598388325337430797e-03 7.375918678537532990e-03 4.328601267200085471e-03 4.864599944870557496e-03
2.590439765007931504e-03 -7.600930893754746093e-03 7.378448850691507813e-03 4.330138832867622828e-03 4.866463309321214167e-03
2.591497844755862381e-03 -7.603475659039023171e-03 7.380981868556606845e-03 4.331678208446842517e-03 4.868328360349466304e-03
2.592556900283815146e-03 -7.606022539630871715e-03 7.383516760424082767e-03 4.333218623832868835e-03 4.870195070556215290e-03
2.593616900885910986e-03 -7.608571495738220176e-03 7.386052943064493406e-03 4.334760007902181515e-03 4.872063424220277224e-03
2.594677870328646486e-03 -7.611122596776084825e-03 7.388591338466803972e-03 4.336302505950429334e-03 4.873933455108416662e-03
2.595739843549473014e-03 -7.613675781725585609e-03 7.391132276871547301e-03 4.337846241042289663e-03 4.875805181665717608e-03
2.596802795186428908e-03 -7.616231022041876353e-03 7.393674998598449843e-03 4.339391371962359086e-03 4.877678577386099744e-03
2.597866692216441176e-03 -7.618788461383627086e-03 7.396219372963520194e-03 4.340938115699126409e-03 4.879553628374148737e-03
2.598931563933135069e-03 -7.621348144564932085e-03 7.398766025361462259e-03 4.342486020890067022e-03 4.881430361387840630e-03
2.599997448656239923e-03 -7.623909821959070146e-03 7.401314985898949268e-03 4.344034293468053767e-03 4.883308789708284275e-03
2.601064321307609579e-03 -7.626473491372373278e-03 7.403865715061106606e-03 4.345583883980739387e-03 4.885188906035503077e-03
2.602132141827692875e-03 -7.629039451203196986e-03 7.406418265922227497e-03 4.347135906310083640e-03 4.887070701322894159e-03
2.603200937245254021e-03 -7.631607685496664961e-03 7.408973039539544503e-03 4.348689153185593750e-03 4.888954176436782761e-03
2.604270751014411793e-03 -7.634177915848650194e-03 7.411530009466169543e-03 4.350242163785520561e-03 4.890839343346312443e-03
